timezero,unit,target,value
2019-12-30,26,3_week_ahead_cum,0
2019-12-30,27,3_week_ahead_cum,0
2019-12-30,28,3_week_ahead_cum,0
2019-12-30,29,3_week_ahead_cum,0
2019-12-30,30,3_week_ahead_cum,0
2019-12-30,31,3_week_ahead_cum,0
2019-12-30,32,3_week_ahead_cum,0
2019-12-30,33,3_week_ahead_cum,0
2019-12-30,34,3_week_ahead_cum,0
2019-12-30,35,3_week_ahead_cum,0
2019-12-30,36,3_week_ahead_cum,0
2019-12-30,37,3_week_ahead_cum,0
2019-12-30,38,3_week_ahead_cum,0
2019-12-30,39,3_week_ahead_cum,0
2019-12-30,40,3_week_ahead_cum,0
2019-12-30,41,3_week_ahead_cum,0
2019-12-30,42,3_week_ahead_cum,0
2019-12-30,44,3_week_ahead_cum,0
2019-12-30,45,3_week_ahead_cum,0
2019-12-30,46,3_week_ahead_cum,0
2019-12-30,47,3_week_ahead_cum,0
2019-12-30,48,3_week_ahead_cum,0
2019-12-30,49,3_week_ahead_cum,0
2019-12-30,50,3_week_ahead_cum,0
2019-12-30,51,3_week_ahead_cum,0
2019-12-30,53,3_week_ahead_cum,0
2019-12-30,54,3_week_ahead_cum,0
2019-12-30,55,3_week_ahead_cum,0
2019-12-30,56,3_week_ahead_cum,0
2019-12-30,US,3_week_ahead_cum,0
2020-01-06,01,3_week_ahead_cum,0
2020-01-06,02,3_week_ahead_cum,0
2020-01-06,04,3_week_ahead_cum,0
2020-01-06,05,3_week_ahead_cum,0
2020-01-06,06,3_week_ahead_cum,0
2020-01-06,08,3_week_ahead_cum,0
2020-01-06,09,3_week_ahead_cum,0
2020-01-06,10,3_week_ahead_cum,0
2020-01-06,11,3_week_ahead_cum,0
2020-01-06,12,3_week_ahead_cum,0
2020-01-06,13,3_week_ahead_cum,0
2020-01-06,15,3_week_ahead_cum,0
2020-01-06,16,3_week_ahead_cum,0
2020-01-06,17,3_week_ahead_cum,0
2020-01-06,18,3_week_ahead_cum,0
2020-01-06,19,3_week_ahead_cum,0
2020-01-06,20,3_week_ahead_cum,0
2020-01-06,21,3_week_ahead_cum,0
2020-01-06,22,3_week_ahead_cum,0
2020-01-06,23,3_week_ahead_cum,0
2020-01-06,24,3_week_ahead_cum,0
2020-01-06,25,3_week_ahead_cum,0
2020-01-06,26,3_week_ahead_cum,0
2020-01-06,27,3_week_ahead_cum,0
2020-01-06,28,3_week_ahead_cum,0
2020-01-06,29,3_week_ahead_cum,0
2020-01-06,30,3_week_ahead_cum,0
2020-01-06,31,3_week_ahead_cum,0
2020-01-06,32,3_week_ahead_cum,0
2020-01-06,33,3_week_ahead_cum,0
2020-01-06,34,3_week_ahead_cum,0
2020-01-06,35,3_week_ahead_cum,0
2020-01-06,36,3_week_ahead_cum,0
2020-01-06,37,3_week_ahead_cum,0
2020-01-06,38,3_week_ahead_cum,0
2020-01-06,39,3_week_ahead_cum,0
2020-01-06,40,3_week_ahead_cum,0
2020-01-06,41,3_week_ahead_cum,0
2020-01-06,42,3_week_ahead_cum,0
2020-01-06,44,3_week_ahead_cum,0
2020-01-06,45,3_week_ahead_cum,0
2020-01-06,46,3_week_ahead_cum,0
2020-01-06,47,3_week_ahead_cum,0
2020-01-06,48,3_week_ahead_cum,0
2020-01-06,49,3_week_ahead_cum,0
2020-01-06,50,3_week_ahead_cum,0
2020-01-06,51,3_week_ahead_cum,0
2020-01-06,53,3_week_ahead_cum,0
2020-01-06,54,3_week_ahead_cum,0
2020-01-06,55,3_week_ahead_cum,0
2020-01-06,56,3_week_ahead_cum,0
2020-01-06,US,3_week_ahead_cum,0
2020-01-13,01,3_week_ahead_cum,0
2020-01-13,02,3_week_ahead_cum,0
2020-01-13,04,3_week_ahead_cum,0
2020-01-13,05,3_week_ahead_cum,0
2020-01-13,06,3_week_ahead_cum,0
2020-01-13,08,3_week_ahead_cum,0
2020-01-13,09,3_week_ahead_cum,0
2020-01-13,10,3_week_ahead_cum,0
2020-01-13,11,3_week_ahead_cum,0
2020-01-13,12,3_week_ahead_cum,0
2020-01-13,13,3_week_ahead_cum,0
2020-01-13,15,3_week_ahead_cum,0
2020-01-13,16,3_week_ahead_cum,0
2020-01-13,17,3_week_ahead_cum,0
2020-01-13,18,3_week_ahead_cum,0
2020-01-13,19,3_week_ahead_cum,0
2020-01-13,20,3_week_ahead_cum,0
2020-01-13,21,3_week_ahead_cum,0
2020-01-13,22,3_week_ahead_cum,0
2020-01-13,23,3_week_ahead_cum,0
2020-01-13,24,3_week_ahead_cum,0
2020-01-13,25,3_week_ahead_cum,0
2020-01-13,26,3_week_ahead_cum,0
2020-01-13,27,3_week_ahead_cum,0
2020-01-13,28,3_week_ahead_cum,0
2020-01-13,29,3_week_ahead_cum,0
2020-01-13,30,3_week_ahead_cum,0
2020-01-13,31,3_week_ahead_cum,0
2020-01-13,32,3_week_ahead_cum,0
2020-01-13,33,3_week_ahead_cum,0
2020-01-13,34,3_week_ahead_cum,0
2020-01-13,35,3_week_ahead_cum,0
2020-01-13,36,3_week_ahead_cum,0
2020-01-13,37,3_week_ahead_cum,0
2020-01-13,38,3_week_ahead_cum,0
2020-01-13,39,3_week_ahead_cum,0
2020-01-13,40,3_week_ahead_cum,0
2020-01-13,41,3_week_ahead_cum,0
2020-01-13,42,3_week_ahead_cum,0
2020-01-13,44,3_week_ahead_cum,0
2020-01-13,45,3_week_ahead_cum,0
2020-01-13,46,3_week_ahead_cum,0
2020-01-13,47,3_week_ahead_cum,0
2020-01-13,48,3_week_ahead_cum,0
2020-01-13,49,3_week_ahead_cum,0
2020-01-13,50,3_week_ahead_cum,0
2020-01-13,51,3_week_ahead_cum,0
2020-01-13,53,3_week_ahead_cum,0
2020-01-13,54,3_week_ahead_cum,0
2020-01-13,55,3_week_ahead_cum,0
2020-01-13,56,3_week_ahead_cum,0
2020-01-13,US,3_week_ahead_cum,0
2020-01-20,01,3_week_ahead_cum,0
2020-01-20,02,3_week_ahead_cum,0
2020-01-20,04,3_week_ahead_cum,0
2020-01-20,05,3_week_ahead_cum,0
2020-01-20,06,3_week_ahead_cum,0
2020-01-20,08,3_week_ahead_cum,0
2020-01-20,09,3_week_ahead_cum,0
2020-01-20,10,3_week_ahead_cum,0
2020-01-20,11,3_week_ahead_cum,0
2020-01-20,12,3_week_ahead_cum,0
2020-01-20,13,3_week_ahead_cum,0
2020-01-20,15,3_week_ahead_cum,0
2020-01-20,16,3_week_ahead_cum,0
2020-01-20,17,3_week_ahead_cum,0
2020-01-20,18,3_week_ahead_cum,0
2020-01-20,19,3_week_ahead_cum,0
2020-01-20,20,3_week_ahead_cum,0
2020-01-20,21,3_week_ahead_cum,0
2020-01-20,22,3_week_ahead_cum,0
2020-01-20,23,3_week_ahead_cum,0
2020-01-20,24,3_week_ahead_cum,0
2020-01-20,25,3_week_ahead_cum,0
2020-01-20,26,3_week_ahead_cum,0
2020-01-20,27,3_week_ahead_cum,0
2020-01-20,28,3_week_ahead_cum,0
2020-01-20,29,3_week_ahead_cum,0
2020-01-20,30,3_week_ahead_cum,0
2020-01-20,31,3_week_ahead_cum,0
2020-01-20,32,3_week_ahead_cum,0
2020-01-20,33,3_week_ahead_cum,0
2020-01-20,34,3_week_ahead_cum,0
2020-01-20,35,3_week_ahead_cum,0
2020-01-20,36,3_week_ahead_cum,0
2020-01-20,37,3_week_ahead_cum,0
2020-01-20,38,3_week_ahead_cum,0
2020-01-20,39,3_week_ahead_cum,0
2020-01-20,40,3_week_ahead_cum,0
2020-01-20,41,3_week_ahead_cum,0
2020-01-20,42,3_week_ahead_cum,0
2020-01-20,44,3_week_ahead_cum,0
2020-01-20,45,3_week_ahead_cum,0
2020-01-20,46,3_week_ahead_cum,0
2020-01-20,47,3_week_ahead_cum,0
2020-01-20,48,3_week_ahead_cum,0
2020-01-20,49,3_week_ahead_cum,0
2020-01-20,50,3_week_ahead_cum,0
2020-01-20,51,3_week_ahead_cum,0
2020-01-20,53,3_week_ahead_cum,0
2020-01-20,54,3_week_ahead_cum,0
2020-01-20,55,3_week_ahead_cum,0
2020-01-20,56,3_week_ahead_cum,0
2020-01-20,US,3_week_ahead_cum,0
2020-01-27,01,3_week_ahead_cum,0
2020-01-27,02,3_week_ahead_cum,0
2020-01-27,04,3_week_ahead_cum,0
2020-01-27,05,3_week_ahead_cum,0
2020-01-27,06,3_week_ahead_cum,0
2020-01-27,08,3_week_ahead_cum,0
2020-01-27,09,3_week_ahead_cum,0
2020-01-27,10,3_week_ahead_cum,0
2020-01-27,11,3_week_ahead_cum,0
2020-01-27,12,3_week_ahead_cum,0
2020-01-27,13,3_week_ahead_cum,0
2020-01-27,15,3_week_ahead_cum,0
2020-01-27,16,3_week_ahead_cum,0
2020-01-27,17,3_week_ahead_cum,0
2020-01-27,18,3_week_ahead_cum,0
2020-01-27,19,3_week_ahead_cum,0
2020-01-27,20,3_week_ahead_cum,0
2020-01-27,21,3_week_ahead_cum,0
2020-01-27,22,3_week_ahead_cum,0
2020-01-27,23,3_week_ahead_cum,0
2020-01-27,24,3_week_ahead_cum,0
2020-01-27,25,3_week_ahead_cum,0
2020-01-27,26,3_week_ahead_cum,0
2020-01-27,27,3_week_ahead_cum,0
2020-01-27,28,3_week_ahead_cum,0
2020-01-27,29,3_week_ahead_cum,0
2020-01-27,30,3_week_ahead_cum,0
2020-01-27,31,3_week_ahead_cum,0
2020-01-27,32,3_week_ahead_cum,0
2020-01-27,33,3_week_ahead_cum,0
2020-01-27,34,3_week_ahead_cum,0
2020-01-27,35,3_week_ahead_cum,0
2020-01-27,36,3_week_ahead_cum,0
2020-01-27,37,3_week_ahead_cum,0
2020-01-27,38,3_week_ahead_cum,0
2020-01-27,39,3_week_ahead_cum,0
2020-01-27,40,3_week_ahead_cum,0
2020-01-27,41,3_week_ahead_cum,0
2020-01-27,42,3_week_ahead_cum,0
2020-01-27,44,3_week_ahead_cum,0
2020-01-27,45,3_week_ahead_cum,0
2020-01-27,46,3_week_ahead_cum,0
2020-01-27,47,3_week_ahead_cum,0
2020-01-27,48,3_week_ahead_cum,0
2020-01-27,49,3_week_ahead_cum,0
2020-01-27,50,3_week_ahead_cum,0
2020-01-27,51,3_week_ahead_cum,0
2020-01-27,53,3_week_ahead_cum,0
2020-01-27,54,3_week_ahead_cum,0
2020-01-27,55,3_week_ahead_cum,0
2020-01-27,56,3_week_ahead_cum,0
2020-01-27,US,3_week_ahead_cum,0
2020-02-03,01,3_week_ahead_cum,0
2020-02-03,02,3_week_ahead_cum,0
2020-02-03,04,3_week_ahead_cum,0
2020-02-03,05,3_week_ahead_cum,0
2020-02-03,06,3_week_ahead_cum,0
2020-02-03,08,3_week_ahead_cum,0
2020-02-03,09,3_week_ahead_cum,0
2020-02-03,10,3_week_ahead_cum,0
2020-02-03,11,3_week_ahead_cum,0
2020-02-03,12,3_week_ahead_cum,0
2020-02-03,13,3_week_ahead_cum,0
2020-02-03,15,3_week_ahead_cum,0
2020-02-03,16,3_week_ahead_cum,0
2020-02-03,17,3_week_ahead_cum,0
2020-02-03,18,3_week_ahead_cum,0
2020-02-03,19,3_week_ahead_cum,0
2020-02-03,20,3_week_ahead_cum,0
2020-02-03,21,3_week_ahead_cum,0
2020-02-03,22,3_week_ahead_cum,0
2020-02-03,23,3_week_ahead_cum,0
2020-02-03,24,3_week_ahead_cum,0
2020-02-03,25,3_week_ahead_cum,0
2020-02-03,26,3_week_ahead_cum,0
2020-02-03,27,3_week_ahead_cum,0
2020-02-03,28,3_week_ahead_cum,0
2020-02-03,29,3_week_ahead_cum,0
2020-02-03,30,3_week_ahead_cum,0
2020-02-03,31,3_week_ahead_cum,0
2020-02-03,32,3_week_ahead_cum,0
2020-02-03,33,3_week_ahead_cum,0
2020-02-03,34,3_week_ahead_cum,0
2020-02-03,35,3_week_ahead_cum,0
2020-02-03,36,3_week_ahead_cum,0
2020-02-03,37,3_week_ahead_cum,0
2020-02-03,38,3_week_ahead_cum,0
2020-02-03,39,3_week_ahead_cum,0
2020-02-03,40,3_week_ahead_cum,0
2020-02-03,41,3_week_ahead_cum,0
2020-02-03,42,3_week_ahead_cum,0
2020-02-03,44,3_week_ahead_cum,0
2020-02-03,45,3_week_ahead_cum,0
2020-02-03,46,3_week_ahead_cum,0
2020-02-03,47,3_week_ahead_cum,0
2020-02-03,48,3_week_ahead_cum,0
2020-02-03,49,3_week_ahead_cum,0
2020-02-03,50,3_week_ahead_cum,0
2020-02-03,51,3_week_ahead_cum,0
2020-02-03,53,3_week_ahead_cum,1
2020-02-03,54,3_week_ahead_cum,0
2020-02-03,55,3_week_ahead_cum,0
2020-02-03,56,3_week_ahead_cum,0
2020-02-03,US,3_week_ahead_cum,1
2020-02-10,01,3_week_ahead_cum,0
2020-02-10,02,3_week_ahead_cum,0
2020-02-10,04,3_week_ahead_cum,0
2020-02-10,05,3_week_ahead_cum,0
2020-02-10,06,3_week_ahead_cum,1
2020-02-10,08,3_week_ahead_cum,0
2020-02-10,09,3_week_ahead_cum,0
2020-02-10,10,3_week_ahead_cum,0
2020-02-10,11,3_week_ahead_cum,0
2020-02-10,12,3_week_ahead_cum,0
2020-02-10,13,3_week_ahead_cum,0
2020-02-10,15,3_week_ahead_cum,0
2020-02-10,16,3_week_ahead_cum,0
2020-02-10,17,3_week_ahead_cum,0
2020-02-10,18,3_week_ahead_cum,0
2020-02-10,19,3_week_ahead_cum,0
2020-02-10,20,3_week_ahead_cum,0
2020-02-10,21,3_week_ahead_cum,0
2020-02-10,22,3_week_ahead_cum,0
2020-02-10,23,3_week_ahead_cum,0
2020-02-10,24,3_week_ahead_cum,0
2020-02-10,25,3_week_ahead_cum,0
2020-02-10,26,3_week_ahead_cum,0
2020-02-10,27,3_week_ahead_cum,0
2020-02-10,28,3_week_ahead_cum,0
2020-02-10,29,3_week_ahead_cum,0
2020-02-10,30,3_week_ahead_cum,0
2020-02-10,31,3_week_ahead_cum,0
2020-02-10,32,3_week_ahead_cum,0
2020-02-10,33,3_week_ahead_cum,0
2020-02-10,34,3_week_ahead_cum,0
2020-02-10,35,3_week_ahead_cum,0
2020-02-10,36,3_week_ahead_cum,0
2020-02-10,37,3_week_ahead_cum,0
2020-02-10,38,3_week_ahead_cum,0
2020-02-10,39,3_week_ahead_cum,0
2020-02-10,40,3_week_ahead_cum,0
2020-02-10,41,3_week_ahead_cum,0
2020-02-10,42,3_week_ahead_cum,0
2020-02-10,44,3_week_ahead_cum,0
2020-02-10,45,3_week_ahead_cum,0
2020-02-10,46,3_week_ahead_cum,0
2020-02-10,47,3_week_ahead_cum,0
2020-02-10,48,3_week_ahead_cum,0
2020-02-10,49,3_week_ahead_cum,0
2020-02-10,50,3_week_ahead_cum,0
2020-02-10,51,3_week_ahead_cum,0
2020-02-10,53,3_week_ahead_cum,16
2020-02-10,54,3_week_ahead_cum,0
2020-02-10,55,3_week_ahead_cum,0
2020-02-10,56,3_week_ahead_cum,0
2020-02-10,US,3_week_ahead_cum,17
2020-02-17,01,3_week_ahead_cum,0
2020-02-17,02,3_week_ahead_cum,0
2020-02-17,04,3_week_ahead_cum,0
2020-02-17,05,3_week_ahead_cum,0
2020-02-17,06,3_week_ahead_cum,3
2020-02-17,08,3_week_ahead_cum,0
2020-02-17,09,3_week_ahead_cum,0
2020-02-17,10,3_week_ahead_cum,0
2020-02-17,11,3_week_ahead_cum,0
2020-02-17,12,3_week_ahead_cum,2
2020-02-17,13,3_week_ahead_cum,1
2020-02-17,15,3_week_ahead_cum,0
2020-02-17,16,3_week_ahead_cum,0
2020-02-17,17,3_week_ahead_cum,0
2020-02-17,18,3_week_ahead_cum,0
2020-02-17,19,3_week_ahead_cum,0
2020-02-17,20,3_week_ahead_cum,1
2020-02-17,21,3_week_ahead_cum,0
2020-02-17,22,3_week_ahead_cum,1
2020-02-17,23,3_week_ahead_cum,0
2020-02-17,24,3_week_ahead_cum,0
2020-02-17,25,3_week_ahead_cum,0
2020-02-17,26,3_week_ahead_cum,0
2020-02-17,27,3_week_ahead_cum,0
2020-02-17,28,3_week_ahead_cum,0
2020-02-17,29,3_week_ahead_cum,0
2020-02-17,30,3_week_ahead_cum,0
2020-02-17,31,3_week_ahead_cum,0
2020-02-17,32,3_week_ahead_cum,0
2020-02-17,33,3_week_ahead_cum,0
2020-02-17,34,3_week_ahead_cum,1
2020-02-17,35,3_week_ahead_cum,0
2020-02-17,36,3_week_ahead_cum,2
2020-02-17,37,3_week_ahead_cum,0
2020-02-17,38,3_week_ahead_cum,0
2020-02-17,39,3_week_ahead_cum,0
2020-02-17,40,3_week_ahead_cum,0
2020-02-17,41,3_week_ahead_cum,0
2020-02-17,42,3_week_ahead_cum,0
2020-02-17,44,3_week_ahead_cum,0
2020-02-17,45,3_week_ahead_cum,0
2020-02-17,46,3_week_ahead_cum,1
2020-02-17,47,3_week_ahead_cum,0
2020-02-17,48,3_week_ahead_cum,0
2020-02-17,49,3_week_ahead_cum,0
2020-02-17,50,3_week_ahead_cum,0
2020-02-17,51,3_week_ahead_cum,1
2020-02-17,53,3_week_ahead_cum,39
2020-02-17,54,3_week_ahead_cum,0
2020-02-17,55,3_week_ahead_cum,0
2020-02-17,56,3_week_ahead_cum,0
2020-02-17,US,3_week_ahead_cum,52
2020-02-24,01,3_week_ahead_cum,0
2020-02-24,02,3_week_ahead_cum,0
2020-02-24,04,3_week_ahead_cum,1
2020-02-24,05,3_week_ahead_cum,0
2020-02-24,06,3_week_ahead_cum,25
2020-02-24,08,3_week_ahead_cum,6
2020-02-24,09,3_week_ahead_cum,4
2020-02-24,10,3_week_ahead_cum,0
2020-02-24,11,3_week_ahead_cum,0
2020-02-24,12,3_week_ahead_cum,13
2020-02-24,13,3_week_ahead_cum,20
2020-02-24,15,3_week_ahead_cum,0
2020-02-24,16,3_week_ahead_cum,0
2020-02-24,17,3_week_ahead_cum,6
2020-02-24,18,3_week_ahead_cum,4
2020-02-24,19,3_week_ahead_cum,0
2020-02-24,20,3_week_ahead_cum,2
2020-02-24,21,3_week_ahead_cum,3
2020-02-24,22,3_week_ahead_cum,20
2020-02-24,23,3_week_ahead_cum,0
2020-02-24,24,3_week_ahead_cum,2
2020-02-24,25,3_week_ahead_cum,1
2020-02-24,26,3_week_ahead_cum,3
2020-02-24,27,3_week_ahead_cum,1
2020-02-24,28,3_week_ahead_cum,1
2020-02-24,29,3_week_ahead_cum,3
2020-02-24,30,3_week_ahead_cum,0
2020-02-24,31,3_week_ahead_cum,0
2020-02-24,32,3_week_ahead_cum,2
2020-02-24,33,3_week_ahead_cum,0
2020-02-24,34,3_week_ahead_cum,16
2020-02-24,35,3_week_ahead_cum,0
2020-02-24,36,3_week_ahead_cum,60
2020-02-24,37,3_week_ahead_cum,0
2020-02-24,38,3_week_ahead_cum,0
2020-02-24,39,3_week_ahead_cum,3
2020-02-24,40,3_week_ahead_cum,1
2020-02-24,41,3_week_ahead_cum,4
2020-02-24,42,3_week_ahead_cum,2
2020-02-24,44,3_week_ahead_cum,0
2020-02-24,45,3_week_ahead_cum,3
2020-02-24,46,3_week_ahead_cum,1
2020-02-24,47,3_week_ahead_cum,1
2020-02-24,48,3_week_ahead_cum,5
2020-02-24,49,3_week_ahead_cum,0
2020-02-24,50,3_week_ahead_cum,2
2020-02-24,51,3_week_ahead_cum,3
2020-02-24,53,3_week_ahead_cum,94
2020-02-24,54,3_week_ahead_cum,0
2020-02-24,55,3_week_ahead_cum,4
2020-02-24,56,3_week_ahead_cum,0
2020-02-24,US,3_week_ahead_cum,318
2020-03-02,01,3_week_ahead_cum,4
2020-03-02,02,3_week_ahead_cum,2
2020-03-02,04,3_week_ahead_cum,15
2020-03-02,05,3_week_ahead_cum,5
2020-03-02,06,3_week_ahead_cum,110
2020-03-02,08,3_week_ahead_cum,31
2020-03-02,09,3_week_ahead_cum,33
2020-03-02,10,3_week_ahead_cum,5
2020-03-02,11,3_week_ahead_cum,4
2020-03-02,12,3_week_ahead_cum,54
2020-03-02,13,3_week_ahead_cum,69
2020-03-02,15,3_week_ahead_cum,0
2020-03-02,16,3_week_ahead_cum,4
2020-03-02,17,3_week_ahead_cum,47
2020-03-02,18,3_week_ahead_cum,31
2020-03-02,19,3_week_ahead_cum,3
2020-03-02,20,3_week_ahead_cum,4
2020-03-02,21,3_week_ahead_cum,9
2020-03-02,22,3_week_ahead_cum,137
2020-03-02,23,3_week_ahead_cum,1
2020-03-02,24,3_week_ahead_cum,5
2020-03-02,25,3_week_ahead_cum,44
2020-03-02,26,3_week_ahead_cum,111
2020-03-02,27,3_week_ahead_cum,5
2020-03-02,28,3_week_ahead_cum,13
2020-03-02,29,3_week_ahead_cum,10
2020-03-02,30,3_week_ahead_cum,1
2020-03-02,31,3_week_ahead_cum,2
2020-03-02,32,3_week_ahead_cum,10
2020-03-02,33,3_week_ahead_cum,2
2020-03-02,34,3_week_ahead_cum,140
2020-03-02,35,3_week_ahead_cum,1
2020-03-02,36,3_week_ahead_cum,883
2020-03-02,37,3_week_ahead_cum,5
2020-03-02,38,3_week_ahead_cum,1
2020-03-02,39,3_week_ahead_cum,25
2020-03-02,40,3_week_ahead_cum,15
2020-03-02,41,3_week_ahead_cum,13
2020-03-02,42,3_week_ahead_cum,34
2020-03-02,44,3_week_ahead_cum,2
2020-03-02,45,3_week_ahead_cum,15
2020-03-02,46,3_week_ahead_cum,1
2020-03-02,47,3_week_ahead_cum,7
2020-03-02,48,3_week_ahead_cum,30
2020-03-02,49,3_week_ahead_cum,1
2020-03-02,50,3_week_ahead_cum,12
2020-03-02,51,3_week_ahead_cum,13
2020-03-02,53,3_week_ahead_cum,188
2020-03-02,54,3_week_ahead_cum,0
2020-03-02,55,3_week_ahead_cum,17
2020-03-02,56,3_week_ahead_cum,0
2020-03-02,US,3_week_ahead_cum,2181
2020-03-09,01,3_week_ahead_cum,44
2020-03-09,02,3_week_ahead_cum,5
2020-03-09,04,3_week_ahead_cum,52
2020-03-09,05,3_week_ahead_cum,14
2020-03-09,06,3_week_ahead_cum,289
2020-03-09,08,3_week_ahead_cum,111
2020-03-09,09,3_week_ahead_cum,165
2020-03-09,10,3_week_ahead_cum,14
2020-03-09,11,3_week_ahead_cum,21
2020-03-09,12,3_week_ahead_cum,195
2020-03-09,13,3_week_ahead_cum,201
2020-03-09,15,3_week_ahead_cum,3
2020-03-09,16,3_week_ahead_cum,10
2020-03-09,17,3_week_ahead_cum,244
2020-03-09,18,3_week_ahead_cum,116
2020-03-09,19,3_week_ahead_cum,14
2020-03-09,20,3_week_ahead_cum,21
2020-03-09,21,3_week_ahead_cum,40
2020-03-09,22,3_week_ahead_cum,409
2020-03-09,23,3_week_ahead_cum,10
2020-03-09,24,3_week_ahead_cum,54
2020-03-09,25,3_week_ahead_cum,216
2020-03-09,26,3_week_ahead_cum,540
2020-03-09,27,3_week_ahead_cum,24
2020-03-09,28,3_week_ahead_cum,35
2020-03-09,29,3_week_ahead_cum,33
2020-03-09,30,3_week_ahead_cum,6
2020-03-09,31,3_week_ahead_cum,6
2020-03-09,32,3_week_ahead_cum,46
2020-03-09,33,3_week_ahead_cum,7
2020-03-09,34,3_week_ahead_cum,846
2020-03-09,35,3_week_ahead_cum,10
2020-03-09,36,3_week_ahead_cum,3544
2020-03-09,37,3_week_ahead_cum,34
2020-03-09,38,3_week_ahead_cum,3
2020-03-09,39,3_week_ahead_cum,102
2020-03-09,40,3_week_ahead_cum,42
2020-03-09,41,3_week_ahead_cum,22
2020-03-09,42,3_week_ahead_cum,136
2020-03-09,44,3_week_ahead_cum,17
2020-03-09,45,3_week_ahead_cum,40
2020-03-09,46,3_week_ahead_cum,2
2020-03-09,47,3_week_ahead_cum,50
2020-03-09,48,3_week_ahead_cum,116
2020-03-09,49,3_week_ahead_cum,8
2020-03-09,50,3_week_ahead_cum,20
2020-03-09,51,3_week_ahead_cum,52
2020-03-09,53,3_week_ahead_cum,315
2020-03-09,54,3_week_ahead_cum,2
2020-03-09,55,3_week_ahead_cum,54
2020-03-09,56,3_week_ahead_cum,0
2020-03-09,US,3_week_ahead_cum,8386
2020-03-16,01,3_week_ahead_cum,92
2020-03-16,02,3_week_ahead_cum,8
2020-03-16,04,3_week_ahead_cum,108
2020-03-16,05,3_week_ahead_cum,25
2020-03-16,06,3_week_ahead_cum,604
2020-03-16,08,3_week_ahead_cum,250
2020-03-16,09,3_week_ahead_cum,494
2020-03-16,10,3_week_ahead_cum,33
2020-03-16,11,3_week_ahead_cum,47
2020-03-16,12,3_week_ahead_cum,438
2020-03-16,13,3_week_ahead_cum,429
2020-03-16,15,3_week_ahead_cum,8
2020-03-16,16,3_week_ahead_cum,25
2020-03-16,17,3_week_ahead_cum,677
2020-03-16,18,3_week_ahead_cum,330
2020-03-16,19,3_week_ahead_cum,34
2020-03-16,20,3_week_ahead_cum,55
2020-03-16,21,3_week_ahead_cum,90
2020-03-16,22,3_week_ahead_cum,806
2020-03-16,23,3_week_ahead_cum,19
2020-03-16,24,3_week_ahead_cum,206
2020-03-16,25,3_week_ahead_cum,686
2020-03-16,26,3_week_ahead_cum,1384
2020-03-16,27,3_week_ahead_cum,64
2020-03-16,28,3_week_ahead_cum,93
2020-03-16,29,3_week_ahead_cum,116
2020-03-16,30,3_week_ahead_cum,6
2020-03-16,31,3_week_ahead_cum,17
2020-03-16,32,3_week_ahead_cum,102
2020-03-16,33,3_week_ahead_cum,22
2020-03-16,34,3_week_ahead_cum,2183
2020-03-16,35,3_week_ahead_cum,19
2020-03-16,36,3_week_ahead_cum,8627
2020-03-16,37,3_week_ahead_cum,89
2020-03-16,38,3_week_ahead_cum,7
2020-03-16,39,3_week_ahead_cum,247
2020-03-16,40,3_week_ahead_cum,94
2020-03-16,41,3_week_ahead_cum,48
2020-03-16,42,3_week_ahead_cum,503
2020-03-16,44,3_week_ahead_cum,56
2020-03-16,45,3_week_ahead_cum,80
2020-03-16,46,3_week_ahead_cum,6
2020-03-16,47,3_week_ahead_cum,106
2020-03-16,48,3_week_ahead_cum,266
2020-03-16,49,3_week_ahead_cum,18
2020-03-16,50,3_week_ahead_cum,25
2020-03-16,51,3_week_ahead_cum,130
2020-03-16,53,3_week_ahead_cum,495
2020-03-16,54,3_week_ahead_cum,5
2020-03-16,55,3_week_ahead_cum,137
2020-03-16,56,3_week_ahead_cum,0
2020-03-16,US,3_week_ahead_cum,20462
2019-12-23,01,4_week_ahead_cum,0
2019-12-23,02,4_week_ahead_cum,0
2019-12-23,04,4_week_ahead_cum,0
2019-12-23,05,4_week_ahead_cum,0
2019-12-23,06,4_week_ahead_cum,0
2019-12-23,08,4_week_ahead_cum,0
2019-12-23,09,4_week_ahead_cum,0
2019-12-23,10,4_week_ahead_cum,0
2019-12-23,11,4_week_ahead_cum,0
2019-12-23,12,4_week_ahead_cum,0
2019-12-23,13,4_week_ahead_cum,0
2019-12-23,15,4_week_ahead_cum,0
2019-12-23,16,4_week_ahead_cum,0
2019-12-23,17,4_week_ahead_cum,0
2019-12-23,18,4_week_ahead_cum,0
2019-12-23,19,4_week_ahead_cum,0
2019-12-23,20,4_week_ahead_cum,0
2019-12-23,21,4_week_ahead_cum,0
2019-12-23,22,4_week_ahead_cum,0
2019-12-23,23,4_week_ahead_cum,0
2019-12-23,24,4_week_ahead_cum,0
2019-12-23,25,4_week_ahead_cum,0
2019-12-23,26,4_week_ahead_cum,0
2019-12-23,27,4_week_ahead_cum,0
2019-12-23,28,4_week_ahead_cum,0
2019-12-23,29,4_week_ahead_cum,0
2019-12-23,30,4_week_ahead_cum,0
2019-12-23,31,4_week_ahead_cum,0
2019-12-23,32,4_week_ahead_cum,0
2019-12-23,33,4_week_ahead_cum,0
2019-12-23,34,4_week_ahead_cum,0
2019-12-23,35,4_week_ahead_cum,0
2019-12-23,36,4_week_ahead_cum,0
