,level_0,location_long,value,year,week,day,state,state_code,state_name
3479,3/20/20,Wyoming,0.0,2020,12,6,WY,56,Wyoming
3480,3/20/20,US,96.0,2020,12,6,nat,US,
3481,3/21/20,Alabama,0.0,2020,12,7,AL,01,Alabama
3482,3/21/20,Alaska,0.0,2020,12,7,AK,02,Alaska
3484,3/21/20,Arizona,1.0,2020,12,7,AZ,04,Arizona
3485,3/21/20,Arkansas,0.0,2020,12,7,AR,05,Arkansas
3486,3/21/20,California,1.0,2020,12,7,CA,06,California
3487,3/21/20,Colorado,2.0,2020,12,7,CO,08,Colorado
3488,3/21/20,Connecticut,0.0,2020,12,7,CT,09,Connecticut
3489,3/21/20,Delaware,0.0,2020,12,7,DE,10,Delaware
3491,3/21/20,District of Columbia,-1.0,2020,12,7,DC,11,District of Columbia
3492,3/21/20,Florida,2.0,2020,12,7,FL,12,Florida
3493,3/21/20,Georgia,6.0,2020,12,7,GA,13,Georgia
3496,3/21/20,Hawaii,0.0,2020,12,7,HI,15,Hawaii
3497,3/21/20,Idaho,0.0,2020,12,7,ID,16,Idaho
3498,3/21/20,Illinois,1.0,2020,12,7,IL,17,Illinois
3499,3/21/20,Indiana,1.0,2020,12,7,IN,18,Indiana
3500,3/21/20,Iowa,0.0,2020,12,7,IA,19,Iowa
3501,3/21/20,Kansas,1.0,2020,12,7,KS,20,Kansas
3502,3/21/20,Kentucky,1.0,2020,12,7,KY,21,Kentucky
3503,3/21/20,Louisiana,6.0,2020,12,7,LA,22,Louisiana
3504,3/21/20,Maine,0.0,2020,12,7,ME,23,Maine
3505,3/21/20,Maryland,0.0,2020,12,7,MD,24,Maryland
3506,3/21/20,Massachusetts,0.0,2020,12,7,MA,25,Massachusetts
3507,3/21/20,Michigan,2.0,2020,12,7,MI,26,Michigan
3508,3/21/20,Minnesota,1.0,2020,12,7,MN,27,Minnesota
3509,3/21/20,Mississippi,0.0,2020,12,7,MS,28,Mississippi
3510,3/21/20,Missouri,0.0,2020,12,7,MO,29,Missouri
3511,3/21/20,Montana,0.0,2020,12,7,MT,30,Montana
3512,3/21/20,Nebraska,0.0,2020,12,7,NE,31,Nebraska
3513,3/21/20,Nevada,0.0,2020,12,7,NV,32,Nevada
3514,3/21/20,New Hampshire,0.0,2020,12,7,NH,33,New Hampshire
3515,3/21/20,New Jersey,5.0,2020,12,7,NJ,34,New Jersey
3516,3/21/20,New Mexico,0.0,2020,12,7,NM,35,New Mexico
3517,3/21/20,New York,44.0,2020,12,7,NY,36,New York
3518,3/21/20,North Carolina,0.0,2020,12,7,NC,37,North Carolina
3519,3/21/20,North Dakota,0.0,2020,12,7,ND,38,North Dakota
3521,3/21/20,Ohio,0.0,2020,12,7,OH,39,Ohio
3522,3/21/20,Oklahoma,0.0,2020,12,7,OK,40,Oklahoma
3523,3/21/20,Oregon,1.0,2020,12,7,OR,41,Oregon
3524,3/21/20,Pennsylvania,1.0,2020,12,7,PA,42,Pennsylvania
3526,3/21/20,Rhode Island,0.0,2020,12,7,RI,44,Rhode Island
3527,3/21/20,South Carolina,0.0,2020,12,7,SC,45,South Carolina
3528,3/21/20,South Dakota,0.0,2020,12,7,SD,46,South Dakota
3529,3/21/20,Tennessee,0.0,2020,12,7,TN,47,Tennessee
3530,3/21/20,Texas,1.0,2020,12,7,TX,48,Texas
3531,3/21/20,Utah,0.0,2020,12,7,UT,49,Utah
3532,3/21/20,Vermont,0.0,2020,12,7,VT,50,Vermont
3534,3/21/20,Virginia,1.0,2020,12,7,VA,51,Virginia
3535,3/21/20,Washington,11.0,2020,12,7,WA,53,Washington
3536,3/21/20,West Virginia,0.0,2020,12,7,WV,54,West Virginia
3537,3/21/20,Wisconsin,1.0,2020,12,7,WI,55,Wisconsin
3538,3/21/20,Wyoming,0.0,2020,12,7,WY,56,Wyoming
3539,3/21/20,US,90.0,2020,12,7,nat,US,
3540,3/22/20,Alabama,0.0,2020,13,1,AL,01,Alabama
3541,3/22/20,Alaska,0.0,2020,13,1,AK,02,Alaska
3543,3/22/20,Arizona,1.0,2020,13,1,AZ,04,Arizona
3544,3/22/20,Arkansas,0.0,2020,13,1,AR,05,Arkansas
3545,3/22/20,California,5.0,2020,13,1,CA,06,California
3546,3/22/20,Colorado,0.0,2020,13,1,CO,08,Colorado
3547,3/22/20,Connecticut,4.0,2020,13,1,CT,09,Connecticut
3548,3/22/20,Delaware,0.0,2020,13,1,DE,10,Delaware
3550,3/22/20,District of Columbia,2.0,2020,13,1,DC,11,District of Columbia
3551,3/22/20,Florida,0.0,2020,13,1,FL,12,Florida
3552,3/22/20,Georgia,5.0,2020,13,1,GA,13,Georgia
3555,3/22/20,Hawaii,0.0,2020,13,1,HI,15,Hawaii
3556,3/22/20,Idaho,0.0,2020,13,1,ID,16,Idaho
3557,3/22/20,Illinois,3.0,2020,13,1,IL,17,Illinois
3558,3/22/20,Indiana,2.0,2020,13,1,IN,18,Indiana
3559,3/22/20,Iowa,0.0,2020,13,1,IA,19,Iowa
3560,3/22/20,Kansas,0.0,2020,13,1,KS,20,Kansas
3561,3/22/20,Kentucky,0.0,2020,13,1,KY,21,Kentucky
3562,3/22/20,Louisiana,0.0,2020,13,1,LA,22,Louisiana
3563,3/22/20,Maine,0.0,2020,13,1,ME,23,Maine
3564,3/22/20,Maryland,1.0,2020,13,1,MD,24,Maryland
3565,3/22/20,Massachusetts,4.0,2020,13,1,MA,25,Massachusetts
3566,3/22/20,Michigan,6.0,2020,13,1,MI,26,Michigan
3567,3/22/20,Minnesota,0.0,2020,13,1,MN,27,Minnesota
3568,3/22/20,Mississippi,0.0,2020,13,1,MS,28,Mississippi
3569,3/22/20,Missouri,0.0,2020,13,1,MO,29,Missouri
3570,3/22/20,Montana,0.0,2020,13,1,MT,30,Montana
3571,3/22/20,Nebraska,0.0,2020,13,1,NE,31,Nebraska
3572,3/22/20,Nevada,0.0,2020,13,1,NV,32,Nevada
3573,3/22/20,New Hampshire,0.0,2020,13,1,NH,33,New Hampshire
3574,3/22/20,New Jersey,4.0,2020,13,1,NJ,34,New Jersey
3575,3/22/20,New Mexico,0.0,2020,13,1,NM,35,New Mexico
3576,3/22/20,New York,91.0,2020,13,1,NY,36,New York
3577,3/22/20,North Carolina,0.0,2020,13,1,NC,37,North Carolina
3578,3/22/20,North Dakota,0.0,2020,13,1,ND,38,North Dakota
3580,3/22/20,Ohio,0.0,2020,13,1,OH,39,Ohio
3581,3/22/20,Oklahoma,1.0,2020,13,1,OK,40,Oklahoma
3582,3/22/20,Oregon,1.0,2020,13,1,OR,41,Oregon
3583,3/22/20,Pennsylvania,2.0,2020,13,1,PA,42,Pennsylvania
3585,3/22/20,Rhode Island,0.0,2020,13,1,RI,44,Rhode Island
3586,3/22/20,South Carolina,0.0,2020,13,1,SC,45,South Carolina
3587,3/22/20,South Dakota,0.0,2020,13,1,SD,46,South Dakota
3588,3/22/20,Tennessee,1.0,2020,13,1,TN,47,Tennessee
3589,3/22/20,Texas,2.0,2020,13,1,TX,48,Texas
3590,3/22/20,Utah,1.0,2020,13,1,UT,49,Utah
3591,3/22/20,Vermont,0.0,2020,13,1,VT,50,Vermont
3593,3/22/20,Virginia,3.0,2020,13,1,VA,51,Virginia
3594,3/22/20,Washington,3.0,2020,13,1,WA,53,Washington
3595,3/22/20,West Virginia,0.0,2020,13,1,WV,54,West Virginia
3596,3/22/20,Wisconsin,0.0,2020,13,1,WI,55,Wisconsin
3597,3/22/20,Wyoming,0.0,2020,13,1,WY,56,Wyoming
3598,3/22/20,US,143.0,2020,13,1,nat,US,
3599,3/23/20,Alabama,0.0,2020,13,2,AL,01,Alabama
3600,3/23/20,Alaska,0.0,2020,13,2,AK,02,Alaska
3602,3/23/20,Arizona,0.0,2020,13,2,AZ,04,Arizona
3603,3/23/20,Arkansas,0.0,2020,13,2,AR,05,Arkansas
3604,3/23/20,California,9.0,2020,13,2,CA,06,California
3605,3/23/20,Colorado,1.0,2020,13,2,CO,08,Colorado
3606,3/23/20,Connecticut,2.0,2020,13,2,CT,09,Connecticut
3607,3/23/20,Delaware,0.0,2020,13,2,DE,10,Delaware
3609,3/23/20,District of Columbia,0.0,2020,13,2,DC,11,District of Columbia
3610,3/23/20,Florida,5.0,2020,13,2,FL,12,Florida
3611,3/23/20,Georgia,0.0,2020,13,2,GA,13,Georgia
3614,3/23/20,Hawaii,0.0,2020,13,2,HI,15,Hawaii
3615,3/23/20,Idaho,0.0,2020,13,2,ID,16,Idaho
3616,3/23/20,Illinois,3.0,2020,13,2,IL,17,Illinois
3617,3/23/20,Indiana,1.0,2020,13,2,IN,18,Indiana
3618,3/23/20,Iowa,0.0,2020,13,2,IA,19,Iowa
3619,3/23/20,Kansas,0.0,2020,13,2,KS,20,Kansas
3620,3/23/20,Kentucky,1.0,2020,13,2,KY,21,Kentucky
3621,3/23/20,Louisiana,15.0,2020,13,2,LA,22,Louisiana
3622,3/23/20,Maine,0.0,2020,13,2,ME,23,Maine
3623,3/23/20,Maryland,0.0,2020,13,2,MD,24,Maryland
3624,3/23/20,Massachusetts,4.0,2020,13,2,MA,25,Massachusetts
3625,3/23/20,Michigan,6.0,2020,13,2,MI,26,Michigan
3626,3/23/20,Minnesota,0.0,2020,13,2,MN,27,Minnesota
3627,3/23/20,Mississippi,0.0,2020,13,2,MS,28,Mississippi
3628,3/23/20,Missouri,1.0,2020,13,2,MO,29,Missouri
3629,3/23/20,Montana,0.0,2020,13,2,MT,30,Montana
3630,3/23/20,Nebraska,0.0,2020,13,2,NE,31,Nebraska
3631,3/23/20,Nevada,2.0,2020,13,2,NV,32,Nevada
3632,3/23/20,New Hampshire,1.0,2020,13,2,NH,33,New Hampshire
3633,3/23/20,New Jersey,7.0,2020,13,2,NJ,34,New Jersey
3634,3/23/20,New Mexico,0.0,2020,13,2,NM,35,New Mexico
3635,3/23/20,New York,101.0,2020,13,2,NY,36,New York
3636,3/23/20,North Carolina,0.0,2020,13,2,NC,37,North Carolina
3637,3/23/20,North Dakota,0.0,2020,13,2,ND,38,North Dakota
3639,3/23/20,Ohio,3.0,2020,13,2,OH,39,Ohio
3640,3/23/20,Oklahoma,0.0,2020,13,2,OK,40,Oklahoma
3641,3/23/20,Oregon,0.0,2020,13,2,OR,41,Oregon
3642,3/23/20,Pennsylvania,2.0,2020,13,2,PA,42,Pennsylvania
3644,3/23/20,Rhode Island,0.0,2020,13,2,RI,44,Rhode Island
3645,3/23/20,South Carolina,2.0,2020,13,2,SC,45,South Carolina
3646,3/23/20,South Dakota,0.0,2020,13,2,SD,46,South Dakota
3647,3/23/20,Tennessee,0.0,2020,13,2,TN,47,Tennessee
3648,3/23/20,Texas,2.0,2020,13,2,TX,48,Texas
3649,3/23/20,Utah,0.0,2020,13,2,UT,49,Utah
3650,3/23/20,Vermont,3.0,2020,13,2,VT,50,Vermont
3652,3/23/20,Virginia,0.0,2020,13,2,VA,51,Virginia
3653,3/23/20,Washington,12.0,2020,13,2,WA,53,Washington
3654,3/23/20,West Virginia,0.0,2020,13,2,WV,54,West Virginia
3655,3/23/20,Wisconsin,1.0,2020,13,2,WI,55,Wisconsin
3656,3/23/20,Wyoming,0.0,2020,13,2,WY,56,Wyoming
3657,3/23/20,US,185.0,2020,13,2,nat,US,
3658,3/24/20,Alabama,0.0,2020,13,3,AL,01,Alabama
3659,3/24/20,Alaska,0.0,2020,13,3,AK,02,Alaska
3661,3/24/20,Arizona,3.0,2020,13,3,AZ,04,Arizona
3662,3/24/20,Arkansas,2.0,2020,13,3,AR,05,Arkansas
3663,3/24/20,California,11.0,2020,13,3,CA,06,California
3664,3/24/20,Colorado,1.0,2020,13,3,CO,08,Colorado
3665,3/24/20,Connecticut,2.0,2020,13,3,CT,09,Connecticut
3666,3/24/20,Delaware,0.0,2020,13,3,DE,10,Delaware
3668,3/24/20,District of Columbia,0.0,2020,13,3,DC,11,District of Columbia
3669,3/24/20,Florida,0.0,2020,13,3,FL,12,Florida
3670,3/24/20,Georgia,7.0,2020,13,3,GA,13,Georgia
3673,3/24/20,Hawaii,1.0,2020,13,3,HI,15,Hawaii
3674,3/24/20,Idaho,0.0,2020,13,3,ID,16,Idaho
3675,3/24/20,Illinois,4.0,2020,13,3,IL,17,Illinois
3676,3/24/20,Indiana,5.0,2020,13,3,IN,18,Indiana
3677,3/24/20,Iowa,0.0,2020,13,3,IA,19,Iowa
3678,3/24/20,Kansas,0.0,2020,13,3,KS,20,Kansas
3679,3/24/20,Kentucky,0.0,2020,13,3,KY,21,Kentucky
3680,3/24/20,Louisiana,11.0,2020,13,3,LA,22,Louisiana
3681,3/24/20,Maine,0.0,2020,13,3,ME,23,Maine
3682,3/24/20,Maryland,1.0,2020,13,3,MD,24,Maryland
3683,3/24/20,Massachusetts,2.0,2020,13,3,MA,25,Massachusetts
3684,3/24/20,Michigan,9.0,2020,13,3,MI,26,Michigan
3685,3/24/20,Minnesota,0.0,2020,13,3,MN,27,Minnesota
3686,3/24/20,Mississippi,0.0,2020,13,3,MS,28,Mississippi
3687,3/24/20,Missouri,3.0,2020,13,3,MO,29,Missouri
3688,3/24/20,Montana,0.0,2020,13,3,MT,30,Montana
3689,3/24/20,Nebraska,0.0,2020,13,3,NE,31,Nebraska
3690,3/24/20,Nevada,0.0,2020,13,3,NV,32,Nevada
3691,3/24/20,New Hampshire,0.0,2020,13,3,NH,33,New Hampshire
3692,3/24/20,New Jersey,17.0,2020,13,3,NJ,34,New Jersey
3693,3/24/20,New Mexico,0.0,2020,13,3,NM,35,New Mexico
3694,3/24/20,New York,125.0,2020,13,3,NY,36,New York
3695,3/24/20,North Carolina,0.0,2020,13,3,NC,37,North Carolina
3696,3/24/20,North Dakota,0.0,2020,13,3,ND,38,North Dakota
3698,3/24/20,Ohio,2.0,2020,13,3,OH,39,Ohio
3699,3/24/20,Oklahoma,1.0,2020,13,3,OK,40,Oklahoma
3700,3/24/20,Oregon,3.0,2020,13,3,OR,41,Oregon
3701,3/24/20,Pennsylvania,2.0,2020,13,3,PA,42,Pennsylvania
3703,3/24/20,Rhode Island,0.0,2020,13,3,RI,44,Rhode Island
3704,3/24/20,South Carolina,0.0,2020,13,3,SC,45,South Carolina
3705,3/24/20,South Dakota,0.0,2020,13,3,SD,46,South Dakota
3706,3/24/20,Tennessee,0.0,2020,13,3,TN,47,Tennessee
3707,3/24/20,Texas,3.0,2020,13,3,TX,48,Texas
3708,3/24/20,Utah,0.0,2020,13,3,UT,49,Utah
3709,3/24/20,Vermont,2.0,2020,13,3,VT,50,Vermont
3711,3/24/20,Virginia,3.0,2020,13,3,VA,51,Virginia
3712,3/24/20,Washington,7.0,2020,13,3,WA,53,Washington
3713,3/24/20,West Virginia,0.0,2020,13,3,WV,54,West Virginia
3714,3/24/20,Wisconsin,0.0,2020,13,3,WI,55,Wisconsin
3715,3/24/20,Wyoming,0.0,2020,13,3,WY,56,Wyoming
3716,3/24/20,US,227.0,2020,13,3,nat,US,
3717,3/25/20,Alabama,1.0,2020,13,4,AL,01,Alabama
3718,3/25/20,Alaska,1.0,2020,13,4,AK,02,Alaska
3720,3/25/20,Arizona,1.0,2020,13,4,AZ,04,Arizona
3721,3/25/20,Arkansas,0.0,2020,13,4,AR,05,Arkansas
3722,3/25/20,California,15.0,2020,13,4,CA,06,California
3723,3/25/20,Colorado,8.0,2020,13,4,CO,08,Colorado
3724,3/25/20,Connecticut,7.0,2020,13,4,CT,09,Connecticut
3725,3/25/20,Delaware,0.0,2020,13,4,DE,10,Delaware
3727,3/25/20,District of Columbia,0.0,2020,13,4,DC,11,District of Columbia
3728,3/25/20,Florida,5.0,2020,13,4,FL,12,Florida
3729,3/25/20,Georgia,8.0,2020,13,4,GA,13,Georgia
3732,3/25/20,Hawaii,-1.0,2020,13,4,HI,15,Hawaii
3733,3/25/20,Idaho,0.0,2020,13,4,ID,16,Idaho
3734,3/25/20,Illinois,3.0,2020,13,4,IL,17,Illinois
3735,3/25/20,Indiana,2.0,2020,13,4,IN,18,Indiana
3736,3/25/20,Iowa,1.0,2020,13,4,IA,19,Iowa
3737,3/25/20,Kansas,1.0,2020,13,4,KS,20,Kansas
3738,3/25/20,Kentucky,1.0,2020,13,4,KY,21,Kentucky
3739,3/25/20,Louisiana,19.0,2020,13,4,LA,22,Louisiana
3740,3/25/20,Maine,0.0,2020,13,4,ME,23,Maine
3741,3/25/20,Maryland,0.0,2020,13,4,MD,24,Maryland
3742,3/25/20,Massachusetts,4.0,2020,13,4,MA,25,Massachusetts
3743,3/25/20,Michigan,19.0,2020,13,4,MI,26,Michigan
3744,3/25/20,Minnesota,0.0,2020,13,4,MN,27,Minnesota
3745,3/25/20,Mississippi,2.0,2020,13,4,MS,28,Mississippi
3746,3/25/20,Missouri,1.0,2020,13,4,MO,29,Missouri
3747,3/25/20,Montana,0.0,2020,13,4,MT,30,Montana
3748,3/25/20,Nebraska,0.0,2020,13,4,NE,31,Nebraska
3749,3/25/20,Nevada,2.0,2020,13,4,NV,32,Nevada
3750,3/25/20,New Hampshire,0.0,2020,13,4,NH,33,New Hampshire
3751,3/25/20,New Jersey,18.0,2020,13,4,NJ,34,New Jersey
3752,3/25/20,New Mexico,1.0,2020,13,4,NM,35,New Mexico
3753,3/25/20,New York,147.0,2020,13,4,NY,36,New York
3754,3/25/20,North Carolina,2.0,2020,13,4,NC,37,North Carolina
3755,3/25/20,North Dakota,0.0,2020,13,4,ND,38,North Dakota
3757,3/25/20,Ohio,3.0,2020,13,4,OH,39,Ohio
3758,3/25/20,Oklahoma,2.0,2020,13,4,OK,40,Oklahoma
3759,3/25/20,Oregon,2.0,2020,13,4,OR,41,Oregon
3760,3/25/20,Pennsylvania,7.0,2020,13,4,PA,42,Pennsylvania
3762,3/25/20,Rhode Island,0.0,2020,13,4,RI,44,Rhode Island
3763,3/25/20,South Carolina,2.0,2020,13,4,SC,45,South Carolina
3764,3/25/20,South Dakota,0.0,2020,13,4,SD,46,South Dakota
3765,3/25/20,Tennessee,1.0,2020,13,4,TN,47,Tennessee
3766,3/25/20,Texas,3.0,2020,13,4,TX,48,Texas
3767,3/25/20,Utah,0.0,2020,13,4,UT,49,Utah
3768,3/25/20,Vermont,1.0,2020,13,4,VT,50,Vermont
3770,3/25/20,Virginia,0.0,2020,13,4,VA,51,Virginia
3771,3/25/20,Washington,17.0,2020,13,4,WA,53,Washington
3772,3/25/20,West Virginia,0.0,2020,13,4,WV,54,West Virginia
3773,3/25/20,Wisconsin,2.0,2020,13,4,WI,55,Wisconsin
3774,3/25/20,Wyoming,0.0,2020,13,4,WY,56,Wyoming
3775,3/25/20,US,308.0,2020,13,4,nat,US,
3776,3/26/20,Alabama,0.0,2020,13,5,AL,01,Alabama
3777,3/26/20,Alaska,0.0,2020,13,5,AK,02,Alaska
3779,3/26/20,Arizona,2.0,2020,13,5,AZ,04,Arizona
3780,3/26/20,Arkansas,0.0,2020,13,5,AR,05,Arkansas
3781,3/26/20,California,16.0,2020,13,5,CA,06,California
3782,3/26/20,Colorado,3.0,2020,13,5,CO,08,Colorado
3783,3/26/20,Connecticut,2.0,2020,13,5,CT,09,Connecticut
3784,3/26/20,Delaware,1.0,2020,13,5,DE,10,Delaware
3786,3/26/20,District of Columbia,1.0,2020,13,5,DC,11,District of Columbia
3787,3/26/20,Florida,6.0,2020,13,5,FL,12,Florida
3788,3/26/20,Georgia,8.0,2020,13,5,GA,13,Georgia
3791,3/26/20,Hawaii,0.0,2020,13,5,HI,15,Hawaii
3792,3/26/20,Idaho,3.0,2020,13,5,ID,16,Idaho
3793,3/26/20,Illinois,7.0,2020,13,5,IL,17,Illinois
3794,3/26/20,Indiana,3.0,2020,13,5,IN,18,Indiana
3795,3/26/20,Iowa,0.0,2020,13,5,IA,19,Iowa
3796,3/26/20,Kansas,0.0,2020,13,5,KS,20,Kansas
3797,3/26/20,Kentucky,0.0,2020,13,5,KY,21,Kentucky
3798,3/26/20,Louisiana,18.0,2020,13,5,LA,22,Louisiana
3799,3/26/20,Maine,0.0,2020,13,5,ME,23,Maine
3800,3/26/20,Maryland,0.0,2020,13,5,MD,24,Maryland
3801,3/26/20,Massachusetts,10.0,2020,13,5,MA,25,Massachusetts
3802,3/26/20,Michigan,18.0,2020,13,5,MI,26,Michigan
3803,3/26/20,Minnesota,1.0,2020,13,5,MN,27,Minnesota
3804,3/26/20,Mississippi,3.0,2020,13,5,MS,28,Mississippi
3805,3/26/20,Missouri,1.0,2020,13,5,MO,29,Missouri
3806,3/26/20,Montana,0.0,2020,13,5,MT,30,Montana
3807,3/26/20,Nebraska,0.0,2020,13,5,NE,31,Nebraska
3808,3/26/20,Nevada,4.0,2020,13,5,NV,32,Nevada
3809,3/26/20,New Hampshire,0.0,2020,13,5,NH,33,New Hampshire
3810,3/26/20,New Jersey,19.0,2020,13,5,NJ,34,New Jersey
3811,3/26/20,New Mexico,0.0,2020,13,5,NM,35,New Mexico
3812,3/26/20,New York,243.0,2020,13,5,NY,36,New York
3813,3/26/20,North Carolina,1.0,2020,13,5,NC,37,North Carolina
3814,3/26/20,North Dakota,0.0,2020,13,5,ND,38,North Dakota
3816,3/26/20,Ohio,4.0,2020,13,5,OH,39,Ohio
3817,3/26/20,Oklahoma,2.0,2020,13,5,OK,40,Oklahoma
3818,3/26/20,Oregon,1.0,2020,13,5,OR,41,Oregon
3819,3/26/20,Pennsylvania,3.0,2020,13,5,PA,42,Pennsylvania
3821,3/26/20,Rhode Island,0.0,2020,13,5,RI,44,Rhode Island
3822,3/26/20,South Carolina,2.0,2020,13,5,SC,45,South Carolina
3823,3/26/20,South Dakota,0.0,2020,13,5,SD,46,South Dakota
3824,3/26/20,Tennessee,0.0,2020,13,5,TN,47,Tennessee
3825,3/26/20,Texas,6.0,2020,13,5,TX,48,Texas
3826,3/26/20,Utah,0.0,2020,13,5,UT,49,Utah
3827,3/26/20,Vermont,1.0,2020,13,5,VT,50,Vermont
3829,3/26/20,Virginia,1.0,2020,13,5,VA,51,Virginia
3830,3/26/20,Washington,17.0,2020,13,5,WA,53,Washington
3831,3/26/20,West Virginia,0.0,2020,13,5,WV,54,West Virginia
3832,3/26/20,Wisconsin,3.0,2020,13,5,WI,55,Wisconsin
3833,3/26/20,Wyoming,0.0,2020,13,5,WY,56,Wyoming
3834,3/26/20,US,410.0,2020,13,5,nat,US,
3835,3/27/20,Alabama,3.0,2020,13,6,AL,01,Alabama
3836,3/27/20,Alaska,0.0,2020,13,6,AK,02,Alaska
3838,3/27/20,Arizona,5.0,2020,13,6,AZ,04,Arizona
3839,3/27/20,Arkansas,1.0,2020,13,6,AR,05,Arkansas
3840,3/27/20,California,13.0,2020,13,6,CA,06,California
3841,3/27/20,Colorado,8.0,2020,13,6,CO,08,Colorado
3842,3/27/20,Connecticut,6.0,2020,13,6,CT,09,Connecticut
3843,3/27/20,Delaware,1.0,2020,13,6,DE,10,Delaware
3845,3/27/20,District of Columbia,0.0,2020,13,6,DC,11,District of Columbia
3846,3/27/20,Florida,6.0,2020,13,6,FL,12,Florida
3847,3/27/20,Georgia,16.0,2020,13,6,GA,13,Georgia
3850,3/27/20,Hawaii,0.0,2020,13,6,HI,15,Hawaii
3851,3/27/20,Idaho,0.0,2020,13,6,ID,16,Idaho
3852,3/27/20,Illinois,8.0,2020,13,6,IL,17,Illinois
3853,3/27/20,Indiana,8.0,2020,13,6,IN,18,Indiana
3854,3/27/20,Iowa,2.0,2020,13,6,IA,19,Iowa
3855,3/27/20,Kansas,1.0,2020,13,6,KS,20,Kansas
3856,3/27/20,Kentucky,2.0,2020,13,6,KY,21,Kentucky
3857,3/27/20,Louisiana,36.0,2020,13,6,LA,22,Louisiana
3858,3/27/20,Maine,1.0,2020,13,6,ME,23,Maine
3859,3/27/20,Maryland,1.0,2020,13,6,MD,24,Maryland
3860,3/27/20,Massachusetts,10.0,2020,13,6,MA,25,Massachusetts
3861,3/27/20,Michigan,31.0,2020,13,6,MI,26,Michigan
3862,3/27/20,Minnesota,2.0,2020,13,6,MN,27,Minnesota
3863,3/27/20,Mississippi,2.0,2020,13,6,MS,28,Mississippi
3864,3/27/20,Missouri,0.0,2020,13,6,MO,29,Missouri
3865,3/27/20,Montana,1.0,2020,13,6,MT,30,Montana
3866,3/27/20,Nebraska,0.0,2020,13,6,NE,31,Nebraska
3867,3/27/20,Nevada,0.0,2020,13,6,NV,32,Nevada
3868,3/27/20,New Hampshire,0.0,2020,13,6,NH,33,New Hampshire
3869,3/27/20,New Jersey,27.0,2020,13,6,NJ,34,New Jersey
3870,3/27/20,New Mexico,0.0,2020,13,6,NM,35,New Mexico
3871,3/27/20,New York,309.0,2020,13,6,NY,36,New York
3872,3/27/20,North Carolina,1.0,2020,13,6,NC,37,North Carolina
3873,3/27/20,North Dakota,1.0,2020,13,6,ND,38,North Dakota
3875,3/27/20,Ohio,4.0,2020,13,6,OH,39,Ohio
3876,3/27/20,Oklahoma,1.0,2020,13,6,OK,40,Oklahoma
3877,3/27/20,Oregon,1.0,2020,13,6,OR,41,Oregon
3878,3/27/20,Pennsylvania,4.0,2020,13,6,PA,42,Pennsylvania
3880,3/27/20,Rhode Island,0.0,2020,13,6,RI,44,Rhode Island
3881,3/27/20,South Carolina,4.0,2020,13,6,SC,45,South Carolina
3882,3/27/20,South Dakota,0.0,2020,13,6,SD,46,South Dakota
3883,3/27/20,Tennessee,3.0,2020,13,6,TN,47,Tennessee
3884,3/27/20,Texas,5.0,2020,13,6,TX,48,Texas
3885,3/27/20,Utah,0.0,2020,13,6,UT,49,Utah
3886,3/27/20,Vermont,1.0,2020,13,6,VT,50,Vermont
3888,3/27/20,Virginia,0.0,2020,13,6,VA,51,Virginia
3889,3/27/20,Washington,7.0,2020,13,6,WA,53,Washington
3890,3/27/20,West Virginia,0.0,2020,13,6,WV,54,West Virginia
3891,3/27/20,Wisconsin,4.0,2020,13,6,WI,55,Wisconsin
3892,3/27/20,Wyoming,0.0,2020,13,6,WY,56,Wyoming
3893,3/27/20,US,539.0,2020,13,6,nat,US,
3894,3/28/20,Alabama,0.0,2020,13,7,AL,01,Alabama
3895,3/28/20,Alaska,1.0,2020,13,7,AK,02,Alaska
3897,3/28/20,Arizona,2.0,2020,13,7,AZ,04,Arizona
3898,3/28/20,Arkansas,2.0,2020,13,7,AR,05,Arkansas
3899,3/28/20,California,16.0,2020,13,7,CA,06,California
3900,3/28/20,Colorado,4.0,2020,13,7,CO,08,Colorado
3901,3/28/20,Connecticut,6.0,2020,13,7,CT,09,Connecticut
3902,3/28/20,Delaware,3.0,2020,13,7,DE,10,Delaware
3904,3/28/20,District of Columbia,1.0,2020,13,7,DC,11,District of Columbia
3905,3/28/20,Florida,19.0,2020,13,7,FL,12,Florida
3906,3/28/20,Georgia,5.0,2020,13,7,GA,13,Georgia
3909,3/28/20,Hawaii,0.0,2020,13,7,HI,15,Hawaii
3910,3/28/20,Idaho,1.0,2020,13,7,ID,16,Idaho
3911,3/28/20,Illinois,13.0,2020,13,7,IL,17,Illinois
3912,3/28/20,Indiana,6.0,2020,13,7,IN,18,Indiana
3913,3/28/20,Iowa,0.0,2020,13,7,IA,19,Iowa
3914,3/28/20,Kansas,0.0,2020,13,7,KS,20,Kansas
3915,3/28/20,Kentucky,2.0,2020,13,7,KY,21,Kentucky
3916,3/28/20,Louisiana,18.0,2020,13,7,LA,22,Louisiana
3917,3/28/20,Maine,0.0,2020,13,7,ME,23,Maine
3918,3/28/20,Maryland,0.0,2020,13,7,MD,24,Maryland
3919,3/28/20,Massachusetts,9.0,2020,13,7,MA,25,Massachusetts
3920,3/28/20,Michigan,19.0,2020,13,7,MI,26,Michigan
3921,3/28/20,Minnesota,1.0,2020,13,7,MN,27,Minnesota
3922,3/28/20,Mississippi,5.0,2020,13,7,MS,28,Mississippi
