CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,COVIDhub-baseline,CU-select,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,UVA-Ensemble,locations
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31015
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31027
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31029
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31031
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31033
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31039
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31041
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31045
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31051
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31059
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31061
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31063
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31069
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31071
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31073
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31077
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31081
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31083
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31087
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31089
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31093
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31097
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31099
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31101
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31107
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31111
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31121
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31123
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31125
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31127
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31129
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31131
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31137
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31143
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31145
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31147
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31159
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31163
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31167
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31171
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31175
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31177
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31179
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31181
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31185
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,32001
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,32013
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,32015
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,32017
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,32021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,32029
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,32033
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,33003
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,33019
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,35003
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,35017
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,35019
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,35021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,35023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,35027
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,35053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,35055
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,35057
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,36003
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,36023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,36025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,36031
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,36041
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,36049
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,36095
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,36097
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,36099
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,36123
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37005
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37029
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37041
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37043
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37073
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37095
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37103
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37121
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37137
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37143
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37173
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37187
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,37199
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38003
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38013
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38027
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38029
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38037
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38051
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38055
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38063
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38069
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38071
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38073
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38075
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38077
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38081
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38085
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38087
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38091
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38093
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38097
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,38099
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39001
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39015
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39019
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39047
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39059
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39069
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39071
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39079
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39105
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39111
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39125
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39127
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39131
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39161
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39163
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,39175
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40003
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40005
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40035
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40043
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40055
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40059
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40069
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40073
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40077
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40081
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40085
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40095
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40099
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40103
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40105
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40107
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40127
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40141
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,40153
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,41007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,41015
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,41023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,41025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,41037
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,41055
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42031
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42047
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42057
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42059
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42083
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42087
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42093
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42105
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42109
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42113
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42117
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,42131
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,45065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46003
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46031
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46035
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46037
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46039
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46045
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46047
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46049
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46051
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46057
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46059
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46069
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46071
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46073
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46077
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46079
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46081
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46085
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46089
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46091
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46093
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46097
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46101
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46109
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46111
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46115
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46117
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46119
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46121
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46123
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46125
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46129
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46135
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,46137
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47005
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47015
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47027
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47039
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47049
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47057
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47061
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47079
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47083
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47085
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47087
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47091
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47121
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47129
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47135
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47137
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47139
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47151
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47153
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47161
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47171
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,47173
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48019
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48031
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48045
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48059
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48075
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48079
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48081
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48083
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48087
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48101
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48103
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48107
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48119
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48125
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48127
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48129
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48153
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48159
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48165
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48169
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48173
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48175
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48191
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48193
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48195
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48197
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48205
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48229
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48235
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48247
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48271
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48281
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48305
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48307
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48319
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48337
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48343
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48345
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48351
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48359
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48379
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48393
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,48403
