location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Vermont,50,05/05/20, 13, 14, 18, 31, 49, 63, 77, 88, 95, 112, 128, 133, 142, 154, 171, 182, 205, 224, 265, 282, 345, 466, 526, 0, 0, 2, 3, 6, 8, 10, 11, 13, 15, 16, 18, 19, 22, 25, 26, 29, 35, 37, 42, 54, 79, 95, 10, 40, 101, 312, 427, 580, 751, 856, 977, 1023, 1286, 1361, 1417, 1507, 1615, 1714, 1822, 1909, 1984, 2069, 2125, 2147, 2173
Virginia,51,05/05/20, 30, 64, 87, 177, 209, 287, 306, 333, 359, 392, 449, 476, 518, 582, 651, 696, 785, 891, 1073, 1233, 1376, 1557, 1916, 3, 6, 7, 20, 23, 31, 34, 36, 41, 42, 47, 52, 59, 69, 80, 89, 104, 117, 129, 163, 199, 213, 327, 14, 81, 293, 791, 998, 1375, 2024, 2368, 2725, 2946, 3748, 4027, 4260, 4679, 5000, 5343, 5638, 5929, 6224, 7023, 7228, 7333, 7468
Washington,53,05/05/20, 91, 103, 123, 200, 288, 417, 456, 498, 530, 576, 619, 696, 737, 833, 879, 1030, 1088, 1158, 1229, 1381, 1561, 1706, 2070, 8, 11, 13, 20, 30, 42, 52, 58, 64, 70, 77, 83, 88, 95, 110, 122, 141, 154, 165, 185, 211, 217, 323, 76, 158, 410, 872, 1458, 1905, 2675, 3244, 3843, 4090, 4576, 5000, 5399, 5840, 6287, 6775, 7180, 7736, 8167, 9052, 9425, 9551, 9606
West Virginia,54,05/05/20, 0, 0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 14, 16, 19, 22, 25, 27, 33, 44, 59, 113, 168, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 3, 4, 7, 9, 22, 29, 32, 0, 2, 3, 18, 40, 73, 115, 120, 128, 131, 159, 166, 174, 201, 211, 223, 235, 271, 276, 331, 332, 341, 342
Wisconsin,55,05/05/20, 9, 38, 59, 99, 104, 126, 156, 184, 203, 220, 252, 268, 296, 317, 367, 425, 473, 519, 589, 640, 805, 1022, 1614, 2, 6, 7, 11, 13, 17, 20, 22, 25, 27, 32, 37, 39, 42, 48, 53, 62, 73, 89, 95, 126, 168, 241, 18, 44, 172, 482, 663, 1131, 1436, 1744, 2017, 2188, 2614, 2827, 3059, 3324, 3528, 3735, 3903, 4063, 4224, 4472, 4668, 4742, 4788
Wyoming,56,05/05/20, 0, 0, 0, 1, 1, 2, 2, 3, 5, 6, 7, 9, 14, 16, 25, 41, 57, 71, 89, 125, 181, 195, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 6, 9, 13, 15, 24, 30, 37, 7, 13, 14, 44, 69, 88, 119, 137, 140, 164, 224, 247, 304, 316, 318, 363, 375, 389, 411, 443, 465, 465, 466
US National,US,05/05/20, 1923, 3101, 4733, 6498, 7331, 9462, 10914, 11534, 12001, 12840, 13757, 14906, 16157, 17451, 17981, 18895, 20748, 22909, 24892, 28288, 33453, 38925, 41808, 379, 577, 812, 1044, 1239, 1476, 1739, 1848, 1949, 2041, 2162, 2368, 2493, 2675, 2759, 2897, 3166, 3455, 3830, 4233, 5343, 6285, 6701, 1077, 3294, 9843, 24242, 37464, 51853, 71204, 86655, 99359, 108187, 127202, 137943, 147017, 159921, 171943, 184600, 195972, 208731, 219917, 238092, 247073, 251009, 254203
Alabama,1,05/06/20, 19, 26, 33, 65, 99, 128, 145, 155, 169, 179, 195, 218, 247, 270, 303, 340, 371, 422, 469, 565, 644, 716, 863, 1, 1, 2, 6, 9, 11, 14, 16, 18, 19, 21, 23, 25, 28, 30, 32, 37, 44, 52, 59, 71, 80, 123, 17, 39, 146, 260, 437, 660, 863, 1020, 1122, 1224, 1464, 1592, 1678, 1835, 1974, 2084, 2177, 2288, 2452, 2675, 2756, 2803, 2834
Alaska,2,05/06/20, 0, 1, 2, 4, 7, 9, 11, 15, 17, 22, 24, 27, 32, 42, 48, 58, 89, 110, 180, 235, 308, 330, 371, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 4, 5, 5, 6, 8, 11, 17, 26, 33, 37, 39, 10, 21, 24, 68, 90, 149, 283, 318, 357, 372, 434, 464, 469, 487, 514, 536, 602, 640, 664, 710, 715, 721, 732
Arizona,4,05/06/20, 16, 30, 62, 94, 123, 159, 194, 240, 280, 326, 409, 444, 478, 517, 634, 663, 734, 859, 962, 1029, 1255, 1393, 1676, 2, 2, 6, 12, 17, 22, 26, 34, 37, 43, 47, 55, 61, 66, 70, 77, 91, 104, 111, 123, 168, 199, 211, 21, 52, 205, 624, 804, 1154, 1510, 1898, 2251, 2437, 3046, 3425, 3612, 3992, 4240, 4503, 4806, 5234, 5523, 5949, 6204, 6264, 6330
Arkansas,5,05/06/20, 0, 0, 2, 5, 8, 11, 13, 20, 22, 25, 28, 30, 37, 41, 48, 54, 60, 66, 85, 108, 162, 264, 557, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 4, 4, 5, 6, 7, 8, 10, 12, 19, 25, 55, 7, 20, 23, 72, 122, 145, 178, 214, 249, 258, 292, 296, 310, 334, 359, 370, 392, 463, 482, 512, 536, 539, 539
California,6,05/06/20, 56, 126, 141, 213, 259, 308, 396, 427, 540, 571, 633, 704, 776, 913, 966, 1052, 1222, 1409, 1566, 1778, 2312, 2831, 3777, 7, 18, 25, 35, 42, 53, 67, 74, 81, 89, 98, 107, 117, 133, 148, 173, 203, 214, 240, 273, 396, 487, 635, 60, 170, 372, 1299, 1943, 2821, 4078, 4915, 5896, 6406, 7502, 7976, 8643, 9246, 9742, 10406, 10836, 11455, 11955, 13179, 13645, 14272, 14338
Colorado,8,05/06/20, 17, 41, 44, 83, 99, 134, 164, 184, 194, 217, 228, 240, 246, 253, 288, 321, 351, 400, 424, 541, 644, 772, 949, 1, 7, 9, 12, 18, 24, 26, 29, 30, 35, 38, 40, 42, 45, 49, 52, 58, 64, 75, 86, 102, 137, 165, 25, 73, 217, 487, 760, 1058, 1413, 1677, 1898, 2063, 2332, 2467, 2612, 2851, 3024, 3277, 3510, 3721, 3950, 4293, 4452, 4506, 4553
Connecticut,9,05/06/20, 26, 41, 46, 75, 86, 104, 117, 134, 146, 163, 189, 199, 216, 234, 257, 276, 302, 337, 382, 433, 484, 636, 658, 6, 10, 11, 15, 19, 22, 27, 30, 32, 39, 42, 42, 46, 51, 56, 60, 68, 71, 82, 89, 111, 124, 131, 32, 74, 190, 534, 752, 972, 1293, 1473, 1710, 1905, 2258, 2418, 2670, 2856, 3181, 3481, 3736, 4024, 4209, 4501, 4707, 4807, 4873
Delaware,10,05/06/20, 0, 1, 1, 3, 3, 4, 4, 5, 6, 7, 8, 10, 12, 14, 15, 16, 20, 24, 31, 34, 62, 77, 103, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 6, 8, 12, 21, 24, 0, 1, 4, 12, 25, 36, 60, 80, 117, 142, 168, 182, 188, 198, 229, 244, 256, 279, 293, 299, 313, 321, 327
Florida,12,05/06/20, 34, 103, 156, 228, 256, 328, 359, 411, 436, 462, 520, 616, 685, 731, 866, 952, 1006, 1079, 1211, 1331, 1701, 2261, 2616, 4, 18, 24, 39, 48, 57, 59, 67, 73, 80, 86, 100, 122, 134, 145, 155, 164, 172, 197, 227, 303, 357, 454, 39, 131, 485, 1184, 1989, 2951, 3892, 5032, 5572, 6013, 6609, 7061, 7505, 8076, 8594, 9181, 9632, 10254, 10707, 11474, 12034, 12223, 12325
Georgia,13,05/06/20, 24, 37, 74, 128, 163, 191, 216, 239, 271, 305, 362, 376, 417, 443, 454, 479, 570, 647, 733, 871, 957, 1238, 1245, 0, 2, 10, 14, 18, 21, 24, 30, 33, 39, 41, 43, 46, 50, 56, 60, 62, 79, 92, 114, 136, 153, 202, 20, 55, 160, 438, 669, 954, 1502, 1877, 2124, 2305, 2733, 2971, 3134, 3457, 3628, 3855, 4093, 4345, 4560, 5065, 5218, 5272, 5320
Hawaii,15,05/06/20, 0, 0, 0, 0, 0, 1, 1, 2, 2, 4, 4, 6, 7, 9, 11, 12, 15, 19, 26, 34, 68, 74, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 6, 9, 11, 42, 1, 2, 2, 13, 35, 37, 48, 60, 65, 71, 82, 87, 96, 109, 138, 167, 172, 180, 181, 226, 232, 236, 244
Idaho,16,05/06/20, 0, 0, 0, 1, 1, 2, 2, 3, 4, 4, 5, 5, 6, 7, 9, 11, 13, 15, 19, 28, 46, 78, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 6, 7, 10, 0, 0, 2, 10, 10, 18, 30, 43, 44, 46, 58, 60, 60, 65, 65, 66, 68, 72, 81, 86, 92, 93, 94
Illinois,17,05/06/20, 32, 56, 84, 112, 140, 186, 211, 279, 309, 342, 405, 453, 479, 528, 580, 620, 721, 922, 1017, 1131, 1388, 3140, 3673, 6, 11, 16, 21, 24, 33, 41, 48, 52, 58, 67, 73, 80, 90, 98, 109, 127, 149, 167, 176, 221, 458, 658, 18, 140, 325, 788, 1477, 2536, 3155, 3745, 4252, 4508, 5422, 5902, 6337, 6633, 7108, 7679, 8069, 8613, 9060, 9593, 9848, 9910, 10016
Indiana,18,05/06/20, 12, 19, 37, 68, 97, 111, 130, 153, 182, 199, 219, 233, 269, 291, 326, 365, 411, 445, 513, 628, 728, 879, 932, 0, 1, 3, 5, 8, 13, 15, 18, 22, 24, 26, 32, 34, 35, 39, 43, 48, 51, 57, 68, 97, 110, 117, 18, 37, 100, 304, 513, 721, 979, 1237, 1420, 1491, 1713, 1874, 2016, 2227, 2373, 2526, 2637, 2796, 2973, 3231, 3381, 3440, 3466
Iowa,19,05/06/20, 15, 35, 37, 53, 75, 86, 100, 112, 125, 137, 153, 163, 180, 210, 245, 255, 274, 298, 367, 450, 594, 773, 1004, 1, 1, 3, 6, 7, 10, 11, 14, 15, 18, 20, 21, 24, 27, 28, 32, 35, 43, 54, 66, 93, 137, 172, 3, 8, 66, 232, 363, 548, 906, 1033, 1267, 1350, 1625, 1721, 1830, 2069, 2202, 2317, 2438, 2517, 2596, 2910, 3003, 3030, 3057
Kansas,20,05/06/20, 2, 5, 7, 11, 15, 19, 22, 24, 29, 31, 35, 40, 42, 48, 51, 59, 69, 89, 107, 157, 244, 328, 472, 0, 0, 0, 0, 2, 2, 2, 3, 3, 4, 4, 5, 5, 6, 7, 10, 11, 14, 19, 25, 47, 62, 76, 2, 7, 27, 135, 163, 233, 346, 392, 484, 518, 642, 668, 706, 763, 782, 824, 865, 891, 921, 970, 997, 1013, 1017
Kentucky,21,05/06/20, 10, 15, 22, 35, 64, 74, 101, 116, 131, 151, 172, 195, 227, 249, 277, 353, 389, 426, 477, 598, 725, 884, 1099, 0, 0, 1, 4, 7, 8, 10, 13, 17, 19, 23, 25, 28, 31, 39, 41, 46, 61, 68, 81, 104, 140, 169, 20, 51, 145, 350, 500, 728, 1037, 1276, 1494, 1594, 1931, 2038, 2190, 2383, 2494, 2664, 2788, 2920, 3070, 3380, 3446, 3478, 3519
Louisiana,22,05/06/20, 11, 16, 25, 43, 59, 68, 79, 90, 96, 109, 125, 145, 149, 167, 198, 207, 230, 257, 289, 368, 394, 452, 510, 0, 0, 2, 5, 7, 9, 12, 13, 15, 18, 19, 22, 25, 26, 27, 32, 37, 42, 49, 57, 67, 74, 90, 6, 21, 73, 199, 396, 483, 673, 879, 1041, 1105, 1239, 1332, 1400, 1489, 1616, 1758, 1910, 2090, 2236, 2476, 2542, 2586, 2624
Maine,23,05/06/20, 4, 5, 9, 13, 15, 18, 24, 26, 43, 48, 55, 63, 72, 81, 97, 111, 136, 159, 199, 253, 411, 466, 591, 0, 0, 0, 1, 1, 2, 2, 3, 4, 5, 6, 8, 10, 11, 13, 14, 17, 19, 23, 32, 61, 72, 81, 3, 23, 45, 99, 147, 267, 379, 442, 494, 518, 687, 742, 771, 887, 984, 1044, 1119, 1154, 1200, 1306, 1321, 1324, 1330
Maryland,24,05/06/20, 9, 11, 15, 23, 35, 47, 51, 58, 67, 72, 90, 97, 100, 109, 118, 136, 146, 165, 218, 282, 349, 399, 544, 1, 1, 2, 4, 5, 6, 8, 9, 11, 13, 14, 15, 17, 19, 20, 21, 23, 25, 35, 44, 53, 60, 88, 6, 24, 85, 218, 315, 366, 549, 660, 762, 815, 984, 1065, 1147, 1233, 1317, 1435, 1525, 1612, 1708, 1825, 1874, 1905, 1919
Massachusetts,25,05/06/20, 33, 93, 103, 135, 179, 194, 215, 241, 272, 290, 321, 338, 352, 372, 399, 434, 472, 521, 604, 668, 757, 911, 1109, 11, 17, 21, 28, 36, 42, 45, 49, 52, 59, 64, 69, 72, 76, 78, 82, 94, 101, 117, 129, 146, 182, 254, 35, 99, 213, 655, 1092, 1410, 1956, 2462, 2843, 3164, 3709, 4066, 4301, 4557, 4865, 5245, 5570, 6003, 6380, 6960, 7220, 7332, 7387
Michigan,26,05/06/20, 97, 158, 198, 272, 379, 408, 467, 536, 597, 628, 724, 861, 897, 962, 1042, 1159, 1228, 1409, 1542, 1768, 1981, 2084, 2350, 23, 31, 40, 61, 69, 78, 93, 102, 113, 127, 137, 166, 172, 182, 195, 200, 216, 249, 290, 326, 392, 408, 438, 64, 173, 621, 1576, 2626, 3598, 4654, 5834, 6627, 7223, 8389, 8997, 9486, 10114, 11008, 12079, 12951, 13761, 14530, 15914, 16538, 16794, 17062
Minnesota,27,05/06/20, 25, 44, 49, 74, 103, 139, 162, 194, 212, 237, 274, 299, 320, 341, 379, 472, 594, 706, 907, 1039, 1443, 1977, 2039, 1, 2, 4, 6, 10, 14, 16, 18, 22, 26, 29, 33, 35, 38, 42, 55, 66, 84, 115, 148, 210, 282, 298, 23, 66, 140, 511, 724, 931, 1699, 2048, 2390, 2613, 3343, 3464, 3623, 4011, 4283, 4411, 4617, 4729, 4892, 5348, 5454, 5484, 5616
Mississippi,28,05/06/20, 11, 17, 23, 33, 44, 52, 66, 71, 93, 101, 109, 118, 139, 155, 175, 185, 206, 242, 281, 379, 500, 617, 735, 0, 0, 1, 2, 4, 4, 5, 6, 7, 8, 10, 11, 14, 17, 19, 20, 23, 27, 32, 40, 62, 75, 78, 6, 19, 40, 132, 215, 275, 463, 574, 704, 763, 890, 924, 975, 1048, 1103, 1174, 1227, 1326, 1459, 1588, 1690, 1723, 1735
Missouri,29,05/06/20, 10, 30, 39, 55, 68, 86, 96, 113, 134, 145, 154, 161, 171, 184, 208, 222, 255, 266, 331, 369, 488, 523, 602, 1, 2, 5, 9, 10, 11, 13, 15, 18, 19, 21, 23, 25, 27, 32, 36, 38, 43, 48, 60, 84, 93, 101, 10, 33, 173, 327, 457, 651, 857, 994, 1066, 1135, 1326, 1473, 1587, 1751, 1932, 2100, 2278, 2377, 2482, 2725, 2807, 2847, 2897
Montana,30,05/06/20, 6, 8, 13, 28, 36, 42, 51, 60, 74, 88, 104, 122, 136, 150, 168, 188, 216, 230, 258, 275, 356, 409, 475, 0, 0, 1, 2, 2, 5, 6, 7, 9, 11, 12, 13, 15, 17, 19, 21, 25, 29, 31, 37, 55, 65, 90, 4, 9, 44, 130, 205, 356, 497, 621, 674, 728, 852, 932, 988, 1123, 1182, 1250, 1313, 1425, 1510, 1695, 1737, 1757, 1776
Nebraska,31,05/06/20, 0, 0, 2, 3, 5, 7, 9, 10, 12, 16, 20, 25, 28, 35, 39, 43, 54, 62, 74, 91, 131, 191, 217, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 5, 5, 6, 7, 10, 13, 19, 22, 35, 41, 46, 5, 32, 40, 78, 128, 182, 246, 289, 343, 352, 439, 451, 467, 506, 543, 554, 572, 594, 629, 695, 737, 744, 755
Nevada,32,05/06/20, 1, 3, 5, 8, 10, 13, 15, 21, 26, 33, 39, 57, 77, 86, 103, 120, 131, 245, 301, 326, 444, 516, 624, 0, 0, 0, 0, 1, 2, 2, 2, 3, 3, 5, 6, 7, 9, 11, 13, 15, 23, 31, 44, 59, 66, 67, 12, 14, 18, 130, 192, 287, 502, 615, 642, 677, 837, 861, 917, 958, 995, 1044, 1087, 1127, 1213, 1270, 1318, 1328, 1338
New Hampshire,33,05/06/20, 12, 22, 24, 34, 54, 75, 92, 101, 119, 131, 137, 162, 181, 206, 231, 292, 342, 394, 455, 536, 597, 634, 687, 0, 1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 27, 35, 42, 46, 56, 60, 80, 97, 106, 115, 0, 10, 112, 339, 539, 704, 1026, 1190, 1334, 1437, 1702, 1814, 1920, 2022, 2201, 2282, 2411, 2589, 2689, 2988, 3071, 3110, 3134
New Jersey,34,05/06/20, 73, 173, 213, 270, 311, 369, 394, 438, 504, 589, 611, 667, 698, 731, 760, 854, 889, 935, 1023, 1070, 1165, 1460, 1466, 21, 39, 47, 62, 72, 82, 86, 98, 110, 118, 131, 141, 146, 154, 163, 177, 183, 191, 203, 235, 261, 278, 287, 49, 160, 504, 1255, 2142, 2896, 3748, 4580, 5264, 5799, 6671, 7298, 7824, 8450, 9158, 10005, 10708, 11582, 12302, 13140, 13630, 13805, 13972
New Mexico,35,05/06/20, 0, 3, 8, 12, 17, 23, 32, 38, 47, 51, 54, 60, 65, 82, 87, 95, 105, 122, 149, 199, 262, 340, 395, 0, 0, 0, 1, 1, 2, 3, 3, 4, 5, 6, 7, 8, 10, 12, 13, 15, 17, 21, 29, 36, 44, 58, 3, 11, 32, 66, 117, 160, 243, 319, 416, 460, 551, 580, 602, 676, 743, 794, 823, 863, 930, 1033, 1070, 1082, 1089
New York,36,05/06/20, 254, 467, 725, 1002, 1137, 1367, 1495, 1573, 1694, 1826, 1897, 1981, 2175, 2342, 2523, 2669, 2823, 2944, 3131, 3229, 3447, 3667, 3780, 72, 146, 176, 218, 269, 303, 326, 359, 369, 402, 419, 445, 498, 525, 560, 579, 600, 630, 654, 682, 715, 754, 780, 209, 757, 2326, 4788, 7058, 9052, 11874, 14430, 16343, 18542, 21335, 23613, 25318, 27534, 29827, 32269, 34482, 37165, 39248, 41936, 43950, 44764, 45553
North Carolina,37,05/06/20, 30, 58, 116, 170, 217, 247, 275, 312, 366, 398, 423, 449, 507, 568, 602, 666, 789, 845, 886, 1025, 1243, 1513, 2005, 4, 6, 13, 20, 24, 29, 32, 39, 43, 45, 47, 53, 60, 65, 73, 81, 91, 96, 105, 120, 139, 202, 243, 21, 58, 185, 520, 794, 1233, 1690, 2126, 2373, 2584, 3114, 3325, 3504, 3852, 4194, 4557, 4933, 5263, 5626, 6072, 6300, 6355, 6460
North Dakota,38,05/06/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 6, 8, 14, 27, 40, 66, 164, 196, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 9, 16, 22, 28, 0, 0, 2, 13, 14, 29, 47, 57, 97, 102, 106, 107, 108, 137, 137, 156, 171, 174, 182, 203, 206, 215, 237
Ohio,39,05/06/20, 14, 29, 38, 49, 63, 67, 83, 105, 120, 133, 141, 162, 174, 205, 221, 270, 367, 415, 474, 552, 680, 1027, 1345, 0, 2, 3, 5, 5, 7, 8, 10, 11, 14, 17, 19, 20, 24, 25, 27, 43, 46, 54, 59, 93, 117, 130, 10, 22, 103, 258, 434, 556, 846, 1002, 1106, 1162, 1398, 1527, 1608, 1817, 2008, 2132, 2255, 2368, 2445, 2632, 2677, 2709, 2762
Oklahoma,40,05/06/20, 7, 12, 17, 19, 32, 40, 49, 59, 67, 89, 93, 100, 122, 137, 164, 176, 197, 222, 274, 360, 464, 522, 706, 0, 0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 18, 19, 20, 23, 26, 32, 44, 51, 59, 81, 7, 23, 56, 174, 253, 416, 578, 658, 712, 781, 940, 1015, 1088, 1187, 1294, 1349, 1442, 1501, 1551, 1661, 1708, 1716, 1730
Oregon,41,05/06/20, 9, 15, 36, 55, 73, 98, 113, 134, 153, 175, 217, 246, 293, 313, 350, 422, 506, 558, 647, 736, 865, 946, 1168, 1, 1, 3, 7, 9, 11, 13, 16, 20, 24, 27, 30, 33, 36, 41, 50, 60, 69, 80, 98, 106, 110, 141, 5, 30, 134, 288, 500, 634, 988, 1296, 1623, 1733, 2000, 2206, 2340, 2528, 2657, 2874, 3073, 3246, 3422, 3753, 3866, 3927, 3959
Pennsylvania,42,05/06/20, 29, 49, 67, 121, 154, 203, 219, 235, 267, 276, 295, 324, 391, 438, 474, 499, 550, 606, 640, 699, 873, 954, 1182, 4, 10, 14, 22, 30, 35, 38, 41, 44, 51, 54, 60, 66, 73, 80, 87, 97, 102, 104, 116, 141, 167, 189, 36, 104, 343, 634, 1051, 1368, 1821, 2219, 2469, 2734, 3218, 3603, 3793, 4123, 4582, 4895, 5210, 5585, 5849, 6259, 6475, 6635, 6718
Rhode Island,44,05/06/20, 1, 3, 4, 7, 7, 8, 9, 11, 12, 13, 15, 17, 18, 20, 23, 24, 27, 30, 35, 38, 47, 54, 70, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 4, 4, 5, 5, 5, 6, 7, 8, 11, 12, 14, 2, 6, 14, 37, 54, 65, 83, 110, 142, 153, 185, 207, 224, 241, 257, 272, 285, 311, 329, 355, 358, 366, 369
South Carolina,45,05/06/20, 7, 10, 17, 34, 41, 50, 61, 77, 97, 115, 127, 143, 162, 182, 213, 275, 302, 322, 383, 463, 526, 632, 704, 0, 0, 1, 3, 5, 6, 7, 9, 10, 12, 14, 16, 17, 21, 25, 30, 36, 37, 44, 54, 62, 84, 93, 14, 37, 74, 188, 292, 454, 689, 817, 891, 940, 1103, 1194, 1255, 1405, 1503, 1610, 1692, 1816, 1940, 2126, 2226, 2250, 2263
South Dakota,46,05/06/20, 0, 0, 5, 8, 12, 20, 26, 33, 46, 52, 58, 65, 79, 92, 112, 125, 155, 210, 262, 333, 413, 443, 556, 0, 0, 0, 1, 2, 3, 4, 5, 6, 7, 11, 13, 16, 18, 24, 26, 30, 37, 58, 82, 95, 106, 110, 13, 25, 58, 268, 309, 429, 710, 840, 965, 1055, 1384, 1439, 1523, 1671, 1783, 1808, 1888, 1985, 2039, 2273, 2386, 2430, 2448
Tennessee,47,05/06/20, 43, 66, 78, 103, 127, 137, 167, 188, 208, 242, 271, 306, 333, 392, 417, 460, 484, 557, 621, 750, 1022, 1304, 1343, 4, 7, 10, 12, 14, 16, 19, 20, 25, 29, 35, 39, 42, 45, 50, 54, 59, 63, 75, 86, 120, 154, 189, 18, 49, 189, 414, 692, 1063, 1416, 1653, 1846, 1964, 2310, 2455, 2553, 2871, 3140, 3316, 3483, 3733, 3948, 4302, 4415, 4449, 4493
Texas,48,05/06/20, 50, 84, 112, 149, 195, 266, 298, 347, 405, 454, 483, 521, 580, 620, 669, 700, 749, 973, 1122, 1381, 1581, 1912, 2850, 5, 9, 11, 16, 22, 31, 36, 43, 47, 54, 61, 63, 70, 76, 83, 90, 96, 129, 142, 160, 226, 287, 418, 32, 80, 294, 668, 1168, 1849, 2521, 2933, 3262, 3470, 4293, 4530, 4813, 5323, 5764, 6067, 6394, 6750, 7137, 7816, 8092, 8144, 8245
Utah,49,05/06/20, 2, 4, 6, 9, 12, 15, 17, 20, 22, 25, 27, 30, 38, 45, 53, 66, 71, 78, 93, 120, 179, 188, 269, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 5, 6, 6, 7, 9, 10, 11, 13, 16, 22, 30, 34, 3, 6, 34, 116, 160, 189, 221, 265, 286, 332, 383, 397, 433, 461, 488, 530, 547, 580, 613, 648, 670, 676, 696
Vermont,50,05/06/20, 10, 14, 19, 29, 40, 63, 74, 87, 96, 105, 119, 130, 144, 156, 162, 186, 197, 226, 241, 261, 298, 429, 464, 0, 1, 2, 4, 6, 9, 11, 12, 14, 16, 19, 20, 21, 23, 25, 27, 30, 32, 35, 40, 51, 61, 96, 9, 40, 99, 294, 413, 572, 721, 826, 931, 991, 1223, 1336, 1392, 1488, 1581, 1680, 1775, 1878, 1970, 2085, 2135, 2162, 2185
Virginia,51,05/06/20, 28, 56, 94, 176, 213, 271, 297, 348, 361, 394, 451, 485, 530, 571, 627, 695, 813, 858, 1018, 1190, 1354, 1637, 1786, 3, 3, 8, 17, 27, 31, 35, 40, 44, 47, 48, 52, 64, 71, 76, 86, 116, 125, 138, 162, 199, 216, 317, 17, 69, 289, 795, 1066, 1471, 2179, 2530, 2880, 3099, 3930, 4197, 4417, 4822, 5136, 5494, 5839, 6144, 6454, 7228, 7438, 7544, 7678
Washington,53,05/06/20, 82, 90, 133, 210, 297, 442, 459, 497, 540, 561, 607, 720, 757, 817, 874, 1051, 1078, 1144, 1216, 1354, 1576, 1723, 2053, 11, 15, 16, 21, 32, 43, 52, 57, 66, 70, 76, 84, 96, 104, 113, 122, 145, 158, 164, 186, 205, 240, 320, 67, 152, 421, 863, 1480, 1967, 2783, 3390, 4006, 4237, 4699, 5128, 5558, 6009, 6463, 6920, 7315, 7849, 8330, 9217, 9607, 9757, 9806
West Virginia,54,05/06/20, 0, 0, 1, 2, 4, 4, 5, 6, 7, 9, 11, 12, 13, 17, 20, 24, 26, 35, 45, 64, 113, 154, 196, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 9, 21, 28, 43, 0, 3, 4, 34, 60, 112, 147, 160, 165, 166, 194, 204, 215, 246, 258, 273, 284, 320, 329, 389, 390, 392, 395
Wisconsin,55,05/06/20, 9, 35, 76, 88, 106, 131, 146, 172, 202, 222, 235, 259, 285, 307, 345, 433, 467, 525, 575, 630, 804, 1047, 1529, 2, 4, 7, 11, 14, 16, 18, 22, 24, 28, 32, 36, 42, 47, 53, 60, 65, 78, 89, 103, 118, 145, 240, 26, 66, 201, 517, 705, 1183, 1519, 1815, 2091, 2276, 2703, 2905, 3137, 3388, 3607, 3810, 3958, 4122, 4308, 4535, 4723, 4801, 4861
Wyoming,56,05/06/20, 0, 0, 0, 0, 1, 2, 3, 3, 4, 5, 7, 10, 14, 20, 24, 37, 53, 73, 86, 135, 173, 190, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 5, 6, 7, 10, 18, 23, 32, 37, 4, 7, 8, 24, 43, 67, 96, 109, 114, 147, 221, 256, 318, 341, 345, 379, 387, 406, 427, 456, 466, 467, 468
