location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Mississippi,28,05/14/20, 5, 5, 13, 20, 29, 41, 52, 56, 61, 72, 86, 94, 118, 136, 148, 167, 216, 254, 276, 309, 506, 527, 706, 0, 0, 0, 1, 2, 3, 4, 5, 5, 6, 8, 11, 11, 14, 15, 18, 20, 23, 29, 39, 65, 71, 87, 3, 10, 36, 110, 192, 246, 425, 536, 646, 694, 851, 890, 935, 987, 1043, 1097, 1125, 1212, 1334, 1426, 1538, 1571, 1582
Missouri,29,05/14/20, 4, 4, 6, 12, 15, 22, 26, 31, 38, 43, 48, 53, 58, 65, 74, 83, 90, 99, 120, 166, 205, 264, 390, 0, 0, 0, 1, 2, 3, 4, 4, 5, 6, 7, 8, 8, 9, 10, 12, 12, 14, 17, 24, 33, 35, 43, 6, 15, 61, 133, 176, 231, 314, 354, 384, 406, 493, 535, 560, 609, 662, 713, 768, 813, 841, 912, 933, 939, 961
Montana,30,05/14/20, 3, 4, 6, 13, 25, 29, 46, 59, 64, 71, 86, 94, 106, 116, 134, 147, 161, 178, 194, 204, 245, 391, 419, 0, 0, 1, 1, 2, 3, 5, 6, 8, 10, 11, 13, 16, 18, 19, 21, 24, 29, 32, 38, 47, 53, 56, 2, 7, 46, 99, 196, 288, 399, 497, 588, 642, 766, 838, 891, 989, 1038, 1120, 1178, 1287, 1354, 1527, 1582, 1592, 1624
Nebraska,31,05/14/20, 0, 0, 0, 1, 1, 2, 3, 3, 4, 4, 5, 6, 7, 8, 10, 11, 14, 17, 21, 22, 29, 40, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 4, 5, 7, 9, 13, 14, 0, 7, 10, 19, 32, 46, 56, 62, 83, 86, 109, 114, 118, 135, 149, 150, 157, 168, 175, 192, 199, 201, 208
Nevada,32,05/14/20, 0, 0, 0, 2, 4, 7, 9, 14, 17, 22, 32, 42, 58, 70, 88, 102, 135, 180, 211, 240, 259, 284, 324, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 5, 6, 8, 10, 13, 18, 24, 31, 35, 46, 58, 65, 14, 14, 16, 51, 121, 217, 396, 472, 490, 504, 654, 696, 764, 826, 880, 916, 944, 991, 1049, 1111, 1171, 1173, 1181
New Hampshire,33,05/14/20, 3, 3, 8, 19, 23, 42, 53, 65, 71, 83, 89, 100, 111, 125, 135, 151, 169, 176, 192, 230, 283, 305, 323, 0, 0, 1, 3, 4, 6, 9, 10, 12, 15, 16, 18, 19, 22, 24, 29, 35, 39, 46, 50, 57, 59, 70, 0, 15, 138, 265, 418, 533, 717, 844, 964, 1037, 1156, 1226, 1298, 1368, 1485, 1559, 1642, 1778, 1850, 2059, 2157, 2186, 2213
New Jersey,34,05/14/20, 5, 11, 20, 25, 29, 33, 37, 40, 45, 52, 58, 61, 65, 72, 75, 79, 84, 91, 97, 101, 134, 154, 175, 0, 3, 4, 5, 7, 8, 9, 9, 11, 11, 14, 14, 16, 17, 18, 21, 22, 23, 25, 28, 34, 43, 45, 6, 14, 59, 143, 255, 320, 405, 510, 602, 661, 753, 826, 871, 932, 1022, 1132, 1215, 1329, 1416, 1490, 1542, 1559, 1571
New Mexico,35,05/14/20, 1, 4, 5, 7, 9, 10, 15, 21, 23, 25, 26, 28, 30, 33, 40, 45, 49, 64, 82, 93, 107, 148, 202, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 4, 5, 6, 7, 7, 8, 9, 11, 14, 16, 21, 29, 39, 0, 5, 23, 40, 74, 98, 147, 178, 272, 298, 339, 360, 372, 391, 421, 459, 495, 520, 558, 624, 657, 667, 679
New York,36,05/14/20, 21, 43, 85, 117, 136, 170, 186, 201, 219, 237, 273, 298, 319, 349, 375, 390, 403, 424, 477, 527, 567, 624, 676, 7, 14, 17, 32, 36, 40, 42, 46, 51, 55, 60, 67, 71, 76, 82, 89, 98, 104, 109, 115, 126, 131, 140, 26, 85, 341, 698, 993, 1252, 1699, 2067, 2358, 2729, 3104, 3476, 3754, 4063, 4442, 4868, 5270, 5708, 6015, 6391, 6688, 6785, 6881
North Carolina,37,05/14/20, 12, 33, 60, 72, 109, 133, 172, 216, 251, 267, 300, 326, 355, 395, 443, 481, 528, 566, 624, 689, 955, 1174, 1373, 1, 2, 5, 8, 15, 19, 23, 25, 30, 33, 36, 39, 46, 51, 56, 59, 66, 72, 80, 89, 107, 168, 185, 7, 30, 132, 363, 566, 834, 1117, 1425, 1584, 1726, 2093, 2291, 2422, 2616, 2907, 3139, 3435, 3721, 3981, 4420, 4598, 4652, 4744
North Dakota,38,05/14/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 9, 15, 18, 41, 58, 104, 129, 138, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 4, 5, 10, 17, 22, 30, 0, 0, 1, 11, 16, 34, 66, 87, 123, 136, 149, 158, 174, 180, 182, 197, 213, 216, 223, 234, 237, 237, 266
Ohio,39,05/14/20, 6, 9, 16, 22, 32, 41, 50, 71, 84, 94, 106, 125, 139, 160, 196, 214, 226, 322, 429, 525, 778, 818, 1053, 0, 0, 0, 2, 2, 3, 4, 6, 8, 9, 10, 12, 13, 15, 19, 22, 28, 36, 47, 66, 86, 94, 105, 7, 13, 65, 240, 398, 458, 671, 771, 854, 878, 1090, 1195, 1239, 1406, 1551, 1659, 1755, 1858, 1955, 2059, 2112, 2142, 2175
Oklahoma,40,05/14/20, 4, 5, 9, 13, 18, 22, 25, 35, 42, 47, 61, 70, 83, 102, 116, 138, 158, 178, 202, 320, 393, 534, 639, 0, 0, 0, 1, 1, 2, 3, 4, 4, 6, 6, 7, 10, 12, 14, 16, 19, 20, 29, 35, 50, 52, 74, 3, 9, 42, 136, 189, 337, 464, 500, 537, 577, 721, 769, 806, 855, 934, 996, 1075, 1145, 1186, 1310, 1337, 1340, 1347
Oregon,41,05/14/20, 2, 3, 5, 16, 20, 33, 43, 60, 67, 75, 87, 96, 109, 126, 163, 182, 233, 274, 302, 357, 436, 451, 530, 0, 0, 0, 2, 3, 5, 6, 7, 9, 10, 11, 13, 17, 19, 26, 33, 42, 48, 60, 68, 72, 86, 93, 1, 7, 84, 167, 286, 322, 541, 727, 989, 1081, 1314, 1435, 1487, 1598, 1686, 1831, 1960, 2082, 2170, 2330, 2404, 2447, 2454
Pennsylvania,42,05/14/20, 3, 6, 13, 20, 30, 39, 47, 53, 66, 86, 95, 112, 133, 145, 177, 219, 238, 318, 360, 452, 671, 950, 1015, 0, 0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 15, 18, 22, 27, 35, 38, 42, 66, 91, 118, 3, 17, 127, 176, 308, 393, 503, 663, 748, 803, 925, 970, 998, 1125, 1305, 1373, 1430, 1589, 1730, 1861, 1919, 1948, 1955
Rhode Island,44,05/14/20, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 6, 7, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 0, 0, 0, 4, 5, 5, 5, 5, 7, 7, 9, 9, 9, 10, 10, 11, 11, 12, 13, 15, 15, 15, 16
South Carolina,45,05/14/20, 4, 4, 11, 14, 22, 33, 40, 59, 71, 92, 105, 131, 140, 163, 186, 236, 288, 311, 338, 431, 581, 707, 806, 0, 0, 0, 1, 2, 2, 3, 5, 6, 8, 10, 12, 14, 17, 18, 20, 24, 31, 40, 46, 58, 80, 96, 9, 17, 34, 124, 217, 275, 517, 610, 651, 680, 818, 886, 935, 1096, 1192, 1255, 1311, 1425, 1539, 1726, 1792, 1806, 1811
South Dakota,46,05/14/20, 0, 0, 0, 1, 1, 5, 6, 8, 8, 11, 15, 19, 22, 28, 31, 35, 44, 50, 59, 95, 142, 180, 258, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 4, 5, 5, 6, 8, 11, 13, 18, 21, 25, 33, 39, 50, 4, 11, 24, 123, 156, 185, 271, 312, 363, 394, 501, 518, 546, 607, 661, 673, 710, 756, 782, 861, 897, 908, 914
Tennessee,47,05/14/20, 17, 23, 31, 47, 66, 77, 95, 112, 121, 139, 149, 185, 207, 219, 248, 276, 314, 369, 454, 491, 660, 741, 775, 1, 2, 3, 5, 8, 10, 13, 15, 17, 19, 20, 21, 24, 26, 29, 37, 45, 52, 57, 66, 92, 110, 120, 11, 28, 120, 292, 462, 706, 970, 1095, 1241, 1299, 1551, 1649, 1751, 1953, 2097, 2244, 2392, 2533, 2694, 2955, 3030, 3045, 3076
Texas,48,05/14/20, 13, 30, 40, 60, 104, 122, 145, 163, 192, 226, 241, 252, 276, 330, 358, 430, 476, 585, 660, 736, 1044, 1220, 1482, 0, 3, 4, 8, 9, 12, 17, 23, 24, 27, 31, 37, 42, 44, 48, 51, 56, 67, 84, 103, 134, 157, 218, 19, 45, 168, 397, 708, 1062, 1435, 1674, 1850, 1953, 2428, 2602, 2794, 3013, 3221, 3401, 3581, 3746, 3947, 4324, 4495, 4513, 4571
Utah,49,05/14/20, 0, 0, 0, 1, 1, 2, 2, 3, 6, 7, 10, 11, 15, 18, 22, 32, 69, 74, 91, 117, 147, 164, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 7, 11, 14, 19, 22, 24, 0, 0, 12, 53, 65, 89, 120, 132, 140, 162, 193, 201, 210, 255, 260, 290, 303, 309, 321, 347, 362, 362, 367
Vermont,50,05/14/20, 1, 2, 4, 5, 9, 12, 14, 17, 25, 27, 32, 35, 41, 44, 49, 52, 54, 59, 66, 76, 91, 106, 121, 0, 0, 0, 1, 2, 2, 3, 3, 4, 5, 6, 7, 9, 10, 11, 11, 13, 13, 16, 19, 22, 27, 30, 1, 13, 39, 119, 180, 224, 285, 325, 391, 406, 484, 512, 530, 550, 598, 643, 680, 718, 762, 809, 827, 834, 839
Virginia,51,05/14/20, 14, 20, 33, 78, 90, 120, 140, 173, 192, 218, 231, 252, 261, 280, 333, 362, 437, 501, 555, 612, 704, 751, 978, 1, 1, 4, 9, 11, 17, 20, 24, 28, 32, 38, 42, 45, 50, 58, 65, 69, 78, 90, 101, 116, 129, 183, 9, 34, 193, 523, 683, 926, 1347, 1582, 1796, 1935, 2369, 2518, 2660, 2863, 3078, 3344, 3616, 3817, 4052, 4549, 4706, 4793, 4872
Washington,53,05/14/20, 39, 57, 85, 140, 168, 217, 237, 267, 291, 321, 336, 357, 370, 390, 408, 442, 466, 505, 541, 575, 671, 772, 806, 5, 8, 10, 17, 24, 32, 38, 43, 47, 52, 57, 60, 67, 75, 79, 84, 89, 93, 98, 104, 111, 127, 148, 34, 99, 282, 584, 921, 1245, 1678, 2091, 2484, 2672, 2984, 3302, 3533, 3790, 4167, 4488, 4722, 5099, 5409, 5880, 6098, 6186, 6226
West Virginia,54,05/14/20, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 5, 6, 8, 10, 14, 26, 59, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 3, 5, 6, 12, 24, 0, 0, 0, 7, 47, 61, 71, 74, 79, 80, 90, 91, 98, 107, 110, 115, 120, 130, 131, 151, 151, 152, 152
Wisconsin,55,05/14/20, 5, 7, 14, 28, 36, 50, 61, 64, 73, 78, 88, 109, 122, 132, 138, 165, 183, 215, 264, 332, 438, 478, 693, 0, 1, 2, 5, 6, 7, 9, 10, 11, 13, 14, 16, 20, 23, 27, 32, 35, 40, 46, 52, 71, 87, 135, 8, 18, 88, 323, 382, 571, 721, 906, 1030, 1151, 1340, 1483, 1594, 1708, 1835, 1945, 2011, 2129, 2236, 2351, 2460, 2487, 2503
Wyoming,56,05/14/20, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 5, 13, 17, 18, 36, 55, 70, 96, 116, 139, 173, 202, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 6, 8, 12, 16, 18, 21, 25, 32, 6, 12, 12, 34, 55, 78, 110, 123, 131, 157, 224, 263, 310, 337, 342, 384, 404, 431, 448, 476, 497, 497, 498
US National,US,05/14/20, 569, 1004, 1410, 2150, 2577, 3300, 3916, 4204, 4651, 4858, 5299, 5528, 6074, 6698, 7129, 7351, 8421, 9620, 10684, 12663, 14022, 15282, 16955, 84, 133, 186, 326, 385, 499, 592, 630, 693, 719, 773, 817, 865, 1003, 1055, 1118, 1233, 1341, 1544, 1757, 2177, 2503, 2620, 287, 859, 3491, 8972, 13802, 19119, 26988, 32429, 37199, 40149, 48276, 52442, 55563, 60316, 65009, 69393, 73642, 78374, 82672, 89966, 93230, 94362, 95409
Alabama,1,05/15/20, 7, 11, 23, 47, 74, 84, 103, 118, 147, 165, 178, 194, 220, 237, 256, 291, 329, 385, 434, 519, 578, 605, 629, 0, 0, 1, 5, 7, 10, 10, 14, 16, 19, 20, 21, 22, 25, 29, 32, 39, 49, 58, 62, 71, 75, 77, 10, 31, 135, 302, 466, 618, 820, 979, 1096, 1177, 1388, 1522, 1597, 1747, 1884, 2006, 2131, 2210, 2341, 2562, 2633, 2669, 2702
Alaska,2,05/15/20, 0, 0, 0, 3, 5, 7, 9, 10, 12, 13, 18, 24, 28, 38, 61, 79, 95, 108, 138, 155, 230, 299, 337, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 3, 5, 6, 9, 15, 17, 21, 26, 33, 38, 40, 10, 21, 22, 74, 107, 172, 311, 360, 391, 409, 459, 507, 511, 530, 564, 587, 639, 699, 741, 781, 785, 787, 805
Arizona,4,05/15/20, 2, 6, 12, 27, 42, 62, 82, 100, 107, 126, 146, 160, 216, 245, 290, 324, 338, 379, 439, 482, 542, 624, 790, 0, 0, 2, 4, 6, 9, 11, 13, 16, 20, 22, 26, 31, 40, 48, 53, 60, 65, 73, 80, 93, 98, 117, 11, 34, 141, 400, 513, 762, 952, 1172, 1363, 1468, 1804, 1986, 2116, 2322, 2475, 2591, 2788, 3069, 3228, 3438, 3585, 3599, 3615
Arkansas,5,05/15/20, 0, 0, 0, 0, 1, 3, 5, 7, 9, 11, 13, 18, 21, 27, 32, 47, 55, 79, 110, 172, 236, 478, 545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 3, 4, 6, 9, 13, 32, 40, 65, 3, 10, 11, 83, 107, 112, 136, 155, 160, 163, 209, 219, 231, 254, 296, 298, 311, 381, 423, 500, 516, 518, 519
California,6,05/15/20, 7, 14, 22, 40, 45, 61, 78, 94, 108, 122, 127, 169, 195, 229, 271, 314, 367, 422, 506, 539, 579, 715, 860, 1, 2, 3, 6, 8, 10, 12, 15, 17, 20, 22, 29, 34, 37, 40, 50, 59, 65, 78, 88, 100, 134, 174, 6, 17, 63, 323, 462, 632, 1038, 1230, 1413, 1524, 1957, 2163, 2373, 2497, 2615, 2766, 2860, 3043, 3242, 3571, 3730, 3849, 3864
Colorado,8,05/15/20, 2, 3, 10, 24, 27, 30, 33, 36, 42, 48, 54, 60, 63, 69, 73, 83, 95, 103, 119, 132, 158, 196, 209, 0, 0, 1, 1, 3, 4, 4, 5, 6, 7, 8, 8, 10, 12, 14, 15, 17, 19, 22, 23, 28, 34, 44, 3, 7, 60, 156, 220, 271, 350, 405, 465, 509, 578, 626, 653, 702, 745, 821, 884, 923, 986, 1070, 1114, 1116, 1128
Connecticut,9,05/15/20, 2, 2, 4, 6, 7, 9, 10, 11, 13, 14, 15, 16, 18, 20, 22, 28, 30, 34, 39, 45, 60, 71, 93, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 7, 8, 10, 12, 14, 17, 21, 1, 4, 12, 58, 78, 98, 139, 162, 181, 205, 248, 265, 291, 301, 326, 360, 385, 412, 427, 467, 480, 490, 497
Delaware,10,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 4, 5, 6, 10, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 0, 0, 1, 3, 3, 3, 5, 6, 7, 13, 15, 18, 18, 18, 19, 20, 20, 22, 22, 22, 24, 25, 25
Florida,12,05/15/20, 5, 11, 17, 27, 33, 41, 58, 64, 68, 77, 81, 94, 107, 115, 128, 138, 149, 160, 170, 217, 233, 320, 358, 0, 0, 2, 4, 5, 6, 8, 9, 11, 13, 15, 16, 18, 21, 23, 26, 27, 32, 36, 41, 53, 64, 72, 3, 10, 89, 204, 326, 471, 634, 816, 894, 972, 1069, 1140, 1214, 1300, 1383, 1500, 1572, 1661, 1726, 1859, 1943, 1967, 1986
Georgia,13,05/15/20, 5, 8, 30, 54, 72, 90, 105, 128, 137, 157, 168, 181, 206, 221, 242, 276, 322, 380, 421, 469, 555, 597, 742, 0, 1, 3, 6, 8, 11, 13, 15, 18, 21, 22, 24, 27, 32, 35, 36, 45, 53, 63, 71, 80, 87, 89, 7, 15, 74, 229, 410, 576, 891, 1052, 1182, 1289, 1605, 1756, 1848, 2035, 2145, 2283, 2418, 2554, 2673, 2973, 3043, 3067, 3105
Hawaii,15,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 4, 6, 11, 31, 99, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 8, 22, 0, 0, 0, 3, 12, 12, 30, 33, 60, 60, 60, 61, 61, 63, 67, 72, 73, 74, 76, 79, 79, 79, 79
Idaho,16,05/15/20, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 5, 7, 9, 10, 13, 16, 27, 48, 106, 135, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 7, 7, 21, 0, 0, 7, 37, 40, 45, 52, 65, 66, 66, 74, 74, 74, 75, 75, 75, 78, 85, 94, 97, 112, 112, 116
Illinois,17,05/15/20, 2, 13, 18, 23, 31, 36, 44, 52, 63, 85, 103, 118, 125, 136, 143, 156, 188, 208, 233, 284, 400, 517, 674, 0, 0, 1, 2, 4, 6, 8, 10, 12, 13, 13, 16, 18, 19, 21, 23, 28, 31, 35, 38, 62, 80, 107, 6, 25, 66, 152, 288, 469, 650, 794, 885, 945, 1156, 1261, 1324, 1388, 1473, 1574, 1661, 1739, 1837, 1957, 2019, 2031, 2052
Indiana,18,05/15/20, 2, 8, 26, 44, 55, 86, 100, 114, 122, 141, 148, 188, 200, 237, 255, 272, 315, 369, 455, 555, 689, 818, 867, 0, 1, 1, 3, 6, 9, 10, 11, 12, 13, 17, 20, 23, 24, 29, 33, 35, 43, 58, 64, 79, 105, 113, 22, 52, 93, 283, 495, 715, 880, 1001, 1079, 1122, 1372, 1516, 1607, 1781, 1894, 2005, 2123, 2245, 2352, 2577, 2685, 2711, 2724
Iowa,19,05/15/20, 7, 11, 16, 30, 38, 48, 52, 58, 62, 67, 75, 82, 100, 109, 135, 146, 173, 192, 210, 256, 332, 366, 572, 0, 1, 3, 4, 5, 6, 7, 9, 9, 11, 13, 13, 16, 18, 20, 22, 26, 32, 35, 40, 57, 78, 94, 4, 17, 61, 135, 230, 368, 523, 610, 732, 791, 993, 1065, 1110, 1245, 1353, 1451, 1544, 1597, 1651, 1849, 1912, 1931, 1944
Kansas,20,05/15/20, 0, 0, 1, 2, 3, 5, 6, 12, 16, 20, 24, 29, 37, 43, 50, 65, 82, 110, 143, 198, 322, 395, 499, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 4, 4, 5, 7, 9, 13, 19, 33, 43, 57, 1, 3, 11, 59, 82, 118, 200, 230, 273, 285, 371, 385, 420, 470, 474, 497, 553, 555, 573, 608, 626, 630, 637
Kentucky,21,05/15/20, 4, 6, 8, 20, 28, 39, 45, 48, 50, 63, 74, 97, 117, 151, 169, 181, 189, 214, 255, 290, 327, 364, 404, 0, 0, 0, 2, 3, 5, 7, 9, 10, 11, 12, 14, 19, 21, 23, 26, 31, 36, 41, 49, 64, 70, 74, 9, 28, 106, 260, 339, 432, 601, 719, 854, 915, 1102, 1169, 1261, 1375, 1463, 1564, 1642, 1741, 1829, 1995, 2042, 2065, 2080
Louisiana,22,05/15/20, 0, 0, 1, 3, 5, 6, 8, 9, 11, 15, 16, 18, 21, 23, 25, 28, 33, 40, 48, 68, 91, 112, 223, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 5, 5, 6, 8, 13, 15, 18, 0, 0, 9, 17, 35, 40, 71, 96, 113, 122, 138, 145, 149, 167, 178, 195, 222, 245, 259, 277, 282, 286, 302
Maine,23,05/15/20, 0, 1, 2, 3, 4, 7, 9, 12, 16, 22, 25, 31, 38, 46, 55, 67, 83, 103, 125, 164, 206, 288, 379, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 4, 4, 5, 8, 10, 13, 14, 19, 25, 37, 42, 60, 0, 4, 27, 84, 112, 177, 249, 274, 311, 338, 478, 531, 554, 594, 668, 700, 758, 774, 817, 876, 886, 888, 889
Maryland,24,05/15/20, 0, 0, 2, 5, 7, 12, 12, 16, 22, 23, 26, 29, 34, 43, 48, 61, 81, 91, 111, 172, 216, 248, 310, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 5, 6, 8, 10, 17, 26, 31, 33, 0, 1, 41, 57, 71, 90, 149, 176, 216, 227, 280, 296, 302, 332, 374, 411, 437, 455, 491, 510, 515, 528, 529
Massachusetts,25,05/15/20, 2, 3, 6, 11, 15, 23, 26, 28, 31, 35, 37, 42, 46, 52, 57, 62, 66, 73, 84, 94, 117, 129, 132, 0, 0, 1, 2, 3, 3, 4, 4, 5, 6, 7, 8, 9, 10, 10, 11, 13, 15, 18, 19, 25, 27, 31, 6, 15, 29, 114, 151, 188, 246, 310, 365, 414, 501, 548, 568, 597, 639, 680, 727, 784, 826, 889, 910, 920, 926
Michigan,26,05/15/20, 8, 27, 30, 42, 62, 80, 97, 113, 126, 140, 159, 184, 205, 235, 261, 289, 338, 418, 464, 510, 562, 663, 866, 1, 4, 6, 8, 11, 15, 18, 20, 22, 25, 28, 33, 34, 40, 43, 53, 60, 68, 75, 88, 100, 117, 147, 5, 13, 130, 332, 613, 849, 1141, 1411, 1620, 1727, 2075, 2323, 2413, 2602, 2794, 2979, 3166, 3361, 3557, 3893, 3989, 4031, 4074
Minnesota,27,05/15/20, 12, 18, 26, 46, 60, 75, 84, 104, 118, 130, 170, 185, 200, 220, 249, 296, 340, 388, 495, 564, 744, 817, 888, 0, 1, 3, 6, 9, 12, 14, 15, 20, 22, 24, 27, 30, 35, 39, 46, 52, 69, 87, 110, 132, 161, 182, 12, 46, 149, 420, 574, 754, 1236, 1465, 1688, 1842, 2358, 2464, 2557, 2761, 3063, 3209, 3424, 3523, 3662, 4003, 4096, 4118, 4198
Mississippi,28,05/15/20, 6, 8, 12, 22, 33, 43, 49, 54, 63, 73, 84, 104, 113, 143, 161, 180, 224, 269, 306, 338, 489, 493, 658, 0, 0, 1, 1, 2, 3, 4, 5, 6, 8, 11, 12, 13, 15, 16, 20, 24, 29, 32, 41, 61, 76, 88, 1, 5, 33, 125, 201, 252, 428, 549, 645, 695, 884, 925, 962, 1029, 1096, 1168, 1212, 1297, 1425, 1533, 1647, 1684, 1696
Missouri,29,05/15/20, 2, 4, 5, 10, 17, 22, 24, 30, 38, 42, 46, 50, 54, 62, 68, 80, 95, 102, 117, 155, 225, 260, 442, 0, 0, 0, 1, 1, 2, 3, 3, 4, 5, 6, 6, 7, 8, 9, 11, 12, 16, 19, 21, 28, 40, 52, 6, 13, 56, 130, 165, 217, 270, 312, 333, 352, 414, 449, 466, 517, 591, 630, 690, 731, 755, 855, 873, 878, 906
Montana,30,05/15/20, 1, 2, 5, 13, 22, 29, 41, 51, 62, 70, 76, 87, 98, 119, 129, 137, 149, 163, 186, 208, 244, 383, 415, 0, 0, 0, 1, 2, 4, 7, 7, 8, 11, 13, 14, 16, 20, 21, 22, 25, 26, 29, 34, 47, 48, 53, 5, 14, 40, 82, 167, 273, 373, 461, 539, 595, 709, 783, 835, 940, 1010, 1090, 1140, 1266, 1373, 1532, 1591, 1605, 1635
Nebraska,31,05/15/20, 0, 0, 0, 0, 1, 1, 2, 3, 3, 3, 4, 6, 7, 7, 9, 10, 14, 15, 17, 25, 32, 35, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 5, 8, 8, 9, 1, 5, 9, 19, 25, 33, 47, 56, 70, 72, 85, 89, 91, 106, 119, 122, 128, 134, 139, 159, 164, 164, 166
Nevada,32,05/15/20, 0, 0, 1, 3, 4, 8, 10, 13, 15, 23, 31, 49, 55, 73, 83, 110, 132, 166, 204, 230, 254, 298, 304, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 4, 5, 7, 9, 12, 15, 21, 26, 30, 35, 44, 53, 65, 13, 13, 16, 52, 134, 223, 378, 446, 461, 486, 663, 712, 775, 833, 871, 916, 948, 999, 1065, 1129, 1196, 1203, 1212
New Hampshire,33,05/15/20, 1, 2, 14, 19, 25, 42, 52, 59, 65, 72, 82, 98, 107, 117, 128, 143, 159, 168, 182, 219, 258, 282, 305, 0, 0, 1, 3, 4, 6, 7, 10, 11, 13, 16, 16, 18, 20, 24, 28, 35, 37, 42, 49, 57, 68, 73, 0, 11, 123, 243, 387, 487, 688, 818, 938, 1008, 1110, 1189, 1255, 1327, 1467, 1544, 1631, 1753, 1812, 2005, 2096, 2130, 2158
New Jersey,34,05/15/20, 3, 10, 15, 20, 27, 31, 34, 36, 38, 43, 53, 55, 57, 65, 67, 73, 79, 83, 89, 95, 118, 139, 164, 1, 1, 2, 4, 4, 5, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 22, 24, 26, 33, 37, 39, 3, 10, 50, 110, 208, 263, 368, 475, 536, 595, 691, 747, 793, 850, 918, 1008, 1083, 1175, 1245, 1319, 1362, 1378, 1391
New Mexico,35,05/15/20, 0, 1, 4, 6, 9, 11, 13, 18, 21, 23, 27, 29, 32, 35, 38, 41, 49, 65, 77, 85, 101, 138, 202, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 3, 4, 5, 5, 6, 8, 9, 10, 12, 15, 17, 31, 35, 3, 8, 11, 30, 66, 91, 137, 167, 249, 271, 304, 317, 328, 356, 399, 446, 474, 494, 528, 573, 604, 612, 616
