location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Georgia,13,05/19/20, 46, 96, 188, 336, 483, 552, 652, 751, 807, 884, 984, 1066, 1163, 1291, 1397, 1507, 1737, 1901, 2230, 2558, 2963, 3089, 3605, 3, 14, 24, 45, 63, 77, 91, 103, 109, 124, 137, 149, 164, 171, 201, 206, 230, 284, 332, 390, 427, 477, 564, 49, 167, 487, 1339, 2334, 3360, 5077, 6403, 7228, 7812, 9324, 10203, 10759, 11597, 12319, 13208, 13963, 15006, 15847, 17110, 17679, 17852, 18013
Hawaii,15,05/19/20, 0, 0, 1, 3, 6, 9, 12, 22, 30, 41, 53, 65, 76, 89, 102, 145, 206, 257, 294, 353, 582, 824, 1417, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 7, 8, 11, 13, 14, 20, 26, 32, 40, 55, 89, 124, 180, 2, 5, 11, 187, 484, 530, 695, 905, 1050, 1092, 1252, 1310, 1352, 1459, 1527, 1610, 1649, 1788, 1803, 1910, 1965, 1978, 2063
Idaho,16,05/19/20, 1, 1, 3, 6, 7, 11, 17, 21, 23, 33, 37, 39, 44, 55, 70, 87, 102, 144, 170, 216, 309, 397, 644, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 5, 5, 6, 8, 10, 11, 14, 22, 35, 42, 71, 1, 1, 18, 65, 96, 150, 223, 261, 292, 311, 391, 406, 413, 455, 481, 491, 510, 626, 694, 746, 784, 786, 794
Illinois,17,05/19/20, 55, 116, 170, 240, 317, 405, 581, 778, 902, 952, 1068, 1148, 1246, 1368, 1453, 1609, 2081, 2472, 2801, 3202, 3444, 3897, 4695, 6, 11, 25, 34, 49, 66, 96, 126, 141, 157, 180, 188, 209, 230, 239, 261, 337, 413, 476, 512, 594, 666, 856, 18, 244, 837, 2047, 3627, 4809, 6215, 7469, 8700, 9230, 11530, 12481, 13596, 14433, 15829, 17422, 18491, 20001, 21170, 22730, 23285, 23403, 23616
Indiana,18,05/19/20, 33, 87, 102, 183, 335, 361, 412, 505, 637, 698, 769, 806, 826, 884, 944, 1020, 1170, 1297, 1441, 1535, 1880, 2514, 2761, 3, 6, 10, 24, 35, 45, 55, 74, 84, 92, 97, 104, 109, 119, 124, 135, 158, 172, 192, 221, 264, 340, 377, 32, 96, 453, 1112, 1875, 2436, 3187, 3835, 4463, 4770, 5581, 6095, 6489, 6944, 7512, 8140, 8643, 9297, 9967, 10865, 11311, 11472, 11558
Iowa,19,05/19/20, 13, 42, 48, 68, 114, 171, 188, 202, 219, 277, 304, 328, 351, 414, 425, 502, 538, 584, 651, 754, 930, 987, 1242, 1, 2, 5, 9, 12, 17, 21, 27, 31, 34, 38, 45, 49, 54, 58, 62, 69, 77, 84, 97, 131, 135, 179, 16, 41, 141, 398, 717, 981, 1430, 1673, 1964, 2097, 2533, 2824, 3002, 3196, 3463, 3724, 3906, 4129, 4307, 4747, 4914, 4956, 4986
Kansas,20,05/19/20, 3, 10, 21, 31, 48, 56, 78, 97, 104, 114, 124, 142, 163, 203, 231, 284, 296, 384, 451, 521, 657, 740, 924, 0, 0, 1, 2, 3, 6, 8, 10, 12, 13, 16, 18, 20, 24, 28, 34, 39, 45, 54, 67, 93, 103, 149, 1, 12, 99, 280, 464, 559, 734, 857, 993, 1072, 1387, 1556, 1717, 1874, 1986, 2117, 2243, 2344, 2537, 2717, 2770, 2800, 2818
Kentucky,21,05/19/20, 8, 10, 27, 50, 81, 110, 134, 164, 192, 225, 245, 301, 365, 391, 430, 486, 535, 605, 671, 782, 910, 1045, 1134, 0, 0, 2, 5, 7, 10, 16, 21, 25, 28, 34, 40, 47, 49, 56, 60, 68, 82, 95, 107, 137, 163, 174, 24, 62, 232, 515, 734, 937, 1358, 1658, 1988, 2111, 2412, 2604, 2775, 2986, 3126, 3414, 3565, 3884, 4235, 4660, 4755, 4799, 4822
Louisiana,22,05/19/20, 30, 104, 163, 209, 291, 347, 456, 520, 546, 582, 635, 688, 764, 839, 887, 996, 1039, 1245, 1329, 1494, 1579, 1624, 1788, 4, 12, 23, 32, 45, 50, 64, 78, 93, 102, 107, 112, 119, 129, 140, 147, 183, 200, 221, 243, 257, 273, 282, 23, 107, 334, 992, 1758, 2330, 3075, 3842, 4414, 4840, 5814, 6352, 6675, 7242, 7886, 8554, 9223, 10048, 10636, 11637, 11991, 12188, 12362
Maine,23,05/19/20, 9, 30, 36, 49, 70, 79, 88, 116, 152, 172, 195, 211, 231, 277, 316, 367, 402, 440, 551, 598, 688, 814, 924, 1, 1, 5, 7, 9, 11, 15, 18, 19, 24, 27, 30, 35, 40, 44, 51, 58, 74, 86, 94, 120, 138, 170, 16, 36, 153, 413, 574, 855, 1163, 1388, 1615, 1722, 2177, 2393, 2498, 2685, 2930, 3131, 3338, 3515, 3756, 4103, 4164, 4191, 4204
Maryland,24,05/19/20, 18, 36, 50, 94, 151, 214, 255, 288, 318, 378, 441, 471, 493, 543, 599, 679, 744, 876, 959, 1137, 1537, 1902, 2545, 2, 4, 9, 16, 20, 35, 39, 44, 50, 56, 62, 66, 74, 81, 92, 104, 125, 136, 151, 180, 232, 311, 405, 19, 57, 275, 1048, 1690, 2004, 2726, 3140, 3650, 3987, 4664, 5083, 5396, 5682, 6028, 6541, 6931, 7371, 7853, 8466, 8715, 8834, 8914
Massachusetts,25,05/19/20, 50, 138, 223, 348, 440, 511, 609, 687, 744, 829, 898, 1030, 1075, 1137, 1196, 1269, 1364, 1530, 1622, 1788, 1904, 2034, 2147, 13, 33, 43, 69, 90, 100, 112, 128, 140, 149, 169, 189, 196, 207, 228, 235, 247, 283, 306, 322, 352, 370, 420, 61, 202, 573, 1703, 2782, 3587, 4844, 6272, 7190, 8021, 9331, 10346, 10930, 11612, 12463, 13579, 14415, 15550, 16473, 17691, 18371, 18678, 18840
Michigan,26,05/19/20, 215, 478, 504, 766, 979, 1080, 1271, 1405, 1560, 1698, 1835, 1900, 2007, 2100, 2198, 2378, 2497, 2591, 2800, 2986, 3100, 3274, 3596, 40, 81, 94, 132, 180, 208, 238, 255, 288, 307, 332, 345, 375, 403, 416, 435, 484, 504, 516, 551, 573, 617, 678, 131, 437, 1566, 3370, 5137, 6726, 8752, 11286, 13187, 14420, 16539, 17925, 19138, 20453, 22342, 24323, 26360, 28453, 30223, 32437, 33721, 34259, 34762
Minnesota,27,05/19/20, 30, 66, 88, 116, 156, 223, 253, 283, 323, 369, 410, 470, 562, 599, 650, 724, 806, 944, 1011, 1212, 1484, 1637, 1840, 4, 9, 12, 15, 19, 30, 33, 38, 45, 52, 55, 62, 68, 85, 88, 96, 108, 128, 153, 185, 238, 266, 271, 37, 116, 305, 689, 999, 1316, 2123, 2659, 3141, 3420, 4188, 4545, 4831, 5208, 5764, 6111, 6590, 6919, 7225, 7741, 7959, 8018, 8152
Mississippi,28,05/19/20, 33, 41, 65, 105, 147, 172, 209, 244, 289, 341, 371, 397, 425, 451, 516, 562, 596, 730, 951, 1046, 1266, 1402, 1706, 2, 2, 4, 12, 15, 18, 21, 28, 30, 36, 39, 48, 55, 59, 61, 66, 76, 85, 102, 123, 143, 159, 217, 11, 47, 120, 411, 712, 985, 1499, 1869, 2161, 2329, 2735, 2949, 3126, 3362, 3601, 3895, 4117, 4490, 4852, 5243, 5470, 5547, 5579
Missouri,29,05/19/20, 29, 66, 90, 154, 214, 273, 315, 339, 367, 392, 446, 531, 619, 670, 727, 750, 822, 923, 1078, 1267, 1797, 1887, 2037, 3, 8, 16, 21, 32, 37, 42, 48, 52, 57, 66, 71, 82, 92, 99, 106, 112, 128, 137, 184, 260, 289, 304, 32, 103, 530, 1076, 1466, 1856, 2393, 2811, 3106, 3289, 4018, 4542, 4841, 5158, 5672, 6240, 6802, 7328, 7644, 8511, 8746, 8826, 8936
Montana,30,05/19/20, 6, 11, 31, 53, 72, 87, 109, 128, 153, 175, 191, 200, 213, 226, 240, 261, 294, 343, 478, 544, 658, 711, 855, 1, 2, 6, 7, 9, 12, 13, 17, 19, 21, 22, 26, 27, 30, 32, 37, 40, 45, 58, 66, 86, 94, 107, 9, 23, 125, 239, 453, 619, 794, 937, 1076, 1184, 1471, 1587, 1677, 1849, 1977, 2177, 2278, 2435, 2633, 2910, 2993, 3076, 3117
Nebraska,31,05/19/20, 1, 1, 3, 5, 9, 13, 16, 19, 24, 27, 37, 41, 45, 51, 62, 69, 89, 109, 129, 159, 248, 386, 419, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 4, 5, 6, 7, 9, 10, 13, 16, 19, 26, 52, 61, 2, 18, 34, 72, 133, 206, 255, 362, 396, 407, 487, 512, 550, 593, 645, 660, 686, 702, 731, 768, 772, 778, 782
Nevada,32,05/19/20, 5, 9, 22, 34, 45, 68, 94, 115, 148, 183, 213, 227, 240, 273, 296, 355, 404, 457, 576, 718, 972, 1182, 2224, 0, 0, 2, 3, 4, 7, 10, 12, 16, 18, 22, 26, 30, 35, 40, 51, 61, 65, 88, 110, 119, 160, 318, 14, 16, 43, 612, 901, 1090, 1340, 1556, 1648, 1821, 2232, 2396, 2556, 2681, 2889, 3127, 3329, 3507, 3760, 4056, 4155, 4191, 4254
New Hampshire,33,05/19/20, 18, 31, 46, 79, 125, 147, 161, 194, 212, 223, 247, 274, 298, 321, 350, 400, 419, 428, 460, 551, 663, 756, 814, 2, 7, 10, 13, 18, 23, 26, 29, 32, 34, 40, 45, 49, 55, 60, 66, 69, 79, 86, 98, 130, 140, 148, 7, 44, 205, 582, 896, 1146, 1601, 1983, 2238, 2395, 2702, 2919, 3108, 3306, 3546, 3751, 3939, 4251, 4463, 4850, 5004, 5062, 5135
New Jersey,34,05/19/20, 85, 300, 391, 531, 666, 746, 824, 923, 996, 1121, 1220, 1239, 1302, 1449, 1537, 1626, 1747, 1847, 1925, 2112, 2301, 2538, 2806, 23, 64, 80, 119, 136, 157, 168, 186, 204, 240, 253, 266, 281, 300, 316, 331, 345, 373, 400, 421, 466, 496, 536, 82, 272, 1012, 2432, 3758, 5157, 6691, 8289, 9637, 10661, 12470, 13652, 14646, 15740, 17108, 18733, 20102, 21956, 23363, 24973, 25869, 26207, 26525
New Mexico,35,05/19/20, 2, 4, 13, 28, 34, 41, 56, 64, 71, 81, 98, 108, 130, 148, 166, 203, 235, 308, 364, 499, 844, 972, 1066, 0, 0, 1, 3, 4, 5, 7, 8, 11, 13, 14, 15, 17, 20, 22, 26, 35, 41, 51, 73, 107, 141, 156, 4, 14, 77, 200, 364, 596, 849, 1056, 1244, 1298, 1492, 1569, 1615, 1747, 1897, 2033, 2110, 2185, 2312, 2621, 2685, 2714, 2727
New York,36,05/19/20, 295, 542, 1251, 1554, 1730, 1929, 2101, 2218, 2359, 2534, 2633, 2771, 2963, 3113, 3282, 3415, 3746, 4017, 4134, 4273, 4937, 5385, 6053, 61, 124, 238, 305, 345, 379, 407, 431, 458, 494, 517, 539, 578, 609, 643, 685, 716, 729, 796, 837, 870, 963, 1125, 182, 782, 2816, 5980, 8670, 11015, 14165, 17370, 19801, 22615, 26049, 28626, 30809, 33523, 36875, 39857, 42351, 45694, 48473, 51473, 53815, 54685, 55515
North Carolina,37,05/19/20, 32, 128, 347, 532, 640, 798, 842, 906, 1019, 1112, 1196, 1334, 1569, 1687, 1915, 2105, 2235, 2452, 2821, 3300, 4299, 5344, 5776, 3, 16, 43, 78, 86, 104, 120, 128, 135, 156, 175, 189, 202, 236, 256, 296, 324, 353, 393, 430, 668, 698, 811, 39, 159, 655, 2089, 3245, 4680, 6462, 7797, 8893, 9627, 11338, 12322, 12959, 14195, 15363, 16653, 17959, 19369, 20699, 22181, 23092, 23284, 23639
North Dakota,38,05/19/20, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 7, 10, 14, 29, 43, 54, 80, 117, 142, 198, 258, 313, 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 5, 7, 12, 14, 19, 26, 31, 42, 0, 1, 3, 21, 49, 97, 151, 190, 228, 254, 290, 327, 336, 351, 361, 376, 426, 437, 470, 504, 517, 523, 529
Ohio,39,05/19/20, 46, 88, 117, 183, 263, 321, 364, 444, 609, 660, 689, 748, 821, 878, 959, 1083, 1218, 1354, 1543, 2183, 2612, 2866, 3772, 5, 11, 12, 17, 28, 43, 50, 61, 68, 78, 87, 93, 98, 113, 125, 151, 158, 170, 198, 288, 365, 389, 573, 29, 70, 385, 1075, 1981, 2638, 3642, 4549, 5012, 5257, 6229, 6797, 7102, 7734, 8449, 9171, 9642, 10378, 10806, 11654, 11936, 12027, 12269
Oklahoma,40,05/19/20, 14, 29, 45, 91, 105, 128, 172, 203, 251, 295, 328, 411, 478, 511, 549, 627, 676, 712, 924, 1103, 1359, 1712, 1865, 0, 1, 3, 9, 12, 17, 19, 24, 29, 38, 43, 49, 55, 62, 63, 71, 85, 92, 113, 143, 193, 243, 295, 15, 30, 223, 653, 1109, 1573, 2023, 2230, 2459, 2668, 3128, 3532, 3799, 4086, 4425, 4697, 5100, 5383, 5578, 6105, 6213, 6239, 6289
Oregon,41,05/19/20, 46, 68, 106, 163, 242, 296, 369, 472, 523, 553, 595, 656, 701, 738, 785, 863, 1023, 1280, 1396, 1560, 1684, 2066, 2476, 7, 12, 16, 21, 39, 44, 56, 68, 75, 81, 88, 92, 98, 108, 114, 130, 153, 169, 212, 231, 254, 309, 357, 28, 66, 406, 1100, 1670, 2188, 3030, 3692, 4369, 4769, 5561, 6161, 6478, 6871, 7272, 8004, 8593, 9150, 9667, 10518, 10819, 10963, 11087
Pennsylvania,42,05/19/20, 70, 111, 186, 385, 587, 736, 792, 841, 944, 1002, 1070, 1144, 1290, 1397, 1609, 1788, 1943, 2291, 2468, 2678, 3117, 3547, 3759, 10, 14, 26, 60, 89, 115, 125, 141, 148, 160, 169, 185, 201, 221, 247, 284, 325, 354, 377, 424, 464, 535, 561, 81, 230, 995, 1963, 3200, 4259, 5887, 7276, 8360, 9128, 10571, 11639, 12253, 13146, 14653, 15866, 16968, 18253, 19324, 20570, 21213, 21648, 21906
Rhode Island,44,05/19/20, 6, 12, 13, 18, 22, 28, 34, 40, 47, 53, 59, 71, 86, 93, 107, 118, 128, 139, 149, 174, 221, 256, 390, 0, 0, 1, 2, 4, 5, 6, 6, 7, 10, 12, 13, 16, 18, 20, 21, 23, 25, 27, 30, 35, 41, 61, 4, 20, 74, 163, 243, 299, 385, 484, 583, 628, 737, 796, 841, 903, 955, 1041, 1125, 1258, 1339, 1459, 1484, 1508, 1524
South Carolina,45,05/19/20, 27, 74, 90, 180, 206, 252, 321, 377, 416, 506, 555, 616, 708, 802, 876, 946, 1113, 1232, 1423, 1590, 1964, 2044, 2134, 2, 4, 10, 21, 28, 35, 40, 47, 54, 65, 74, 85, 93, 108, 121, 135, 149, 171, 206, 240, 273, 285, 339, 65, 154, 435, 1145, 1772, 2246, 3139, 3647, 4105, 4373, 5131, 5617, 5873, 6363, 6856, 7522, 8021, 8670, 9267, 9964, 10362, 10452, 10518
South Dakota,46,05/19/20, 0, 0, 0, 1, 4, 8, 10, 13, 20, 25, 29, 38, 49, 57, 62, 73, 83, 111, 135, 161, 232, 297, 373, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 16, 24, 30, 42, 52, 1, 2, 7, 72, 109, 133, 234, 265, 305, 349, 461, 487, 507, 533, 572, 616, 641, 683, 722, 792, 806, 811, 834
Tennessee,47,05/19/20, 38, 108, 148, 257, 350, 380, 430, 492, 546, 608, 679, 803, 973, 1104, 1197, 1323, 1441, 1560, 1777, 1979, 2182, 2233, 2642, 5, 8, 18, 31, 45, 51, 58, 63, 77, 84, 94, 106, 138, 157, 166, 181, 209, 223, 248, 273, 306, 319, 363, 40, 130, 615, 1327, 2172, 2995, 4105, 4830, 5345, 5626, 6496, 7019, 7420, 8039, 8899, 9601, 10310, 11089, 11862, 12956, 13339, 13425, 13528
Texas,48,05/19/20, 106, 193, 267, 393, 510, 644, 885, 1022, 1114, 1280, 1542, 1637, 1746, 1975, 2206, 2514, 2797, 3412, 3665, 3939, 4847, 5491, 5940, 15, 28, 38, 52, 73, 83, 118, 141, 158, 185, 198, 208, 242, 265, 307, 337, 378, 447, 506, 582, 696, 831, 856, 83, 244, 1102, 2305, 4203, 5651, 7692, 9273, 10749, 11506, 13934, 15035, 15739, 16859, 18522, 19788, 20999, 22651, 24238, 26193, 26987, 27189, 27441
Utah,49,05/19/20, 8, 16, 23, 35, 46, 64, 79, 90, 110, 132, 151, 164, 183, 208, 235, 257, 279, 334, 438, 617, 726, 787, 999, 0, 0, 1, 3, 5, 8, 10, 12, 15, 18, 20, 23, 25, 27, 31, 37, 40, 45, 55, 68, 93, 113, 138, 6, 17, 188, 469, 604, 741, 963, 1216, 1390, 1484, 1667, 1758, 1910, 2017, 2169, 2380, 2490, 2619, 2723, 2869, 2923, 2945, 3006
Vermont,50,05/19/20, 12, 21, 32, 51, 65, 90, 101, 127, 135, 143, 154, 166, 177, 195, 208, 227, 239, 254, 267, 281, 324, 347, 366, 1, 3, 4, 9, 10, 16, 18, 22, 25, 27, 29, 32, 33, 35, 36, 41, 43, 46, 49, 56, 65, 68, 72, 10, 42, 135, 368, 547, 696, 907, 1069, 1225, 1326, 1551, 1725, 1806, 1905, 2070, 2255, 2460, 2640, 2803, 2981, 3071, 3112, 3140
Virginia,51,05/19/20, 35, 115, 126, 266, 353, 415, 511, 539, 602, 675, 712, 774, 871, 921, 977, 1032, 1220, 1365, 1685, 1865, 2065, 2314, 2805, 7, 9, 14, 37, 45, 56, 70, 75, 81, 90, 101, 109, 113, 120, 134, 149, 175, 202, 239, 292, 311, 353, 414, 34, 105, 446, 1286, 1971, 2688, 3870, 4492, 5118, 5483, 6528, 7065, 7467, 7923, 8550, 9256, 9905, 10520, 11202, 12353, 12766, 12914, 13032
Washington,53,05/19/20, 105, 177, 191, 325, 400, 530, 650, 694, 842, 882, 971, 1052, 1151, 1332, 1470, 1684, 1885, 2191, 2564, 2770, 3190, 3613, 4233, 18, 26, 30, 49, 63, 81, 97, 112, 119, 133, 148, 177, 189, 215, 231, 261, 293, 328, 407, 452, 557, 589, 728, 163, 351, 938, 1922, 3662, 4450, 6146, 7317, 8650, 9149, 10304, 11233, 12098, 13058, 13966, 15255, 16203, 17289, 18215, 20103, 20965, 21312, 21499
West Virginia,54,05/19/20, 0, 1, 2, 4, 7, 9, 11, 11, 15, 18, 22, 26, 29, 38, 42, 50, 59, 69, 75, 96, 141, 180, 510, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 5, 6, 7, 8, 11, 14, 17, 25, 43, 5, 9, 12, 43, 115, 136, 168, 215, 235, 244, 284, 304, 351, 364, 376, 383, 409, 440, 462, 511, 518, 523, 523
Wisconsin,55,05/19/20, 33, 78, 113, 167, 203, 286, 348, 376, 428, 479, 495, 583, 678, 736, 818, 993, 1059, 1178, 1314, 1589, 2068, 2186, 2879, 4, 10, 20, 26, 32, 47, 54, 61, 64, 67, 75, 82, 97, 109, 119, 137, 155, 169, 198, 238, 304, 338, 439, 36, 94, 496, 1313, 1816, 2632, 3467, 4163, 4850, 5304, 6016, 6703, 7234, 7611, 8120, 8700, 9172, 9594, 10134, 10746, 11098, 11215, 11356
Wyoming,56,05/19/20, 0, 1, 2, 8, 11, 14, 23, 27, 34, 43, 49, 53, 67, 76, 88, 115, 140, 152, 187, 222, 247, 273, 301, 0, 0, 0, 0, 1, 1, 2, 3, 5, 5, 6, 8, 8, 9, 12, 13, 16, 23, 26, 27, 32, 37, 52, 8, 14, 26, 89, 154, 234, 300, 355, 396, 441, 545, 612, 667, 717, 764, 839, 875, 915, 981, 1053, 1089, 1097, 1104
US National,US,05/19/20, 2708, 5285, 9253, 13499, 16838, 20134, 22640, 26750, 28881, 30864, 32567, 37094, 41054, 44246, 46399, 49313, 52822, 58413, 62160, 67354, 78798, 87198, 95670, 447, 868, 1532, 2177, 2682, 3237, 3575, 4184, 4578, 4829, 5304, 5667, 6308, 6803, 7269, 7423, 8108, 9032, 9414, 10672, 12760, 13613, 14537, 2018, 6494, 24143, 59891, 95291, 127725, 171469, 209776, 241636, 262597, 306290, 332846, 353857, 379076, 409859, 443751, 472281, 507066, 537231, 579024, 599081, 607602, 614472
Alabama,1,05/20/20, 41, 81, 94, 184, 231, 343, 369, 428, 523, 554, 603, 642, 746, 833, 875, 938, 1009, 1127, 1418, 1584, 1816, 1941, 2201, 3, 3, 8, 22, 33, 39, 45, 53, 59, 66, 74, 83, 90, 100, 113, 123, 137, 142, 175, 213, 256, 299, 303, 40, 86, 537, 1038, 1606, 2028, 2743, 3332, 3809, 4210, 5035, 5446, 5704, 6126, 6565, 7075, 7547, 8000, 8654, 9476, 9698, 9826, 9916
Alaska,2,05/20/20, 0, 0, 3, 6, 14, 21, 27, 38, 45, 57, 64, 81, 99, 124, 149, 172, 209, 233, 270, 324, 411, 468, 510, 0, 0, 0, 0, 2, 2, 3, 4, 5, 6, 7, 9, 11, 13, 17, 20, 25, 30, 34, 45, 61, 72, 77, 9, 24, 36, 160, 221, 361, 592, 689, 780, 833, 940, 986, 1002, 1055, 1144, 1194, 1308, 1400, 1472, 1582, 1602, 1608, 1656
Arizona,4,05/20/20, 24, 52, 71, 180, 305, 385, 473, 556, 655, 712, 784, 879, 1021, 1108, 1204, 1315, 1449, 1542, 1712, 1895, 2520, 2999, 3705, 3, 6, 11, 27, 40, 54, 74, 84, 91, 97, 115, 131, 156, 173, 186, 200, 218, 231, 257, 294, 417, 496, 613, 39, 100, 494, 1377, 2105, 2830, 3857, 4903, 5876, 6467, 7691, 8805, 9301, 9793, 10409, 11329, 12055, 13123, 13885, 14900, 15436, 15565, 15768
Arkansas,5,05/20/20, 2, 3, 9, 17, 35, 40, 49, 62, 83, 102, 125, 158, 206, 244, 308, 341, 359, 437, 500, 632, 765, 779, 858, 0, 0, 0, 1, 3, 4, 5, 7, 9, 12, 14, 16, 19, 23, 30, 35, 43, 51, 62, 67, 81, 93, 109, 6, 17, 56, 228, 487, 584, 810, 966, 1156, 1234, 1411, 1476, 1569, 1617, 1823, 1936, 2082, 2275, 2392, 2575, 2636, 2647, 2654
California,6,05/20/20, 77, 190, 394, 563, 880, 1425, 1630, 1794, 2017, 2342, 2571, 2763, 3008, 3405, 3783, 4254, 4837, 5759, 6578, 7595, 9101, 10504, 11332, 11, 24, 64, 102, 141, 209, 243, 270, 312, 351, 388, 424, 462, 511, 599, 647, 739, 861, 1029, 1186, 1526, 1646, 1911, 237, 718, 1636, 5128, 8343, 11917, 16065, 19891, 23839, 25690, 29507, 31276, 33496, 35398, 37567, 40430, 42439, 45251, 47706, 50889, 52535, 54291, 54704
Colorado,8,05/20/20, 25, 98, 140, 262, 345, 410, 517, 588, 683, 764, 812, 835, 858, 925, 1039, 1145, 1271, 1477, 1518, 1579, 1807, 1916, 2408, 4, 12, 22, 38, 52, 65, 81, 93, 114, 123, 132, 138, 146, 159, 168, 187, 214, 240, 253, 264, 308, 347, 414, 62, 151, 739, 1594, 2472, 3276, 4165, 5040, 5735, 6385, 7517, 7975, 8455, 9025, 9624, 10578, 11419, 12275, 13042, 14076, 14583, 14748, 14953
Connecticut,9,05/20/20, 46, 74, 127, 153, 211, 249, 287, 348, 393, 427, 525, 570, 600, 647, 701, 757, 768, 874, 942, 1014, 1306, 1476, 1657, 12, 13, 23, 30, 40, 51, 59, 66, 77, 93, 103, 112, 119, 131, 139, 144, 154, 163, 173, 188, 242, 265, 314, 63, 161, 434, 1207, 1755, 2374, 2999, 3506, 4076, 4612, 5350, 5752, 6225, 6595, 7252, 8006, 8616, 9339, 9798, 10517, 10975, 11137, 11247
Delaware,10,05/20/20, 1, 3, 5, 7, 8, 14, 17, 21, 26, 31, 36, 45, 53, 61, 69, 79, 86, 106, 128, 152, 227, 286, 402, 0, 0, 0, 1, 1, 2, 3, 4, 4, 5, 5, 7, 7, 8, 10, 12, 15, 19, 22, 28, 48, 51, 76, 1, 5, 43, 76, 148, 182, 275, 382, 504, 568, 629, 684, 698, 714, 799, 843, 879, 981, 1015, 1052, 1120, 1152, 1160
Florida,12,05/20/20, 58, 228, 472, 664, 849, 1094, 1317, 1423, 1525, 1738, 1901, 2304, 2501, 2794, 3457, 3643, 3949, 4417, 4996, 5147, 5660, 6059, 7417, 9, 46, 80, 117, 144, 183, 226, 235, 253, 282, 313, 359, 404, 498, 574, 627, 703, 769, 819, 872, 1018, 1166, 1209, 145, 511, 2208, 5248, 7845, 11026, 14359, 17961, 20136, 21620, 23965, 25541, 26856, 28743, 30801, 33235, 35152, 37509, 39578, 42430, 44070, 44676, 45166
Georgia,13,05/20/20, 40, 101, 186, 334, 464, 555, 646, 719, 790, 861, 970, 1064, 1170, 1248, 1372, 1497, 1661, 1846, 2213, 2484, 2864, 3075, 3471, 4, 12, 26, 41, 61, 73, 89, 96, 113, 119, 130, 144, 158, 168, 195, 224, 241, 285, 311, 378, 435, 462, 533, 46, 158, 491, 1296, 2158, 3148, 4861, 6158, 7049, 7608, 9045, 9929, 10477, 11255, 11938, 12838, 13584, 14653, 15567, 16865, 17421, 17586, 17747
Hawaii,15,05/20/20, 0, 0, 2, 4, 5, 8, 12, 21, 29, 38, 54, 63, 79, 90, 104, 133, 205, 249, 304, 357, 617, 730, 1433, 0, 0, 0, 0, 0, 1, 1, 2, 4, 6, 6, 8, 10, 11, 15, 20, 24, 32, 47, 57, 87, 108, 197, 3, 6, 10, 157, 481, 538, 694, 915, 1080, 1122, 1275, 1350, 1387, 1483, 1545, 1640, 1682, 1813, 1829, 1939, 1999, 2010, 2077
Idaho,16,05/20/20, 1, 2, 3, 5, 7, 12, 16, 17, 22, 34, 40, 51, 54, 64, 88, 98, 121, 154, 198, 238, 309, 405, 674, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 3, 4, 5, 5, 8, 9, 11, 13, 17, 19, 32, 37, 67, 1, 2, 19, 70, 103, 149, 220, 263, 286, 303, 382, 399, 407, 451, 473, 493, 518, 635, 717, 771, 798, 798, 815
Illinois,17,05/20/20, 48, 118, 157, 239, 297, 389, 591, 756, 882, 933, 1043, 1117, 1219, 1368, 1455, 1613, 2059, 2371, 2703, 3106, 3332, 3801, 4443, 8, 16, 26, 39, 50, 70, 90, 118, 133, 152, 172, 182, 204, 220, 249, 267, 330, 401, 466, 501, 566, 595, 830, 22, 214, 830, 1985, 3453, 4586, 5962, 7168, 8363, 8888, 11281, 12230, 13299, 14144, 15522, 17053, 18056, 19467, 20649, 22200, 22750, 22856, 23042
