location,forecast_date,value,target_end_date,target,type,quantile
38017,2020-09-21,469,2020-10-03,2 wk ahead inc case,point,NA
38019,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
38019,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
38021,2020-09-21,10,2020-09-26,1 wk ahead inc case,point,NA
38021,2020-09-21,34,2020-10-03,2 wk ahead inc case,point,NA
38023,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
38023,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
38025,2020-09-21,23,2020-09-26,1 wk ahead inc case,point,NA
38025,2020-09-21,30,2020-10-03,2 wk ahead inc case,point,NA
38027,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
38027,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
38029,2020-09-21,27,2020-09-26,1 wk ahead inc case,point,NA
38029,2020-09-21,35,2020-10-03,2 wk ahead inc case,point,NA
38031,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
38031,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
38033,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
38033,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
38035,2020-09-21,71,2020-09-26,1 wk ahead inc case,point,NA
38035,2020-09-21,151,2020-10-03,2 wk ahead inc case,point,NA
38037,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
38037,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
38039,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
38039,2020-09-21,17,2020-10-03,2 wk ahead inc case,point,NA
38041,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
38041,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
38043,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
38043,2020-09-21,11,2020-10-03,2 wk ahead inc case,point,NA
38045,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
38045,2020-09-21,14,2020-10-03,2 wk ahead inc case,point,NA
38047,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
38047,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
38049,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
38049,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
38051,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
38051,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
38053,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
38053,2020-09-21,25,2020-10-03,2 wk ahead inc case,point,NA
38055,2020-09-21,24,2020-09-26,1 wk ahead inc case,point,NA
38055,2020-09-21,67,2020-10-03,2 wk ahead inc case,point,NA
38057,2020-09-21,34,2020-09-26,1 wk ahead inc case,point,NA
38057,2020-09-21,46,2020-10-03,2 wk ahead inc case,point,NA
38059,2020-09-21,97,2020-09-26,1 wk ahead inc case,point,NA
38059,2020-09-21,204,2020-10-03,2 wk ahead inc case,point,NA
38061,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
38061,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
38063,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
38063,2020-09-21,10,2020-10-03,2 wk ahead inc case,point,NA
38065,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
38065,2020-09-21,10,2020-10-03,2 wk ahead inc case,point,NA
38067,2020-09-21,8,2020-09-26,1 wk ahead inc case,point,NA
38067,2020-09-21,24,2020-10-03,2 wk ahead inc case,point,NA
38069,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
38069,2020-09-21,12,2020-10-03,2 wk ahead inc case,point,NA
38071,2020-09-21,10,2020-09-26,1 wk ahead inc case,point,NA
38071,2020-09-21,24,2020-10-03,2 wk ahead inc case,point,NA
38073,2020-09-21,11,2020-09-26,1 wk ahead inc case,point,NA
38073,2020-09-21,25,2020-10-03,2 wk ahead inc case,point,NA
38075,2020-09-21,15,2020-09-26,1 wk ahead inc case,point,NA
38075,2020-09-21,18,2020-10-03,2 wk ahead inc case,point,NA
38077,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
38077,2020-09-21,52,2020-10-03,2 wk ahead inc case,point,NA
38079,2020-09-21,15,2020-09-26,1 wk ahead inc case,point,NA
38079,2020-09-21,24,2020-10-03,2 wk ahead inc case,point,NA
38081,2020-09-21,16,2020-09-26,1 wk ahead inc case,point,NA
38081,2020-09-21,27,2020-10-03,2 wk ahead inc case,point,NA
38083,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
38083,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
38085,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
38085,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
38087,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
38087,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
38089,2020-09-21,153,2020-09-26,1 wk ahead inc case,point,NA
38089,2020-09-21,206,2020-10-03,2 wk ahead inc case,point,NA
38091,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
38091,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
38093,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
38093,2020-09-21,11,2020-10-03,2 wk ahead inc case,point,NA
38095,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
38095,2020-09-21,9,2020-10-03,2 wk ahead inc case,point,NA
38097,2020-09-21,9,2020-09-26,1 wk ahead inc case,point,NA
38097,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
38099,2020-09-21,8,2020-09-26,1 wk ahead inc case,point,NA
38099,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
38101,2020-09-21,120,2020-09-26,1 wk ahead inc case,point,NA
38101,2020-09-21,327,2020-10-03,2 wk ahead inc case,point,NA
38103,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
38103,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
38105,2020-09-21,50,2020-09-26,1 wk ahead inc case,point,NA
38105,2020-09-21,81,2020-10-03,2 wk ahead inc case,point,NA
39001,2020-09-21,37,2020-09-26,1 wk ahead inc case,point,NA
39001,2020-09-21,50,2020-10-03,2 wk ahead inc case,point,NA
39003,2020-09-21,124,2020-09-26,1 wk ahead inc case,point,NA
39003,2020-09-21,161,2020-10-03,2 wk ahead inc case,point,NA
39005,2020-09-21,34,2020-09-26,1 wk ahead inc case,point,NA
39005,2020-09-21,36,2020-10-03,2 wk ahead inc case,point,NA
39007,2020-09-21,18,2020-09-26,1 wk ahead inc case,point,NA
39007,2020-09-21,20,2020-10-03,2 wk ahead inc case,point,NA
39009,2020-09-21,20,2020-09-26,1 wk ahead inc case,point,NA
39009,2020-09-21,34,2020-10-03,2 wk ahead inc case,point,NA
39011,2020-09-21,44,2020-09-26,1 wk ahead inc case,point,NA
39011,2020-09-21,34,2020-10-03,2 wk ahead inc case,point,NA
39013,2020-09-21,34,2020-09-26,1 wk ahead inc case,point,NA
39013,2020-09-21,34,2020-10-03,2 wk ahead inc case,point,NA
39015,2020-09-21,9,2020-09-26,1 wk ahead inc case,point,NA
39015,2020-09-21,13,2020-10-03,2 wk ahead inc case,point,NA
39017,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
39017,2020-09-21,191,2020-10-03,2 wk ahead inc case,point,NA
39019,2020-09-21,28,2020-09-26,1 wk ahead inc case,point,NA
39019,2020-09-21,48,2020-10-03,2 wk ahead inc case,point,NA
39021,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
39021,2020-09-21,20,2020-10-03,2 wk ahead inc case,point,NA
39023,2020-09-21,88,2020-09-26,1 wk ahead inc case,point,NA
39023,2020-09-21,65,2020-10-03,2 wk ahead inc case,point,NA
39025,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
39025,2020-09-21,101,2020-10-03,2 wk ahead inc case,point,NA
39027,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
39027,2020-09-21,21,2020-10-03,2 wk ahead inc case,point,NA
39029,2020-09-21,21,2020-09-26,1 wk ahead inc case,point,NA
39029,2020-09-21,22,2020-10-03,2 wk ahead inc case,point,NA
39031,2020-09-21,18,2020-09-26,1 wk ahead inc case,point,NA
39031,2020-09-21,18,2020-10-03,2 wk ahead inc case,point,NA
39033,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
39033,2020-09-21,35,2020-10-03,2 wk ahead inc case,point,NA
39035,2020-09-21,596,2020-09-26,1 wk ahead inc case,point,NA
39035,2020-09-21,566,2020-10-03,2 wk ahead inc case,point,NA
39037,2020-09-21,16,2020-09-26,1 wk ahead inc case,point,NA
39037,2020-09-21,25,2020-10-03,2 wk ahead inc case,point,NA
39039,2020-09-21,51,2020-09-26,1 wk ahead inc case,point,NA
39039,2020-09-21,70,2020-10-03,2 wk ahead inc case,point,NA
39041,2020-09-21,85,2020-09-26,1 wk ahead inc case,point,NA
39041,2020-09-21,108,2020-10-03,2 wk ahead inc case,point,NA
39043,2020-09-21,90,2020-09-26,1 wk ahead inc case,point,NA
39043,2020-09-21,132,2020-10-03,2 wk ahead inc case,point,NA
39045,2020-09-21,65,2020-09-26,1 wk ahead inc case,point,NA
39045,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
39047,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
39047,2020-09-21,15,2020-10-03,2 wk ahead inc case,point,NA
39049,2020-09-21,2353,2020-09-26,1 wk ahead inc case,point,NA
39049,2020-09-21,3495,2020-10-03,2 wk ahead inc case,point,NA
39051,2020-09-21,40,2020-09-26,1 wk ahead inc case,point,NA
39051,2020-09-21,62,2020-10-03,2 wk ahead inc case,point,NA
39053,2020-09-21,15,2020-09-26,1 wk ahead inc case,point,NA
39053,2020-09-21,15,2020-10-03,2 wk ahead inc case,point,NA
39055,2020-09-21,33,2020-09-26,1 wk ahead inc case,point,NA
39055,2020-09-21,37,2020-10-03,2 wk ahead inc case,point,NA
39057,2020-09-21,84,2020-09-26,1 wk ahead inc case,point,NA
39057,2020-09-21,35,2020-10-03,2 wk ahead inc case,point,NA
39059,2020-09-21,15,2020-09-26,1 wk ahead inc case,point,NA
39059,2020-09-21,16,2020-10-03,2 wk ahead inc case,point,NA
39061,2020-09-21,683,2020-09-26,1 wk ahead inc case,point,NA
39061,2020-09-21,775,2020-10-03,2 wk ahead inc case,point,NA
39063,2020-09-21,33,2020-09-26,1 wk ahead inc case,point,NA
39063,2020-09-21,12,2020-10-03,2 wk ahead inc case,point,NA
39065,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
39065,2020-09-21,33,2020-10-03,2 wk ahead inc case,point,NA
39067,2020-09-21,8,2020-09-26,1 wk ahead inc case,point,NA
39067,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
39069,2020-09-21,42,2020-09-26,1 wk ahead inc case,point,NA
39069,2020-09-21,57,2020-10-03,2 wk ahead inc case,point,NA
39071,2020-09-21,32,2020-09-26,1 wk ahead inc case,point,NA
39071,2020-09-21,51,2020-10-03,2 wk ahead inc case,point,NA
39073,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
39073,2020-09-21,14,2020-10-03,2 wk ahead inc case,point,NA
39075,2020-09-21,17,2020-09-26,1 wk ahead inc case,point,NA
39075,2020-09-21,19,2020-10-03,2 wk ahead inc case,point,NA
39077,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
39077,2020-09-21,30,2020-10-03,2 wk ahead inc case,point,NA
39079,2020-09-21,79,2020-09-26,1 wk ahead inc case,point,NA
39079,2020-09-21,146,2020-10-03,2 wk ahead inc case,point,NA
39081,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
39081,2020-09-21,10,2020-10-03,2 wk ahead inc case,point,NA
39083,2020-09-21,17,2020-09-26,1 wk ahead inc case,point,NA
39083,2020-09-21,17,2020-10-03,2 wk ahead inc case,point,NA
39085,2020-09-21,117,2020-09-26,1 wk ahead inc case,point,NA
39085,2020-09-21,149,2020-10-03,2 wk ahead inc case,point,NA
39087,2020-09-21,14,2020-09-26,1 wk ahead inc case,point,NA
39087,2020-09-21,24,2020-10-03,2 wk ahead inc case,point,NA
39089,2020-09-21,86,2020-09-26,1 wk ahead inc case,point,NA
39089,2020-09-21,88,2020-10-03,2 wk ahead inc case,point,NA
39091,2020-09-21,32,2020-09-26,1 wk ahead inc case,point,NA
39091,2020-09-21,36,2020-10-03,2 wk ahead inc case,point,NA
39093,2020-09-21,66,2020-09-26,1 wk ahead inc case,point,NA
39093,2020-09-21,68,2020-10-03,2 wk ahead inc case,point,NA
39095,2020-09-21,302,2020-09-26,1 wk ahead inc case,point,NA
39095,2020-09-21,322,2020-10-03,2 wk ahead inc case,point,NA
39097,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
39097,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
39099,2020-09-21,77,2020-09-26,1 wk ahead inc case,point,NA
39099,2020-09-21,76,2020-10-03,2 wk ahead inc case,point,NA
39101,2020-09-21,55,2020-09-26,1 wk ahead inc case,point,NA
39101,2020-09-21,84,2020-10-03,2 wk ahead inc case,point,NA
39103,2020-09-21,87,2020-09-26,1 wk ahead inc case,point,NA
39103,2020-09-21,107,2020-10-03,2 wk ahead inc case,point,NA
39105,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
39105,2020-09-21,10,2020-10-03,2 wk ahead inc case,point,NA
39107,2020-09-21,85,2020-09-26,1 wk ahead inc case,point,NA
39107,2020-09-21,84,2020-10-03,2 wk ahead inc case,point,NA
39109,2020-09-21,76,2020-09-26,1 wk ahead inc case,point,NA
39109,2020-09-21,43,2020-10-03,2 wk ahead inc case,point,NA
39111,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
39111,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
39113,2020-09-21,231,2020-09-26,1 wk ahead inc case,point,NA
39113,2020-09-21,272,2020-10-03,2 wk ahead inc case,point,NA
39115,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
39115,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
39117,2020-09-21,15,2020-09-26,1 wk ahead inc case,point,NA
39117,2020-09-21,18,2020-10-03,2 wk ahead inc case,point,NA
39119,2020-09-21,41,2020-09-26,1 wk ahead inc case,point,NA
39119,2020-09-21,48,2020-10-03,2 wk ahead inc case,point,NA
39121,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
39121,2020-09-21,14,2020-10-03,2 wk ahead inc case,point,NA
39123,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
39123,2020-09-21,18,2020-10-03,2 wk ahead inc case,point,NA
39125,2020-09-21,28,2020-09-26,1 wk ahead inc case,point,NA
39125,2020-09-21,46,2020-10-03,2 wk ahead inc case,point,NA
39127,2020-09-21,33,2020-09-26,1 wk ahead inc case,point,NA
39127,2020-09-21,38,2020-10-03,2 wk ahead inc case,point,NA
39129,2020-09-21,37,2020-09-26,1 wk ahead inc case,point,NA
39129,2020-09-21,12,2020-10-03,2 wk ahead inc case,point,NA
39131,2020-09-21,42,2020-09-26,1 wk ahead inc case,point,NA
39131,2020-09-21,62,2020-10-03,2 wk ahead inc case,point,NA
39133,2020-09-21,115,2020-09-26,1 wk ahead inc case,point,NA
39133,2020-09-21,141,2020-10-03,2 wk ahead inc case,point,NA
39135,2020-09-21,23,2020-09-26,1 wk ahead inc case,point,NA
39135,2020-09-21,27,2020-10-03,2 wk ahead inc case,point,NA
39137,2020-09-21,129,2020-09-26,1 wk ahead inc case,point,NA
39137,2020-09-21,170,2020-10-03,2 wk ahead inc case,point,NA
39139,2020-09-21,109,2020-09-26,1 wk ahead inc case,point,NA
39139,2020-09-21,157,2020-10-03,2 wk ahead inc case,point,NA
39141,2020-09-21,14,2020-09-26,1 wk ahead inc case,point,NA
39141,2020-09-21,39,2020-10-03,2 wk ahead inc case,point,NA
39143,2020-09-21,17,2020-09-26,1 wk ahead inc case,point,NA
39143,2020-09-21,19,2020-10-03,2 wk ahead inc case,point,NA
39145,2020-09-21,48,2020-09-26,1 wk ahead inc case,point,NA
39145,2020-09-21,55,2020-10-03,2 wk ahead inc case,point,NA
39147,2020-09-21,64,2020-09-26,1 wk ahead inc case,point,NA
39147,2020-09-21,88,2020-10-03,2 wk ahead inc case,point,NA
39149,2020-09-21,68,2020-09-26,1 wk ahead inc case,point,NA
39149,2020-09-21,57,2020-10-03,2 wk ahead inc case,point,NA
39151,2020-09-21,251,2020-09-26,1 wk ahead inc case,point,NA
39151,2020-09-21,307,2020-10-03,2 wk ahead inc case,point,NA
39153,2020-09-21,351,2020-09-26,1 wk ahead inc case,point,NA
39153,2020-09-21,446,2020-10-03,2 wk ahead inc case,point,NA
39155,2020-09-21,54,2020-09-26,1 wk ahead inc case,point,NA
39155,2020-09-21,56,2020-10-03,2 wk ahead inc case,point,NA
39157,2020-09-21,35,2020-09-26,1 wk ahead inc case,point,NA
39157,2020-09-21,36,2020-10-03,2 wk ahead inc case,point,NA
39159,2020-09-21,108,2020-09-26,1 wk ahead inc case,point,NA
39159,2020-09-21,145,2020-10-03,2 wk ahead inc case,point,NA
39161,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
39161,2020-09-21,14,2020-10-03,2 wk ahead inc case,point,NA
39163,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
39163,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
39165,2020-09-21,94,2020-09-26,1 wk ahead inc case,point,NA
39165,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
39167,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
39167,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
39169,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
39169,2020-09-21,58,2020-10-03,2 wk ahead inc case,point,NA
39171,2020-09-21,27,2020-09-26,1 wk ahead inc case,point,NA
39171,2020-09-21,35,2020-10-03,2 wk ahead inc case,point,NA
39173,2020-09-21,273,2020-09-26,1 wk ahead inc case,point,NA
39173,2020-09-21,370,2020-10-03,2 wk ahead inc case,point,NA
39175,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
39175,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
40001,2020-09-21,32,2020-09-26,1 wk ahead inc case,point,NA
40001,2020-09-21,24,2020-10-03,2 wk ahead inc case,point,NA
40003,2020-09-21,29,2020-09-26,1 wk ahead inc case,point,NA
40003,2020-09-21,34,2020-10-03,2 wk ahead inc case,point,NA
40005,2020-09-21,59,2020-09-26,1 wk ahead inc case,point,NA
40005,2020-09-21,65,2020-10-03,2 wk ahead inc case,point,NA
40007,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
40007,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
40009,2020-09-21,87,2020-09-26,1 wk ahead inc case,point,NA
40009,2020-09-21,105,2020-10-03,2 wk ahead inc case,point,NA
40011,2020-09-21,10,2020-09-26,1 wk ahead inc case,point,NA
40011,2020-09-21,9,2020-10-03,2 wk ahead inc case,point,NA
40013,2020-09-21,99,2020-09-26,1 wk ahead inc case,point,NA
40013,2020-09-21,96,2020-10-03,2 wk ahead inc case,point,NA
40015,2020-09-21,49,2020-09-26,1 wk ahead inc case,point,NA
40015,2020-09-21,45,2020-10-03,2 wk ahead inc case,point,NA
40017,2020-09-21,314,2020-09-26,1 wk ahead inc case,point,NA
40017,2020-09-21,396,2020-10-03,2 wk ahead inc case,point,NA
40019,2020-09-21,44,2020-09-26,1 wk ahead inc case,point,NA
40019,2020-09-21,49,2020-10-03,2 wk ahead inc case,point,NA
40021,2020-09-21,102,2020-09-26,1 wk ahead inc case,point,NA
40021,2020-09-21,99,2020-10-03,2 wk ahead inc case,point,NA
40023,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
40023,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
40025,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
40025,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
40027,2020-09-21,316,2020-09-26,1 wk ahead inc case,point,NA
40027,2020-09-21,219,2020-10-03,2 wk ahead inc case,point,NA
40029,2020-09-21,8,2020-09-26,1 wk ahead inc case,point,NA
40029,2020-09-21,9,2020-10-03,2 wk ahead inc case,point,NA
40031,2020-09-21,42,2020-09-26,1 wk ahead inc case,point,NA
40031,2020-09-21,30,2020-10-03,2 wk ahead inc case,point,NA
40033,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
40033,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
40035,2020-09-21,151,2020-09-26,1 wk ahead inc case,point,NA
40035,2020-09-21,112,2020-10-03,2 wk ahead inc case,point,NA
40037,2020-09-21,54,2020-09-26,1 wk ahead inc case,point,NA
40037,2020-09-21,58,2020-10-03,2 wk ahead inc case,point,NA
40039,2020-09-21,64,2020-09-26,1 wk ahead inc case,point,NA
40039,2020-09-21,103,2020-10-03,2 wk ahead inc case,point,NA
40041,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
40041,2020-09-21,23,2020-10-03,2 wk ahead inc case,point,NA
40043,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
40043,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
40045,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
40045,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
40047,2020-09-21,152,2020-09-26,1 wk ahead inc case,point,NA
40047,2020-09-21,149,2020-10-03,2 wk ahead inc case,point,NA
40049,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
40049,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
40051,2020-09-21,126,2020-09-26,1 wk ahead inc case,point,NA
40051,2020-09-21,167,2020-10-03,2 wk ahead inc case,point,NA
40053,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
40053,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
40055,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
40055,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
40057,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
40057,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
40059,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
40059,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
40061,2020-09-21,50,2020-09-26,1 wk ahead inc case,point,NA
40061,2020-09-21,60,2020-10-03,2 wk ahead inc case,point,NA
40063,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
40063,2020-09-21,10,2020-10-03,2 wk ahead inc case,point,NA
40065,2020-09-21,35,2020-09-26,1 wk ahead inc case,point,NA
40065,2020-09-21,33,2020-10-03,2 wk ahead inc case,point,NA
40067,2020-09-21,9,2020-09-26,1 wk ahead inc case,point,NA
40067,2020-09-21,13,2020-10-03,2 wk ahead inc case,point,NA
40069,2020-09-21,46,2020-09-26,1 wk ahead inc case,point,NA
40069,2020-09-21,62,2020-10-03,2 wk ahead inc case,point,NA
40071,2020-09-21,31,2020-09-26,1 wk ahead inc case,point,NA
40071,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
40073,2020-09-21,24,2020-09-26,1 wk ahead inc case,point,NA
40073,2020-09-21,31,2020-10-03,2 wk ahead inc case,point,NA
40075,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
