target,forecast_date,target_end_date,type,quantile,value,location
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,52.23214184076803,72
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,108.6160061812768,01
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,1.904571656276868,02
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,328.8797160059253,04
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,143.8772363234159,05
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,408.14293907632805,06
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,154.60541042371733,08
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,168.5039544689544,09
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,156.94031829173258,12
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,149.2114947471172,13
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,62.9168586355471,16
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,490.5333574388271,17
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,426.0467917767915,18
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,122.26755315781725,19
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,75.60767907594835,20
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,225.65915571705315,21
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,64.41536795846724,22
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,304.6689061426754,25
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,770.2460933887675,26
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,222.02030973285054,27
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,78.58553436918798,28
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,265.12416681570033,29
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,11.68337452216644,30
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,63.43289503155957,31
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,81.5234943462627,32
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,67.3872374576525,33
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,306.7659674885491,34
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,120.51352209670794,35
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,737.0288690184137,36
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,177.2027806240077,37
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,15.964625481072082,38
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,153.95795170922267,40
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,84.00496031094875,41
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,749.0296186664149,42
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,53.09085262115671,44
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,111.97129808090791,45
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,35.02299409110445,46
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,227.0456219271961,47
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,581.4832517196727,48
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,73.05156672278304,49
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,13.723468915159588,50
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,161.12839361629105,51
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,119.31147071940963,53
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,69.10585523872588,54
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,212.41720330230987,55
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.45,41.27476695529329,56
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,1.5714285373687744,66
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,5.731115654723285,69
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,53.80569164947134,72
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,116.04895965254872,01
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,2.0614930357712615,02
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,336.75963939354153,04
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,145.62491971652474,05
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,408.3142857142861,06
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,159.4073671236754,08
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,175.17887282811353,09
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,164.8985397564065,12
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,159.25676593956402,13
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,64.33381730974773,16
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,506.4091377260064,17
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,445.38356648600893,18
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,129.5438790454585,19
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,81.13400102185433,20
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,234.3240233382305,21
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,70.03335961200452,22
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,304.71844700742287,25
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,796.4906372814378,26
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,231.42050319068562,27
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,84.08282514853084,28
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,275.2929344662324,29
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,12.375441609907938,30
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,66.7298616541552,31
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,84.10442516263284,32
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,67.39229998499306,33
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,325.8380426328046,34
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,126.43727075045032,35
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,764.0610819970049,36
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,183.6610317283469,37
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,16.93711268966722,38
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,161.21259483511326,40
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,88.24961909471858,41
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,749.2379597150366,42
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,55.61120135249321,44
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,112.01014456959874,45
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,36.21988737175493,46
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,238.25434300868588,47
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,618.587826503084,48
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,77.47584587844376,49
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,14.947835241127988,50
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,167.74211919705968,51
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,124.8671951420291,53
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,72.05714285714282,54
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,220.84427555283511,55
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.5,43.34905425271283,56
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,1.5918367079326086,66
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,5.7937379601883565,69
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,55.8427777772498,72
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,126.04857140434564,01
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,2.219426955355489,02
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,352.5039464772699,04
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,153.65091425605752,05
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,435.4527222771231,06
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,166.46669650372468,08
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,180.0662073919391,09
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,177.1573504813376,12
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,167.3252499344453,13
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,67.62022782776323,16
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,548.298059094734,17
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,462.6523695394355,18
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,134.408828034182,19
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,84.00971129965262,20
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,244.00473433604463,21
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,74.096646612283,22
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,304.766253510291,25
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,838.3576151314857,26
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,239.00023017261168,27
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,84.60255364207084,28
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,280.8173213317751,29
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,13.01365952536162,30
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,69.41333701452913,31
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,88.00454152303143,32
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,68.6802760749266,33
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,345.19218423774635,34
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,129.8021923302723,35
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,808.2634545701541,36
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,183.67968659773172,37
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,17.928228517588195,38
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,169.7657210315979,40
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,91.81897133251357,41
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,771.2170610179999,42
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,58.58467047693335,44
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,117.20024463169676,45
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,37.996393062677654,46
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,247.15444925106283,47
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,668.0233664471765,48
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,81.30677875764336,49
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,15.409851767118198,50
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,173.54652312692463,51
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,129.42390670462012,53
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,73.7272314152452,54
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,229.7288608128215,55
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.55,45.28443850443396,56
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,1.7142857313156128,66
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,5.817734142829632,69
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,56.935659191444294,72
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,137.5478367582049,01
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,2.461130871874119,02
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,369.7978463802959,04
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,159.70950869908486,05
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,463.5658037339645,06
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,175.99359499715237,08
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,185.5012757389682,09
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,191.12439379179386,12
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,178.76159992645782,13
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,67.63468534454923,16
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,569.4073958971934,17
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,489.6356008276973,18
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,137.93551121544732,19
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,88.0783027876403,20
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,253.59609751198184,21
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,83.68690056131199,22
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,312.2297488260271,25
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,882.3353416776275,26
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,241.16300407655754,27
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,86.80864400922667,28
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,287.2098161163853,29
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,14.021950307455292,30
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,72.71857796175138,31
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,91.42623287380566,32
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,72.36043837248249,33
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,349.05391146940406,34
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,137.24306413011752,35
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,840.1833369569594,36
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,183.734778449798,37
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,18.432232814689307,38
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,176.92698738822642,40
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,96.47299900518215,41
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,773.9620879061807,42
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,59.429187109323,44
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,123.1220123229555,45
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,38.310040922445495,46
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,257.12817138159676,47
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,695.0073737797723,48
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,84.7511463522277,49
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,16.003786052772604,50
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,182.0994104350664,51
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,132.31545780330623,53
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,76.12839672475816,54
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,241.61040490325223,55
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.6,48.22660415434688,56
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,1.7142857313156128,66
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,5.837438534046042,69
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,57.44123005694772,72
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,147.3905450724452,01
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,2.7529434359871527,02
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,381.3530713749552,04
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,166.32961821320063,05
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,500.53307052140525,06
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,184.02881094402844,08
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,194.67177281454832,09
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,204.7105156494006,12
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,191.32593153401305,13
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,69.03309116431232,16
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,594.071731113194,17
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,496.5892782826828,18
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,137.93761452046536,19
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,88.97239334097767,20
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,265.3830351923675,21
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,85.24518529224206,22
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,319.78237183291816,25
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,882.580661493193,26
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,241.3005427628876,27
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,97.37844322602227,28
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,302.3173349703011,29
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,14.933642113415342,30
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,78.47105555754477,31
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,94.95139614269213,32
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,74.04935121120953,33
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,358.6332419984849,34
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,143.98180593131616,35
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,867.4076214919438,36
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,183.8122339332331,37
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,19.502096989154555,38
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,183.727853527982,40
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,98.53043823429516,41
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,813.3905440367445,42
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,59.43428230490537,44
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,133.75845917665967,45
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,39.3947222937228,46
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,268.80034649358356,47
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,731.960486201382,48
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,91.42865697370542,49
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,16.447076286204485,50
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,191.35761636081287,51
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,132.35346803514162,53
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,79.69338060385542,54
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,246.52754944772175,55
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.65,50.58368150905276,56
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,2.3428572177886964,66
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,5.857142925262451,69
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,59.21096211294772,72
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,147.60930576517632,01
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,2.997020039720259,02
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,397.5078463595218,04
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,169.97695915267948,05
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,520.6958515040418,06
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,191.53353623134717,08
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,201.37448892675184,09
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,211.68100363145783,12
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,198.29106502782477,13
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,72.66260843408404,16
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,594.2338887461162,17
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,515.4337032457701,18
1 wk ahead inc death,2022-01-09,2022-01-15,quantile,0.7,137.9836904562603,19
