target,forecast_date,target_end_date,type,quantile,location,value
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.05,48,274.29207189224
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.05,49,32.6887077382256
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.05,50,10.593073320120801
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.05,51,200.205339273178
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.05,53,92.90492604345181
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.05,54,57.3974153109424
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.05,55,248.225033381113
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.05,56,10.9626100793012
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,60,0.0
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,66,0.196483055891222
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,69,1.93692020162359
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,72,52.119879662573794
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,78,1.26699897227402
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,01,82.3687730000716
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,02,8.980827332787
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,04,279.31910666300803
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,05,82.3995993208023
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,06,439.077891312057
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,08,178.67906674981302
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,09,84.5066039638776
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,10,30.9692996868889
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,11,22.8169939017655
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,12,200.642649990996
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,13,249.950696702013
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,16,18.700718736681303
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,18,251.740923072976
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,19,92.25712091357109
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,20,68.45026409856729
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,21,158.092679634278
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,22,52.640095657597506
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,23,30.791856754723
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,25,277.86967928529
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,26,517.180805089077
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,27,171.979929231852
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,28,28.8069957681949
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,29,163.78001668004998
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,30,22.7151798531053
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,31,41.215845735047004
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,32,71.8408830922961
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,33,35.1849482664313
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,35,108.97085300241301
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,37,108.310996337686
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,38,18.051471270301
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,40,95.1747418354678
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,41,61.407188286503605
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,42,691.557443295556
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,44,26.691827135623196
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,45,75.44989373281621
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,46,17.010994326707
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,47,181.88407151369
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,48,325.732386023056
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,49,35.5740940888551
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,50,12.4994831329496
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,51,225.69438071418998
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,53,104.807069499764
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,54,68.811246820678
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,55,267.824040850951
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.1,56,14.064922390406
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,60,0.0
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,66,0.382326063911796
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,69,2.56018092144619
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,72,52.6298693165635
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,78,1.41069129134851
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,01,85.88758328035959
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,02,11.0256946331181
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,04,285.844997194585
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,05,90.1251945893129
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,06,463.064962026142
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,08,188.65325049962502
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,09,91.60299660728991
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,10,35.79567626232
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,11,26.9003526631087
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,12,221.346320265453
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,13,278.574273534318
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,16,20.4528561974469
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,18,273.574882861941
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,19,101.627959675844
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,20,78.59734085872759
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,21,165.752113798258
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,22,56.9613567472958
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,23,34.3105856978946
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,25,289.65430695413
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,26,543.236569431163
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,27,183.43788713643002
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,28,30.996320428356103
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,29,174.926992099603
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,30,25.178947112350397
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,31,45.9223586568623
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,32,79.7667469070308
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,33,39.0906840958613
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,35,124.85651100921899
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,37,119.788331441541
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,38,19.798965832373398
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,40,108.96823678826901
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,41,68.204424361969
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,42,723.403460857661
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,44,30.9012041251482
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,45,80.2734455412286
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,46,18.822241290638498
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,47,196.635050618723
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,48,360.240751624267
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,49,39.8119083454426
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,50,13.7267334705087
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,51,248.061268688967
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,53,110.755498553667
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,54,74.83354506673821
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,55,281.413707609539
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.15,56,15.039513191132
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,60,0.0
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,66,0.428571440279484
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,69,2.96190472046534
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,72,55.0754723818797
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,78,1.61424136061317
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,01,91.4970496713197
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,02,11.948141319597099
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,04,298.953615332518
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,05,95.5369272679723
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,06,486.83458084280295
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,08,199.94865575913101
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,09,96.8516390314263
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,10,38.0835807698043
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,11,28.934615190742697
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,12,234.43361745153598
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,13,293.16295167695
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,16,21.643552078882603
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,18,286.208330982672
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,19,109.254481276378
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,20,84.6897141162677
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,21,179.660396290412
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,22,60.6734139550953
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,23,36.2681439685269
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,25,297.255458335698
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,26,568.655621373453
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,27,192.218688299229
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,28,32.594656224633695
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,29,183.273704894387
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,30,27.219715595017
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,31,53.5979595800837
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,32,82.54089191941041
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,33,43.43468427357391
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,35,132.944358329891
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,37,126.16848803754101
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,38,21.4518605599677
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,40,118.06852218662
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,41,74.54976720701059
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,42,759.18971556285
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,44,34.0866112197546
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,45,85.2732875278697
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,46,20.564296497071
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,47,207.600301498444
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,48,375.01865350433104
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,49,42.076433048414
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,50,15.8364532354419
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,51,255.648050922023
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,53,117.494778153771
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,54,80.73878908427571
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,55,304.556064281861
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.2,56,15.671847539133502
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,60,0.0
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,66,0.610979955463088
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,69,3.2662337584929
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,72,56.223383129767704
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,78,2.38077332471546
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,01,96.28465663351999
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,02,13.2042373020205
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,04,313.12063192687697
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,05,99.61811363005242
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,06,506.3911789930889
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,08,206.912962725309
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,09,102.687191658162
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,10,39.5506546405362
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,11,33.4264519638628
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,12,247.228295660382
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,13,304.61763795597403
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,16,22.708297738712698
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,18,296.700926165448
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,19,116.88688294081899
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,20,90.0833193849485
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,21,188.70117748762698
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,22,64.4474713135938
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,23,40.949948505938494
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,25,308.496918635433
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,26,582.406348404155
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,27,198.61482118700002
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,28,34.723247688603
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,29,187.531087856291
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,30,28.1804485924238
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,31,56.9095968232665
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,32,86.4819143207758
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,33,45.8270431535787
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,35,142.61956732572398
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,37,132.27191511650102
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,38,22.3766709814775
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,40,125.157346669255
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,41,77.51554849210059
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,42,795.43753188768
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,44,35.187211473137005
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,45,89.75637560751629
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,46,21.0336282567666
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,47,216.588570922204
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,48,390.38923823916394
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,49,43.547611625134
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,50,16.5965532603518
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,51,267.347091256091
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,53,121.88115987073799
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,54,84.0668955736842
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,55,317.51497787499403
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.25,56,16.456009318072
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,60,0.0
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,66,0.78571429848671
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,69,3.802721063296
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,72,57.5816698407793
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,78,2.59647513055176
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,01,101.15066201043301
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,02,14.136926684321498
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,04,321.790268384127
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,05,102.420791989834
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,06,525.204680974586
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,08,214.61023281171398
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,09,106.627457348689
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,10,41.8149462574122
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,11,36.3026327858242
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,12,262.112550671402
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,13,315.345318381743
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,16,23.9070043657406
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,18,300.139375945744
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,19,121.022621896819
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,20,96.2071810377943
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,21,196.174797993716
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,22,69.3036921613229
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,23,45.2900469512943
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,25,317.784912749471
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,26,610.1751070725641
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,27,201.90748781028702
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,28,36.2211836003794
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,29,192.701357254301
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,30,30.7589433030882
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,31,58.936712551243296
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,32,88.82397833132391
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,33,48.2039597069001
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,35,146.952303302337
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,37,136.860516717635
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,38,22.9398226711988
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,40,130.288021961221
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,41,81.8183019069315
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,42,815.723753670361
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,44,37.3810452240817
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,45,90.15308334235279
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,46,21.699277773635103
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,47,223.981516534179
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,48,402.7626925095151
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,49,45.97256660768021
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,50,17.4928420264675
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,51,271.598833463842
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,53,127.439466339656
4 wk ahead inc death,2021-12-26,2022-01-22,quantile,0.3,54,85.06129270606691
