target,location,forecast_date,target_end_date,type,quantile,value
2 wk ahead inc death,50,2022-01-16,2022-01-29,quantile,0.55,26.41799025811384
2 wk ahead inc death,50,2022-01-16,2022-01-29,quantile,0.6,27.557580434571598
2 wk ahead inc death,50,2022-01-16,2022-01-29,quantile,0.65,28.8973362877289
2 wk ahead inc death,50,2022-01-16,2022-01-29,quantile,0.7,30.665953906542192
2 wk ahead inc death,50,2022-01-16,2022-01-29,quantile,0.75,39.02887011222654
2 wk ahead inc death,50,2022-01-16,2022-01-29,quantile,0.8,46.161687177044755
2 wk ahead inc death,50,2022-01-16,2022-01-29,quantile,0.85,62.82793005626931
2 wk ahead inc death,50,2022-01-16,2022-01-29,quantile,0.9,69.68523200758926
2 wk ahead inc death,50,2022-01-16,2022-01-29,quantile,0.95,169.36405841368128
2 wk ahead inc death,50,2022-01-16,2022-01-29,quantile,0.975,177.5192865257839
2 wk ahead inc death,50,2022-01-16,2022-01-29,quantile,0.99,178.20256908301843
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.01,499.49350648944255
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.01,503.87188421505266
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.025,499.92206096871996
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.025,506.66417166414357
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.05,501.6133410789891
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.05,510.89890085023615
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.1,502.75961962705315
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.1,516.0562920901866
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.15,503.18459200249424
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.15,517.3003176815342
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.2,503.6879719072209
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.2,519.6967403461891
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.25,503.84895986038316
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.25,521.5202662940627
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.3,504.15224106682007
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.3,523.0935286100754
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.35,505.39537467455807
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.35,526.3336348482045
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.4,506.49756817702246
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.4,528.0853847973581
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.45,507.36933561114523
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.45,529.9648354300848
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.5,507.60481748602456
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.5,531.9523778192056
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.55,508.3694082180315
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.55,534.7873984761453
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.6,509.08396237952036
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.6,536.641542814092
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.65,509.58331411956465
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.65,538.4806504072935
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.7,510.47425666092124
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.7,541.1402105674634
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.75,512.121516285286
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.75,551.1503863975126
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.8,513.7188897156022
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.8,559.880576892647
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.85,514.3976333986127
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.85,577.2255634548819
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.9,516.1857855060225
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.9,585.8710175136118
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.95,534.6363635909506
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.95,704.0004220046319
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.975,541.60389606674
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.975,719.123182592524
1 wk ahead cum death,50,2022-01-16,2022-01-22,quantile,0.99,611.549782360787
2 wk ahead cum death,50,2022-01-16,2022-01-29,quantile,0.99,789.7523514438055
1 wk ahead inc death,34,2022-01-16,2022-01-22,point,,742.0
2 wk ahead inc death,34,2022-01-16,2022-01-29,point,,1030.0
1 wk ahead cum death,34,2022-01-16,2022-01-22,point,,30820.0
2 wk ahead cum death,34,2022-01-16,2022-01-29,point,,31851.0
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.01,365.8000128785028
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.025,408.3210065477456
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.05,447.9695431900631
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.1,500.06210789298706
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.15,544.7852583905469
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.2,578.2473153900671
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.25,605.5128794215389
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.3,628.486636564385
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.35,650.2653173384663
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.4,656.7297075881418
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.45,674.1283059754594
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.5,696.1205313209814
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.55,736.296675426339
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.6,754.2751461650198
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.65,793.0646549598672
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.7,869.9615590284384
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.75,878.5833491186226
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.8,923.4400133410808
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.85,1042.647065471483
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.9,1054.5118321657983
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.95,1074.4389291343555
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.975,1086.0984745706915
1 wk ahead inc death,34,2022-01-16,2022-01-22,quantile,0.99,1125.9683410893535
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.01,547.6774356611434
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.025,592.4643427212983
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.05,635.7864426424893
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.1,674.0603345967781
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.15,751.7117573391481
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.2,798.7945351531955
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.25,832.9453300510877
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.3,871.898592589719
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.35,895.78085724319
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.4,954.8470947374599
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.45,983.4870260621392
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.5,1004.09167872775
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.55,1020.3648771222847
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.6,1082.4278228862715
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.65,1120.2133881854686
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.7,1137.0970928375061
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.75,1156.0025026341814
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.8,1201.296274578714
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.85,1308.4539578961978
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.9,1455.3202937051858
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.95,1610.0138645219386
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.975,1672.213885517047
2 wk ahead inc death,34,2022-01-16,2022-01-29,quantile,0.99,1892.5577221701014
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.01,30444.800012878502
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.01,30992.47744853965
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.025,30487.321006547747
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.025,31079.78534926904
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.05,30526.96954319006
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.05,31162.75598583255
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.1,30579.062107892987
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.1,31253.122442489766
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.15,30623.785258390548
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.15,31375.497015729692
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.2,30657.247315390065
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.2,31456.04185054326
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.25,30684.51287942154
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.25,31517.45820947263
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.3,30707.486636564383
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.3,31579.385229154104
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.35,30729.265317338468
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.35,31625.046174581657
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.4,30735.729707588143
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.4,31690.576802325602
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.45,30753.128305975457
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.45,31736.615332037596
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.5,30775.12053132098
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.5,31779.212210048732
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.55,30815.29667542634
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.55,31835.661552548627
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.6,30833.27514616502
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.6,31915.70296905129
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.65,30872.064654959868
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.65,31992.278043145336
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.7,30948.961559028437
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.7,32086.058651865947
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.75,30957.58334911862
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.75,32113.585851752803
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.8,31002.44001334108
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.8,32203.736287919794
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.85,31121.647065471487
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.85,32430.101023367683
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.9,31133.511832165797
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.9,32588.832125870984
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.95,31153.438929134354
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.95,32763.452793656295
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.975,31165.098474570692
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.975,32837.312360087744
1 wk ahead cum death,34,2022-01-16,2022-01-22,quantile,0.99,31204.968341089356
2 wk ahead cum death,34,2022-01-16,2022-01-29,quantile,0.99,33097.52606325946
1 wk ahead inc death,36,2022-01-16,2022-01-22,point,,1450.0
2 wk ahead inc death,36,2022-01-16,2022-01-29,point,,1848.0
1 wk ahead cum death,36,2022-01-16,2022-01-22,point,,63196.0
2 wk ahead cum death,36,2022-01-16,2022-01-29,point,,65043.0
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.01,603.5142542523499
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.025,784.7617751321047
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.05,946.5902484453333
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.1,1105.82645359825
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.15,1159.5296958192573
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.2,1202.9898112912128
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.25,1230.4299780140318
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.3,1290.3224765946172
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.35,1315.934776378744
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.4,1323.530126048851
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.45,1332.8823703953326
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.5,1360.9755267872097
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.55,1379.6948329014795
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.6,1470.7885675910259
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.65,1523.7953374986814
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.7,1625.2022599188426
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.75,1652.2016595232085
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.8,1699.2133536925826
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.85,1776.373234456164
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.9,1923.7954903839218
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.95,2042.3757657208948
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.975,2329.562172056366
1 wk ahead inc death,36,2022-01-16,2022-01-22,quantile,0.99,2626.37678178704
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.01,850.9168423198046
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.025,1069.7731864163625
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.05,1179.3687802363588
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.1,1310.9855960130465
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.15,1370.9422156709252
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.2,1445.3561492137935
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.25,1541.1841070622195
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.3,1594.8796620835997
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.35,1678.6931100797785
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.4,1697.7556007985063
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.45,1705.550598399905
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.5,1708.7254332405564
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.55,1728.5178070554166
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.6,1734.4257724799718
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.65,1807.513253579696
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.7,2010.031184605712
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.75,2091.100359503454
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.8,2335.786420106121
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.85,2473.8603204739834
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.9,2615.250897905032
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.95,2896.1612687905163
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.975,2994.601110352368
2 wk ahead inc death,36,2022-01-16,2022-01-29,quantile,0.99,3052.2888515525
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.01,62349.51425425235
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.01,63200.43109657215
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.025,62530.76177513211
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.025,63600.53496154847
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.05,62692.59024844533
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.05,63871.95902868169
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.1,62851.826453598245
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.1,64162.8120496113
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.15,62905.529695819256
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.15,64276.47191149018
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.2,62948.98981129121
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.2,64394.345960505
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.25,62976.42997801403
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.25,64517.61408507625
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.3,63036.32247659462
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.3,64631.202138678214
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.35,63061.93477637874
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.35,64740.62788645852
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.4,63069.53012604885
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.4,64767.28572684736
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.45,63078.88237039533
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.45,64784.43296879524
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.5,63106.97552678721
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.5,64815.70096002777
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.55,63125.694832901485
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.55,64854.212639956895
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.6,63216.78856759102
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.6,64951.214340071
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.65,63269.79533749868
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.65,65077.30859107838
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.7,63371.20225991884
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.7,65381.23344452455
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.75,63398.20165952321
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.75,65489.30201902666
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.8,63445.21335369258
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.8,65780.99977379871
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.85,63522.37323445616
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.85,65996.23355493014
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.9,63669.79549038392
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.9,66285.04638828896
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.95,63788.37576572089
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.95,66684.53703451142
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.975,64075.562172056365
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.975,67070.16328240873
1 wk ahead cum death,36,2022-01-16,2022-01-22,quantile,0.99,64372.37678178704
2 wk ahead cum death,36,2022-01-16,2022-01-29,quantile,0.99,67424.66563333954
1 wk ahead inc death,18,2022-01-16,2022-01-22,point,,798.0
2 wk ahead inc death,18,2022-01-16,2022-01-29,point,,850.0
1 wk ahead cum death,18,2022-01-16,2022-01-22,point,,21024.0
2 wk ahead cum death,18,2022-01-16,2022-01-29,point,,21873.0
1 wk ahead inc death,18,2022-01-16,2022-01-22,quantile,0.01,347.8493264019578
1 wk ahead inc death,18,2022-01-16,2022-01-22,quantile,0.025,421.61564556630594
1 wk ahead inc death,18,2022-01-16,2022-01-22,quantile,0.05,483.9410277050915
