target,forecast_date,target_end_date,type,quantile,location,value
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.4,13,32437.923377059193
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.4,13,32890.18051206896
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.45,13,31711.326538085938
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.45,13,32030.3356386481
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.45,13,32459.39570678837
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.45,13,32928.75285909143
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.5,13,31712.642852783203
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.5,13,32039.735157356692
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.5,13,32486.489155300755
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.5,13,32977.489155300755
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.55,13,31730.785720825195
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.55,13,32061.110243116225
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.55,13,32528.6910282359
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.55,13,33026.519595740785
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.6,13,31737.387096774193
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.6,13,32071.260699421295
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.6,13,32539.652437929723
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.6,13,33074.65243792972
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.65,13,31738.025210212258
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.65,13,32088.895180434094
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.65,13,32557.54576023894
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.65,13,33101.03962184608
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.7,13,31738.529414457433
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.7,13,32134.37021106417
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.7,13,32604.897457935203
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.7,13,33160.96886906802
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.75,13,31739.428562164307
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.75,13,32176.57503390747
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.75,13,32658.051230196532
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.75,13,33257.33693576294
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.8,13,31761.285705566406
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.8,13,32229.75509697986
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.8,13,32722.612244196658
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.8,13,33449.969391413455
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.85,13,31774.7142868042
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.85,13,32286.4285736084
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.85,13,32783.857145521375
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.85,13,33656.42859153142
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.9,13,31791.081640625
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.9,13,32399.82925415039
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.9,13,32935.104263305664
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.9,13,33885.27644191644
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.95,13,31919.33334350586
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.95,13,32580.619049072266
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.95,13,33337.31037902832
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.95,13,34323.37999353653
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.975,13,32044.553565979004
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.975,13,32705.83927154541
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.975,13,33671.2678604126
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.975,13,34671.696449279785
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.99,13,32104.285705566406
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.99,13,32765.571411132812
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.99,13,33766.0
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.99,13,34766.42858886719
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.01,15,1099.7857143878937
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.01,15,1117.0714297635213
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.01,15,1158.8571463482722
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.01,15,1213.7428618328913
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.025,15,1103.7857146263123
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.025,15,1122.6428582668307
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.025,15,1180.000002895082
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.025,15,1240.1714310305451
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.05,15,1107.0
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.05,15,1128.9285730634438
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.05,15,1195.520168002834
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.05,15,1270.8773075902363
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.1,15,1107.8095239003499
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.1,15,1138.2585034337947
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.1,15,1205.0031448331767
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.1,15,1292.3092666593486
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.15,15,1108.8979592323303
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.15,15,1141.300555238757
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.15,15,1212.6577005482052
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.15,15,1320.0862741566036
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.2,15,1110.4285717010498
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.2,15,1143.9091916828916
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.2,15,1218.8377618399056
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.2,15,1336.2179740297088
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.25,15,1110.5398880351675
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.25,15,1144.44357321849
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.25,15,1222.5229419309094
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.25,15,1349.8086551267102
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.3,15,1112.214285850525
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.3,15,1149.6785743577348
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.3,15,1231.3928629058005
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.3,15,1360.8988470729566
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.35,15,1113.0524777003698
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.35,15,1154.0881947562698
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.35,15,1249.1724728770066
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.35,15,1385.8822079347124
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.4,15,1114.2857146263123
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.4,15,1156.3214316822123
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.4,15,1256.1534605727397
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.4,15,1393.6990183336598
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.45,15,1116.846939086914
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.45,15,1164.7718796287427
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.45,15,1272.4850502646723
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.45,15,1411.721493913048
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.5,15,1118.0
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.5,15,1166.964292389981
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.5,15,1278.6821364281564
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.5,15,1419.3924352939543
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.55,15,1119.3734694889613
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.55,15,1177.587780782142
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.55,15,1293.4673978630397
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.55,15,1435.5630216721663
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.6,15,1121.7142848968506
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.6,15,1184.5018321655584
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.6,15,1308.2034589824289
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.6,15,1453.503662970091
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.65,15,1121.8749996423721
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.65,15,1184.9101155468966
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.65,15,1316.6837384408639
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.65,15,1466.3281606516168
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.7,15,1124.1224493299212
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.7,15,1188.381398870826
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.7,15,1329.1097423425708
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.7,15,1483.4917546501754
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.75,15,1126.8461550199067
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.75,15,1200.8238374741854
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.75,15,1344.8364848203075
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.75,15,1505.6683237379548
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.8,15,1127.5714302062988
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.8,15,1202.9854778206702
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.8,15,1348.4752155788744
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.8,15,1514.8421770224968
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.85,15,1134.1428565979004
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.85,15,1218.9592091307443
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.85,15,1365.2440541452
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.85,15,1533.5053021404267
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.9,15,1151.1904754638672
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.9,15,1258.2462362063654
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.9,15,1419.4795985525325
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.9,15,1590.5562696746956
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.95,15,1416.8705857220818
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.95,15,1642.6160365221972
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.95,15,1809.1058369732532
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.95,15,2008.0296447532012
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.975,15,1421.1428527832031
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.975,15,1737.6940434773762
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.975,15,2007.095832188924
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.975,15,2221.2958352406818
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.99,15,1421.1428527832031
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.99,15,1746.772610982259
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.99,15,2055.7583287556963
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.99,15,2300.2583287556963
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.01,16,4179.249999267715
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.01,16,4187.39285681929
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.01,16,4208.821428520339
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.01,16,4229.172857505935
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.025,16,4184.714284624372
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.025,16,4203.571427072798
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.025,16,4225.674998219524
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.025,16,4248.214998372112
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.05,16,4188.142857279096
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.05,16,4209.571428980145
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.05,16,4233.139372359121
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.05,16,4259.42508746227
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.1,16,4194.979591291776
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.1,16,4219.60204021298
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.1,16,4248.723732441548
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.1,16,4279.816589802388
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.15,16,4197.37142708188
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.15,16,4223.45714142209
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.15,16,4254.343989314691
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.15,16,4288.99802286807
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.2,16,4197.428569793701
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.2,16,4227.071426391602
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.2,16,4260.684316142702
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.2,16,4296.332615493571
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.25,16,4198.714286259245
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.25,16,4230.326530729023
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.25,16,4265.770779387511
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.25,16,4304.262518160112
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.3,16,4201.146937747877
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.3,16,4235.146937747877
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.3,16,4274.27278511958
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.3,16,4314.41564171748
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.35,16,4202.753477243649
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.35,16,4238.03919043945
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.35,16,4277.89633384155
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.35,16,4318.614302415067
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.4,16,4203.251982923539
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.4,16,4239.966269727738
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.4,16,4280.258716572308
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.4,16,4322.098392130826
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.45,16,4203.571430206299
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.45,16,4243.380954742432
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.45,16,4284.143447026028
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.45,16,4326.9421051039535
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.5,16,4205.246745964174
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.5,16,4245.4967450105
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.5,16,4287.308912213495
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.5,16,4331.566054126045
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.55,16,4208.008848289176
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.55,16,4248.401703933402
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.55,16,4291.080009297919
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.55,16,4336.9371527000185
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.6,16,4209.815476167772
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.6,16,4251.482144106005
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.6,16,4295.532584274314
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.6,16,4342.6754392373505
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.65,16,4211.616708564693
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.65,16,4254.188138770992
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.65,16,4300.505608789254
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.65,16,4349.182479135324
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.7,16,4211.953667616252
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.7,16,4255.810811018351
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.7,16,4304.271973691609
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.7,16,4354.343401990559
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.75,16,4212.236950491811
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.75,16,4258.828785513783
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.75,16,4309.114498709584
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.75,16,4360.864499663258
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.8,16,4214.694803807631
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.8,16,4264.939702967954
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.8,16,4315.2866198724905
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.8,16,4369.429477741956
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.85,16,4224.5476119177765
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.85,16,4275.2324858353
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.85,16,4330.2681999847755
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.85,16,4386.553913180576
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.9,16,4235.0775497436525
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.9,16,4288.601359812419
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.9,16,4345.147579133278
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.9,16,4405.4332923290785
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.95,16,4248.928569793701
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.95,16,4307.499998728435
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.95,16,4365.887755076091
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.95,16,4428.716836134593
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.975,16,4253.6785568510295
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.975,16,4317.96427004683
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.975,16,4382.423452786088
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.975,16,4451.780596188188
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.99,16,4268.969337541261
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.99,16,4342.612194139161
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.99,16,4414.612194139161
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.99,16,4493.993147610027
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.01,17,30404.047617594402
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.01,17,30571.619047037762
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.01,17,30869.04179832822
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.01,17,31370.660857573013
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.025,17,30527.57144165039
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.025,17,30791.085717773436
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.025,17,31093.616326904295
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.025,17,31624.244915771484
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.05,17,30553.286727905273
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.05,17,30854.519784545897
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.05,17,31197.63294649991
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.05,17,31768.5615353671
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.1,17,30564.857147216797
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.1,17,30908.849354137074
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.1,17,31319.70650135387
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.1,17,31942.39222319632
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.15,17,30576.1785736084
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.15,17,30923.434840809216
