,date,location,location_name,cases,deaths,hosps
626,2021-10-23,10,Delaware,341,19,21
627,2021-10-24,10,Delaware,296,0,23
628,2021-10-25,10,Delaware,246,0,12
629,2021-10-26,10,Delaware,107,4,19
630,2021-10-27,10,Delaware,262,1,15
631,2021-10-28,10,Delaware,312,4,13
632,2021-10-29,10,Delaware,282,16,22
633,2021-10-30,10,Delaware,387,2,28
634,2021-10-31,10,Delaware,248,0,19
635,2021-11-01,10,Delaware,199,0,16
636,2021-11-02,10,Delaware,76,4,16
637,2021-11-03,10,Delaware,282,1,16
638,2021-11-04,10,Delaware,301,5,15
639,2021-11-05,10,Delaware,274,14,18
640,2021-11-06,10,Delaware,282,4,18
641,2021-11-07,10,Delaware,291,0,19
642,2021-11-08,10,Delaware,236,0,19
643,2021-11-09,10,Delaware,68,5,15
644,2021-11-10,10,Delaware,277,1,18
645,2021-11-11,10,Delaware,316,0,16
646,2021-11-12,10,Delaware,433,0,16
647,2021-11-13,10,Delaware,300,16,15
648,2021-11-14,10,Delaware,342,0,14
649,2021-11-15,10,Delaware,274,0,20
650,2021-11-16,10,Delaware,144,2,21
651,2021-11-17,10,Delaware,381,0,26
652,2021-11-18,10,Delaware,422,11,20
653,2021-11-19,10,Delaware,470,0,27
654,2021-11-20,10,Delaware,480,5,22
655,2021-11-21,10,Delaware,339,0,16
656,2021-11-22,10,Delaware,240,0,24
657,2021-11-23,10,Delaware,251,3,12
658,2021-11-24,10,Delaware,288,2,30
659,2021-11-25,10,Delaware,491,9,17
660,2021-11-26,10,Delaware,510,0,35
661,2021-11-27,10,Delaware,242,0,32
662,2021-11-28,10,Delaware,263,0,31
663,2021-11-29,10,Delaware,234,0,27
664,2021-11-30,10,Delaware,286,5,26
665,2021-12-01,10,Delaware,572,1,30
666,2021-12-02,10,Delaware,651,3,31
667,2021-12-03,10,Delaware,736,12,28
668,2021-12-04,10,Delaware,773,0,30
669,2021-12-05,10,Delaware,532,0,40
670,2021-12-06,10,Delaware,0,0,38
671,2021-12-07,10,Delaware,721,9,33
672,2021-12-08,10,Delaware,576,3,39
673,2021-12-09,10,Delaware,849,4,31
674,2021-12-10,10,Delaware,799,1,32
675,2021-12-11,10,Delaware,725,7,31
676,2021-12-12,10,Delaware,644,0,40
677,2021-12-13,10,Delaware,591,0,43
678,2021-12-14,10,Delaware,291,7,46
679,2021-12-15,10,Delaware,681,5,47
680,2021-12-16,10,Delaware,690,1,47
681,2021-12-17,10,Delaware,1071,3,53
682,2021-12-18,10,Delaware,831,8,45
683,2021-12-19,10,Delaware,698,0,38
684,2021-12-20,10,Delaware,671,0,34
685,2021-12-21,10,Delaware,528,7,39
686,2021-12-22,10,Delaware,673,0,55
687,2021-12-23,10,Delaware,1138,6,30
688,2021-12-24,10,Delaware,1378,16,35
689,2021-12-25,10,Delaware,1554,0,42
690,2021-12-26,10,Delaware,1264,0,42
691,2021-12-27,10,Delaware,431,0,70
692,2021-12-28,10,Delaware,566,5,59
693,2021-12-29,10,Delaware,1085,7,70
694,2021-12-30,10,Delaware,1954,3,75
695,2021-12-31,10,Delaware,3503,0,65
696,2022-01-01,10,Delaware,3514,0,72
697,2022-01-02,10,Delaware,3116,0,91
698,2022-01-03,10,Delaware,2386,0,88
699,2022-01-04,10,Delaware,2267,0,106
700,2022-01-05,10,Delaware,1319,0,100
701,2022-01-06,10,Delaware,2632,0,104
702,2022-01-07,10,Delaware,2907,44,115
703,2022-01-08,10,Delaware,3729,35,95
704,2022-01-09,10,Delaware,3404,0,91
705,2022-01-10,10,Delaware,2700,0,103
706,2022-01-11,10,Delaware,2097,8,107
707,2022-01-12,10,Delaware,3556,4,90
708,2022-01-13,10,Delaware,4493,3,98
709,2022-01-14,10,Delaware,3325,16,109
710,2022-01-15,10,Delaware,3283,28,75
711,2022-01-16,10,Delaware,2500,0,76
712,2022-01-17,10,Delaware,2165,0,75
713,2022-01-18,10,Delaware,1117,0,84
714,2022-01-19,10,Delaware,1256,16,63
715,2022-01-20,10,Delaware,1711,10,72
716,2022-01-21,10,Delaware,2179,7,66
717,2022-01-22,10,Delaware,2479,23,59
718,2022-01-23,10,Delaware,1678,0,58
719,2022-01-24,10,Delaware,1188,0,70
720,2022-01-25,10,Delaware,957,9,63
721,2022-01-26,10,Delaware,878,4,66
722,2022-01-27,10,Delaware,1528,1,54
723,2022-01-28,10,Delaware,1307,4,54
724,2022-01-29,10,Delaware,922,33,59
725,2020-07-14,11,District of Columbia,40,0,4
726,2020-07-15,11,District of Columbia,80,3,11
727,2020-07-16,11,District of Columbia,50,3,7
728,2020-07-17,11,District of Columbia,39,3,7
729,2020-07-18,11,District of Columbia,79,1,6
730,2020-07-19,11,District of Columbia,67,0,7
731,2020-07-20,11,District of Columbia,78,1,7
732,2020-07-21,11,District of Columbia,88,1,58
733,2020-07-22,11,District of Columbia,102,0,61
734,2020-07-23,11,District of Columbia,42,1,45
735,2020-07-24,11,District of Columbia,78,0,45
736,2020-07-25,11,District of Columbia,68,0,45
737,2020-07-26,11,District of Columbia,63,0,41
738,2020-07-27,11,District of Columbia,78,1,41
739,2020-07-28,11,District of Columbia,87,1,9
740,2020-07-29,11,District of Columbia,54,1,11
741,2020-07-30,11,District of Columbia,58,0,21
742,2020-07-31,11,District of Columbia,69,1,17
743,2020-08-01,11,District of Columbia,79,0,12
744,2020-08-02,11,District of Columbia,69,1,5
745,2020-08-03,11,District of Columbia,39,0,18
746,2020-08-04,11,District of Columbia,85,1,24
747,2020-08-05,11,District of Columbia,45,0,17
748,2020-08-06,11,District of Columbia,75,0,13
749,2020-08-07,11,District of Columbia,71,2,17
750,2020-08-08,11,District of Columbia,64,1,12
751,2020-08-09,11,District of Columbia,100,1,14
752,2020-08-10,11,District of Columbia,54,0,13
753,2020-08-11,11,District of Columbia,89,2,18
754,2020-08-12,11,District of Columbia,63,0,24
755,2020-08-13,11,District of Columbia,65,1,15
756,2020-08-14,11,District of Columbia,94,0,11
757,2020-08-15,11,District of Columbia,41,3,10
758,2020-08-16,11,District of Columbia,61,0,7
759,2020-08-17,11,District of Columbia,53,0,15
760,2020-08-18,11,District of Columbia,52,2,11
761,2020-08-19,11,District of Columbia,29,1,17
762,2020-08-20,11,District of Columbia,55,1,17
763,2020-08-21,11,District of Columbia,60,1,14
764,2020-08-22,11,District of Columbia,65,2,4
765,2020-08-23,11,District of Columbia,56,0,10
766,2020-08-24,11,District of Columbia,49,0,13
767,2020-08-25,11,District of Columbia,45,0,9
768,2020-08-26,11,District of Columbia,0,1,14
769,2020-08-27,11,District of Columbia,110,0,16
770,2020-08-28,11,District of Columbia,57,0,7
771,2020-08-29,11,District of Columbia,74,0,11
772,2020-08-30,11,District of Columbia,34,1,11
773,2020-08-31,11,District of Columbia,33,1,19
774,2020-09-01,11,District of Columbia,57,0,11
775,2020-09-02,11,District of Columbia,28,1,11
776,2020-09-03,11,District of Columbia,58,1,12
777,2020-09-04,11,District of Columbia,51,2,7
778,2020-09-05,11,District of Columbia,52,0,8
779,2020-09-06,11,District of Columbia,41,0,12
780,2020-09-07,11,District of Columbia,36,0,16
781,2020-09-08,11,District of Columbia,47,0,13
782,2020-09-09,11,District of Columbia,25,4,21
783,2020-09-10,11,District of Columbia,25,1,13
784,2020-09-11,11,District of Columbia,81,0,9
785,2020-09-12,11,District of Columbia,0,0,6
786,2020-09-13,11,District of Columbia,99,0,7
787,2020-09-14,11,District of Columbia,30,0,11
788,2020-09-15,11,District of Columbia,65,0,11
789,2020-09-16,11,District of Columbia,56,1,7
790,2020-09-17,11,District of Columbia,47,2,8
791,2020-09-18,11,District of Columbia,62,0,12
792,2020-09-19,11,District of Columbia,50,0,10
793,2020-09-20,11,District of Columbia,53,1,11
794,2020-09-21,11,District of Columbia,23,1,7
795,2020-09-22,11,District of Columbia,43,0,16
796,2020-09-23,11,District of Columbia,29,0,6
797,2020-09-24,11,District of Columbia,56,0,10
798,2020-09-25,11,District of Columbia,57,2,25
799,2020-09-26,11,District of Columbia,52,1,5
800,2020-09-27,11,District of Columbia,35,0,6
801,2020-09-28,11,District of Columbia,14,0,13
802,2020-09-29,11,District of Columbia,36,2,10
803,2020-09-30,11,District of Columbia,26,1,16
804,2020-10-01,11,District of Columbia,32,1,6
805,2020-10-02,11,District of Columbia,65,1,12
806,2020-10-03,11,District of Columbia,50,0,8
807,2020-10-04,11,District of Columbia,46,2,11
808,2020-10-05,11,District of Columbia,28,0,17
809,2020-10-06,11,District of Columbia,105,0,9
810,2020-10-07,11,District of Columbia,0,0,15
811,2020-10-08,11,District of Columbia,113,3,11
812,2020-10-09,11,District of Columbia,78,0,10
813,2020-10-10,11,District of Columbia,75,2,12
814,2020-10-11,11,District of Columbia,66,1,9
815,2020-10-12,11,District of Columbia,38,0,9
816,2020-10-13,11,District of Columbia,46,0,11
817,2020-10-14,11,District of Columbia,64,1,10
818,2020-10-15,11,District of Columbia,34,0,8
819,2020-10-16,11,District of Columbia,89,3,2
820,2020-10-17,11,District of Columbia,79,0,7
821,2020-10-18,11,District of Columbia,36,0,17
822,2020-10-19,11,District of Columbia,25,0,12
823,2020-10-20,11,District of Columbia,50,1,13
824,2020-10-21,11,District of Columbia,53,0,8
825,2020-10-22,11,District of Columbia,39,0,14
826,2020-10-23,11,District of Columbia,72,0,16
827,2020-10-24,11,District of Columbia,97,0,10
828,2020-10-25,11,District of Columbia,61,0,11
829,2020-10-26,11,District of Columbia,45,0,10
830,2020-10-27,11,District of Columbia,94,2,11
831,2020-10-28,11,District of Columbia,67,0,18
832,2020-10-29,11,District of Columbia,101,1,15
833,2020-10-30,11,District of Columbia,70,1,14
834,2020-10-31,11,District of Columbia,122,0,6
835,2020-11-01,11,District of Columbia,103,0,12
836,2020-11-02,11,District of Columbia,69,1,13
837,2020-11-03,11,District of Columbia,86,0,12
838,2020-11-04,11,District of Columbia,77,0,6
839,2020-11-05,11,District of Columbia,81,3,7
840,2020-11-06,11,District of Columbia,110,2,19
841,2020-11-07,11,District of Columbia,99,2,19
842,2020-11-08,11,District of Columbia,110,0,23
843,2020-11-09,11,District of Columbia,86,1,21
844,2020-11-10,11,District of Columbia,86,2,21
845,2020-11-11,11,District of Columbia,206,0,22
846,2020-11-12,11,District of Columbia,128,0,12
847,2020-11-13,11,District of Columbia,159,0,12
848,2020-11-14,11,District of Columbia,148,1,14
849,2020-11-15,11,District of Columbia,163,2,13
850,2020-11-16,11,District of Columbia,87,0,29
851,2020-11-17,11,District of Columbia,245,0,22
852,2020-11-18,11,District of Columbia,156,5,18
853,2020-11-19,11,District of Columbia,213,2,12
854,2020-11-20,11,District of Columbia,130,2,26
855,2020-11-21,11,District of Columbia,153,1,14
856,2020-11-22,11,District of Columbia,190,0,18
857,2020-11-23,11,District of Columbia,139,2,19
858,2020-11-24,11,District of Columbia,119,1,17
859,2020-11-25,11,District of Columbia,107,4,21
860,2020-11-26,11,District of Columbia,220,0,25
861,2020-11-27,11,District of Columbia,201,0,14
862,2020-11-28,11,District of Columbia,371,1,24
863,2020-11-29,11,District of Columbia,140,2,23
864,2020-11-30,11,District of Columbia,104,0,25
865,2020-12-01,11,District of Columbia,133,5,39
866,2020-12-02,11,District of Columbia,157,5,39
867,2020-12-03,11,District of Columbia,322,2,30
868,2020-12-04,11,District of Columbia,316,1,26
869,2020-12-05,11,District of Columbia,392,2,22
870,2020-12-06,11,District of Columbia,264,2,33
871,2020-12-07,11,District of Columbia,183,4,27
872,2020-12-08,11,District of Columbia,270,0,27
873,2020-12-09,11,District of Columbia,265,3,37
874,2020-12-10,11,District of Columbia,244,4,35
875,2020-12-11,11,District of Columbia,259,1,22
876,2020-12-12,11,District of Columbia,286,4,39
877,2020-12-13,11,District of Columbia,231,2,25
878,2020-12-14,11,District of Columbia,164,1,26
879,2020-12-15,11,District of Columbia,301,4,30
880,2020-12-16,11,District of Columbia,263,0,39
881,2020-12-17,11,District of Columbia,228,5,29
882,2020-12-18,11,District of Columbia,274,3,30
883,2020-12-19,11,District of Columbia,238,2,20
884,2020-12-20,11,District of Columbia,259,7,66
885,2020-12-21,11,District of Columbia,139,5,28
886,2020-12-22,11,District of Columbia,160,2,35
887,2020-12-23,11,District of Columbia,326,7,32
888,2020-12-24,11,District of Columbia,210,5,33
889,2020-12-25,11,District of Columbia,0,0,15
890,2020-12-26,11,District of Columbia,274,6,23
891,2020-12-27,11,District of Columbia,492,6,34
892,2020-12-28,11,District of Columbia,140,3,25
893,2020-12-29,11,District of Columbia,193,4,37
894,2020-12-30,11,District of Columbia,223,5,34
895,2020-12-31,11,District of Columbia,225,6,35
896,2021-01-01,11,District of Columbia,269,2,40
897,2021-01-02,11,District of Columbia,257,4,33
898,2021-01-03,11,District of Columbia,255,2,29
899,2021-01-04,11,District of Columbia,140,3,43
900,2021-01-05,11,District of Columbia,262,4,46
901,2021-01-06,11,District of Columbia,316,5,37
902,2021-01-07,11,District of Columbia,268,2,52
903,2021-01-08,11,District of Columbia,357,1,26
904,2021-01-09,11,District of Columbia,350,4,28
905,2021-01-10,11,District of Columbia,334,4,47
906,2021-01-11,11,District of Columbia,202,4,57
907,2021-01-12,11,District of Columbia,430,4,32
908,2021-01-13,11,District of Columbia,177,6,38
909,2021-01-14,11,District of Columbia,220,11,28
910,2021-01-15,11,District of Columbia,320,0,32
911,2021-01-16,11,District of Columbia,397,5,43
912,2021-01-17,11,District of Columbia,314,3,22
913,2021-01-18,11,District of Columbia,182,7,26
914,2021-01-19,11,District of Columbia,226,4,27
915,2021-01-20,11,District of Columbia,144,2,26
916,2021-01-21,11,District of Columbia,209,1,40
917,2021-01-22,11,District of Columbia,293,3,37
918,2021-01-23,11,District of Columbia,172,3,33
919,2021-01-24,11,District of Columbia,224,2,21
920,2021-01-25,11,District of Columbia,204,7,46
921,2021-01-26,11,District of Columbia,195,9,33
922,2021-01-27,11,District of Columbia,165,7,20
923,2021-01-28,11,District of Columbia,267,7,32
924,2021-01-29,11,District of Columbia,282,5,32
925,2021-01-30,11,District of Columbia,248,2,19
926,2021-01-31,11,District of Columbia,210,4,21
927,2021-02-01,11,District of Columbia,136,3,31
928,2021-02-02,11,District of Columbia,0,0,40
929,2021-02-03,11,District of Columbia,191,10,44
930,2021-02-04,11,District of Columbia,166,6,36
931,2021-02-05,11,District of Columbia,269,8,29
932,2021-02-06,11,District of Columbia,243,7,31
933,2021-02-07,11,District of Columbia,158,5,19
934,2021-02-08,11,District of Columbia,101,4,23
935,2021-02-09,11,District of Columbia,145,5,25
936,2021-02-10,11,District of Columbia,67,4,25
937,2021-02-11,11,District of Columbia,185,8,17
938,2021-02-12,11,District of Columbia,137,3,32
939,2021-02-13,11,District of Columbia,126,3,18
940,2021-02-14,11,District of Columbia,122,0,21
941,2021-02-15,11,District of Columbia,83,1,30
942,2021-02-16,11,District of Columbia,130,2,30
943,2021-02-17,11,District of Columbia,49,3,24
944,2021-02-18,11,District of Columbia,121,7,16
945,2021-02-19,11,District of Columbia,160,1,26
946,2021-02-20,11,District of Columbia,92,1,29
947,2021-02-21,11,District of Columbia,95,1,17
948,2021-02-22,11,District of Columbia,107,0,24
949,2021-02-23,11,District of Columbia,89,3,24
950,2021-02-24,11,District of Columbia,99,3,22
951,2021-02-25,11,District of Columbia,179,4,21
952,2021-02-26,11,District of Columbia,162,4,14
953,2021-02-27,11,District of Columbia,194,1,13
954,2021-02-28,11,District of Columbia,120,7,13
955,2021-03-01,11,District of Columbia,86,2,23
956,2021-03-02,11,District of Columbia,83,0,20
957,2021-03-03,11,District of Columbia,51,4,8
958,2021-03-04,11,District of Columbia,196,1,15
959,2021-03-05,11,District of Columbia,108,3,21
960,2021-03-06,11,District of Columbia,151,3,15
961,2021-03-07,11,District of Columbia,146,0,24
962,2021-03-08,11,District of Columbia,160,5,19
963,2021-03-09,11,District of Columbia,331,1,15
964,2021-03-10,11,District of Columbia,96,1,12
965,2021-03-11,11,District of Columbia,122,1,21
966,2021-03-12,11,District of Columbia,154,0,19
967,2021-03-13,11,District of Columbia,150,2,21
968,2021-03-14,11,District of Columbia,79,1,25
969,2021-03-15,11,District of Columbia,112,1,12
970,2021-03-16,11,District of Columbia,107,0,18
971,2021-03-17,11,District of Columbia,81,2,12
972,2021-03-18,11,District of Columbia,81,2,19
973,2021-03-19,11,District of Columbia,142,1,19
974,2021-03-20,11,District of Columbia,141,2,10
975,2021-03-21,11,District of Columbia,54,1,18
976,2021-03-22,11,District of Columbia,154,0,23
977,2021-03-23,11,District of Columbia,105,1,22
978,2021-03-24,11,District of Columbia,107,2,15
979,2021-03-25,11,District of Columbia,74,0,15
980,2021-03-26,11,District of Columbia,156,2,24
981,2021-03-27,11,District of Columbia,226,1,16
982,2021-03-28,11,District of Columbia,124,0,19
983,2021-03-29,11,District of Columbia,73,3,20
984,2021-03-30,11,District of Columbia,165,2,21
985,2021-03-31,11,District of Columbia,100,3,19
986,2021-04-01,11,District of Columbia,143,2,17
987,2021-04-02,11,District of Columbia,151,3,15
988,2021-04-03,11,District of Columbia,125,1,15
989,2021-04-04,11,District of Columbia,105,0,10
990,2021-04-05,11,District of Columbia,75,2,35
991,2021-04-06,11,District of Columbia,122,2,27
992,2021-04-07,11,District of Columbia,94,2,25
993,2021-04-08,11,District of Columbia,170,1,16
994,2021-04-09,11,District of Columbia,136,2,15
995,2021-04-10,11,District of Columbia,128,2,13
996,2021-04-11,11,District of Columbia,68,0,19
997,2021-04-12,11,District of Columbia,73,3,13
998,2021-04-13,11,District of Columbia,113,1,14
999,2021-04-14,11,District of Columbia,193,3,23
1000,2021-04-15,11,District of Columbia,106,2,19
1001,2021-04-16,11,District of Columbia,134,3,17
1002,2021-04-17,11,District of Columbia,130,2,22
1003,2021-04-18,11,District of Columbia,83,1,15
1004,2021-04-19,11,District of Columbia,78,0,24
1005,2021-04-20,11,District of Columbia,129,1,26
1006,2021-04-21,11,District of Columbia,72,0,14
1007,2021-04-22,11,District of Columbia,99,1,17
1008,2021-04-23,11,District of Columbia,101,1,15
1009,2021-04-24,11,District of Columbia,78,0,9
1010,2021-04-25,11,District of Columbia,104,0,14
1011,2021-04-26,11,District of Columbia,55,0,12
1012,2021-04-27,11,District of Columbia,93,1,12
1013,2021-04-28,11,District of Columbia,62,4,23
1014,2021-04-29,11,District of Columbia,81,1,19
1015,2021-04-30,11,District of Columbia,83,0,12
1016,2021-05-01,11,District of Columbia,0,0,14
1017,2021-05-02,11,District of Columbia,103,1,8
1018,2021-05-03,11,District of Columbia,103,0,11
1019,2021-05-04,11,District of Columbia,83,0,14
1020,2021-05-05,11,District of Columbia,55,3,10
1021,2021-05-06,11,District of Columbia,39,1,14
1022,2021-05-07,11,District of Columbia,56,0,17
1023,2021-05-08,11,District of Columbia,28,0,13
1024,2021-05-09,11,District of Columbia,16,0,12
1025,2021-05-10,11,District of Columbia,15,0,9
1026,2021-05-11,11,District of Columbia,87,3,9
1027,2021-05-12,11,District of Columbia,54,2,11
1028,2021-05-13,11,District of Columbia,68,0,12
1029,2021-05-14,11,District of Columbia,20,1,8
1030,2021-05-15,11,District of Columbia,106,2,10
1031,2021-05-16,11,District of Columbia,15,2,7
1032,2021-05-17,11,District of Columbia,45,2,5
1033,2021-05-18,11,District of Columbia,26,0,8
1034,2021-05-19,11,District of Columbia,18,2,5
1035,2021-05-20,11,District of Columbia,28,1,10
1036,2021-05-21,11,District of Columbia,27,0,8
1037,2021-05-22,11,District of Columbia,38,0,7
1038,2021-05-23,11,District of Columbia,21,2,12
1039,2021-05-24,11,District of Columbia,14,3,9
1040,2021-05-25,11,District of Columbia,41,0,10
1041,2021-05-26,11,District of Columbia,19,1,6
1042,2021-05-27,11,District of Columbia,22,1,7
1043,2021-05-28,11,District of Columbia,54,0,3
1044,2021-05-29,11,District of Columbia,0,0,3
1045,2021-05-30,11,District of Columbia,0,0,9
1046,2021-05-31,11,District of Columbia,0,0,11
1047,2021-06-01,11,District of Columbia,102,2,6
1048,2021-06-02,11,District of Columbia,11,1,7
1049,2021-06-03,11,District of Columbia,30,1,8
1050,2021-06-04,11,District of Columbia,27,0,10
1051,2021-06-05,11,District of Columbia,0,0,4
1052,2021-06-06,11,District of Columbia,0,0,2
1053,2021-06-07,11,District of Columbia,42,0,5
1054,2021-06-08,11,District of Columbia,9,1,5
1055,2021-06-09,11,District of Columbia,8,0,4
1056,2021-06-10,11,District of Columbia,24,0,7
1057,2021-06-11,11,District of Columbia,7,0,10
1058,2021-06-12,11,District of Columbia,21,1,5
1059,2021-06-13,11,District of Columbia,0,0,4
1060,2021-06-14,11,District of Columbia,21,0,3
1061,2021-06-15,11,District of Columbia,13,0,5
1062,2021-06-16,11,District of Columbia,10,1,6
1063,2021-06-17,11,District of Columbia,9,1,7
1064,2021-06-18,11,District of Columbia,11,1,4
1065,2021-06-19,11,District of Columbia,0,0,1
1066,2021-06-20,11,District of Columbia,0,0,4
1067,2021-06-21,11,District of Columbia,19,0,2
1068,2021-06-22,11,District of Columbia,13,0,7
1069,2021-06-23,11,District of Columbia,9,0,6
1070,2021-06-24,11,District of Columbia,13,0,4
1071,2021-06-25,11,District of Columbia,8,0,5
1072,2021-06-26,11,District of Columbia,0,0,4
1073,2021-06-27,11,District of Columbia,0,0,4
1074,2021-06-28,11,District of Columbia,28,0,1
1075,2021-06-29,11,District of Columbia,14,0,5
1076,2021-06-30,11,District of Columbia,8,0,4
1077,2021-07-01,11,District of Columbia,7,0,9
1078,2021-07-02,11,District of Columbia,16,0,7
1079,2021-07-03,11,District of Columbia,0,0,1
1080,2021-07-04,11,District of Columbia,0,0,1
1081,2021-07-05,11,District of Columbia,0,0,4
1082,2021-07-06,11,District of Columbia,39,1,4
1083,2021-07-07,11,District of Columbia,6,1,1
1084,2021-07-08,11,District of Columbia,11,0,1
1085,2021-07-09,11,District of Columbia,21,0,1
1086,2021-07-10,11,District of Columbia,0,0,3
1087,2021-07-11,11,District of Columbia,0,0,0
1088,2021-07-12,11,District of Columbia,71,1,5
1089,2021-07-13,11,District of Columbia,10,0,5
1090,2021-07-14,11,District of Columbia,38,1,7
1091,2021-07-15,11,District of Columbia,41,0,3
1092,2021-07-16,11,District of Columbia,37,1,2
1093,2021-07-17,11,District of Columbia,0,0,1
1094,2021-07-18,11,District of Columbia,0,0,2
1095,2021-07-19,11,District of Columbia,141,0,4
1096,2021-07-20,11,District of Columbia,34,0,5
1097,2021-07-21,11,District of Columbia,31,0,3
1098,2021-07-22,11,District of Columbia,72,0,6
1099,2021-07-23,11,District of Columbia,43,0,0
1100,2021-07-24,11,District of Columbia,0,0,2
1101,2021-07-25,11,District of Columbia,0,0,3
1102,2021-07-26,11,District of Columbia,187,1,5
1103,2021-07-27,11,District of Columbia,68,0,3
1104,2021-07-28,11,District of Columbia,40,1,1
1105,2021-07-29,11,District of Columbia,61,1,4
1106,2021-07-30,11,District of Columbia,69,0,7
1107,2021-07-31,11,District of Columbia,0,0,5
1108,2021-08-01,11,District of Columbia,0,0,5
1109,2021-08-02,11,District of Columbia,320,0,5
1110,2021-08-03,11,District of Columbia,82,0,4
1111,2021-08-04,11,District of Columbia,58,0,7
1112,2021-08-05,11,District of Columbia,117,0,14
1113,2021-08-06,11,District of Columbia,128,0,7
1114,2021-08-07,11,District of Columbia,0,0,5
1115,2021-08-08,11,District of Columbia,0,0,11
1116,2021-08-09,11,District of Columbia,486,0,17
1117,2021-08-10,11,District of Columbia,0,0,12
1118,2021-08-11,11,District of Columbia,264,0,15
1119,2021-08-12,11,District of Columbia,152,1,14
