,date,location,location_name,hosps
10505,2021-01-11,37,North Carolina,501
10506,2021-12-05,47,Tennessee,107
10507,2021-03-19,09,Connecticut,83
10508,2020-12-03,04,Arizona,447
10509,2020-12-18,04,Arizona,461
10510,2022-01-06,42,Pennsylvania,993
10511,2020-11-08,37,North Carolina,175
10512,2020-12-03,44,Rhode Island,39
10513,2021-03-31,55,Wisconsin,58
10514,2020-12-26,15,Hawaii,9
10515,2021-11-14,02,Alaska,13
10516,2021-02-13,36,New York,576
10517,2021-12-18,17,Illinois,429
10518,2021-12-31,55,Wisconsin,292
10519,2022-01-15,39,Ohio,816
10520,2020-11-24,48,Texas,1181
10521,2021-02-10,36,New York,703
10522,2021-11-26,42,Pennsylvania,486
10523,2021-01-28,23,Maine,20
10524,2020-11-26,34,New Jersey,312
10525,2021-11-21,02,Alaska,12
10526,2021-11-18,30,Montana,60
10527,2021-12-14,45,South Carolina,79
10528,2022-01-19,35,New Mexico,118
10529,2021-01-24,35,New Mexico,83
10530,2021-01-10,50,Vermont,8
10531,2020-12-01,25,Massachusetts,215
10532,2021-02-15,26,Michigan,105
10533,2021-03-23,21,Kentucky,101
10534,2021-12-27,20,Kansas,125
10535,2021-03-28,56,Wyoming,2
10536,2020-12-13,05,Arkansas,111
10537,2021-12-11,20,Kansas,78
10538,2021-01-01,28,Mississippi,156
10539,2021-12-16,32,Nevada,72
10540,2021-02-10,54,West Virginia,34
10541,2021-12-13,37,North Carolina,194
10542,2021-03-16,37,North Carolina,99
10543,2021-01-05,38,North Dakota,19
10544,2022-01-17,15,Hawaii,61
10545,2021-03-21,47,Tennessee,77
10546,2021-02-01,11,District of Columbia,31
10547,2021-03-24,11,District of Columbia,15
10548,2022-01-22,51,Virginia,368
10549,2021-12-04,36,New York,386
10550,2020-11-14,38,North Dakota,58
10551,2020-12-29,23,Maine,9
10552,2021-03-13,02,Alaska,4
10553,2021-03-06,42,Pennsylvania,183
10554,2021-12-01,47,Tennessee,116
10555,2020-11-28,31,Nebraska,97
10556,2021-11-23,32,Nevada,84
10557,2020-12-03,49,Utah,100
10558,2021-11-09,22,Louisiana,25
10559,2021-02-04,30,Montana,22
10560,2021-12-20,78,Virgin Islands,0
10561,2021-01-13,17,Illinois,403
10562,2022-01-23,13,Georgia,582
10563,2020-11-21,49,Utah,79
10564,2021-03-14,35,New Mexico,13
10565,2021-01-09,19,Iowa,73
10566,2021-12-14,05,Arkansas,91
10567,2021-02-16,23,Maine,10
10568,2021-01-19,31,Nebraska,49
10569,2021-12-27,49,Utah,80
10570,2021-02-24,47,Tennessee,147
10571,2022-01-09,24,Maryland,453
10572,2021-04-02,25,Massachusetts,103
10573,2020-12-16,26,Michigan,346
10574,2021-01-24,05,Arkansas,115
10575,2021-01-31,31,Nebraska,22
10576,2021-02-16,13,Georgia,391
10577,2021-03-20,11,District of Columbia,10
10578,2021-03-21,15,Hawaii,5
10579,2021-12-10,20,Kansas,112
10580,2021-01-18,54,West Virginia,65
10581,2022-01-21,29,Missouri,405
10582,2021-03-14,36,New York,504
10583,2022-01-04,55,Wisconsin,374
10584,2021-11-15,42,Pennsylvania,368
10585,2021-11-08,42,Pennsylvania,278
10586,2020-12-03,01,Alabama,279
10587,2022-01-26,04,Arizona,550
10588,2020-12-30,37,North Carolina,446
10589,2022-01-10,16,Idaho,49
10590,2021-01-21,72,Puerto Rico,25
10591,2020-12-24,08,Colorado,152
10592,2020-11-06,32,Nevada,92
10593,2021-01-20,27,Minnesota,86
10594,2021-01-16,32,Nevada,134
10595,2020-11-29,01,Alabama,244
10596,2020-12-02,42,Pennsylvania,718
10597,2021-04-01,21,Kentucky,103
10598,2021-03-24,72,Puerto Rico,34
10599,2021-12-11,32,Nevada,62
10600,2021-11-19,50,Vermont,10
10601,2021-01-09,37,North Carolina,427
10602,2020-12-31,48,Texas,1772
10603,2021-04-04,49,Utah,28
10604,2020-11-25,13,Georgia,368
10605,2021-04-05,51,Virginia,127
10606,2021-03-11,23,Maine,11
10607,2021-03-13,16,Idaho,16
10608,2021-12-10,04,Arizona,304
10609,2020-11-08,26,Michigan,356
10610,2021-11-15,09,Connecticut,34
10611,2021-11-23,22,Louisiana,26
10612,2021-01-31,48,Texas,1118
10613,2020-12-04,23,Maine,20
10614,2022-01-10,46,South Dakota,64
10615,2021-01-25,53,Washington,91
10616,2021-11-17,23,Maine,26
10617,2020-12-29,51,Virginia,285
10618,2021-11-18,55,Wisconsin,237
10619,2021-11-12,05,Arkansas,43
10620,2021-12-05,15,Hawaii,4
10621,2021-01-07,16,Idaho,40
10622,2021-02-26,32,Nevada,58
10623,2021-02-25,05,Arkansas,53
10624,2021-03-11,72,Puerto Rico,14
10625,2021-02-09,33,New Hampshire,12
10626,2020-12-08,45,South Carolina,160
10627,2020-12-24,18,Indiana,465
10628,2021-04-01,05,Arkansas,15
10629,2021-12-03,55,Wisconsin,305
10630,2021-03-13,15,Hawaii,1
10631,2021-03-28,05,Arkansas,10
10632,2021-11-11,06,California,355
10633,2022-01-06,30,Montana,55
10634,2020-12-27,72,Puerto Rico,26
10635,2021-03-07,31,Nebraska,14
10636,2021-03-11,42,Pennsylvania,235
10637,2021-12-22,27,Minnesota,142
10638,2021-03-11,11,District of Columbia,21
10639,2021-01-03,01,Alabama,431
10640,2021-02-12,30,Montana,9
10641,2021-12-18,53,Washington,68
10642,2022-01-23,01,Alabama,372
10643,2021-04-03,45,South Carolina,62
10644,2020-11-26,24,Maryland,193
10645,2021-03-08,37,North Carolina,126
10646,2021-02-06,53,Washington,48
10647,2020-11-27,39,Ohio,687
10648,2021-02-13,47,Tennessee,101
10649,2021-12-30,38,North Dakota,28
10650,2020-11-20,41,Oregon,61
10651,2021-03-31,39,Ohio,189
10652,2021-12-25,55,Wisconsin,201
10653,2020-12-19,17,Illinois,448
10654,2021-03-03,15,Hawaii,2
10655,2021-12-11,15,Hawaii,2
10656,2021-01-06,34,New Jersey,435
10657,2020-11-23,01,Alabama,217
10658,2022-01-27,08,Colorado,319
10659,2022-01-18,56,Wyoming,20
10660,2020-11-19,49,Utah,93
10661,2022-01-12,01,Alabama,380
10662,2021-11-08,20,Kansas,80
10663,2021-03-24,21,Kentucky,136
10664,2021-12-31,13,Georgia,616
10665,2021-11-25,05,Arkansas,53
10666,2021-12-04,31,Nebraska,62
10667,2021-12-10,39,Ohio,634
10668,2021-01-30,39,Ohio,283
10669,2021-11-06,19,Iowa,69
10670,2022-01-13,41,Oregon,118
10671,2021-02-14,40,Oklahoma,130
10672,2021-01-25,45,South Carolina,268
10673,2021-01-02,30,Montana,40
10674,2021-12-12,47,Tennessee,109
10675,2021-03-13,38,North Dakota,0
10676,2022-01-02,50,Vermont,11
10677,2021-02-14,20,Kansas,36
10678,2021-11-30,23,Maine,42
10679,2021-12-21,38,North Dakota,24
10680,2021-11-16,38,North Dakota,28
10681,2021-12-24,18,Indiana,309
10682,2021-03-15,22,Louisiana,51
10683,2020-11-22,23,Maine,13
10684,2021-03-31,49,Utah,32
10685,2021-11-21,20,Kansas,57
10686,2021-12-15,27,Minnesota,149
10687,2021-02-06,28,Mississippi,51
10688,2021-01-01,33,New Hampshire,35
10689,2020-11-28,05,Arkansas,128
10690,2020-11-21,02,Alaska,24
10691,2020-11-13,21,Kentucky,374
10692,2021-02-09,39,Ohio,289
10693,2021-02-26,42,Pennsylvania,206
10694,2021-11-13,38,North Dakota,36
10695,2021-02-19,46,South Dakota,24
10696,2022-01-14,56,Wyoming,27
10697,2021-03-22,21,Kentucky,110
10698,2021-03-19,38,North Dakota,9
10699,2021-12-19,28,Mississippi,22
10700,2021-11-24,44,Rhode Island,11
10701,2021-01-26,46,South Dakota,14
10702,2020-11-16,05,Arkansas,138
10703,2021-11-11,40,Oklahoma,100
10704,2021-03-25,12,Florida,535
10705,2021-01-13,04,Arizona,568
10706,2022-01-17,30,Montana,79
10707,2020-11-14,15,Hawaii,12
10708,2021-12-31,78,Virgin Islands,3
10709,2021-11-09,55,Wisconsin,188
10710,2021-01-10,31,Nebraska,59
10711,2021-11-15,51,Virginia,76
10712,2021-02-11,12,Florida,804
10713,2021-04-06,51,Virginia,136
10714,2021-02-15,21,Kentucky,220
10715,2020-11-30,37,North Carolina,266
10716,2021-03-03,72,Puerto Rico,17
10717,2021-11-29,47,Tennessee,114
10718,2020-11-17,13,Georgia,408
10719,2021-12-14,56,Wyoming,17
10720,2021-02-18,30,Montana,15
10721,2021-04-05,34,New Jersey,369
10722,2021-02-07,28,Mississippi,48
10723,2021-02-02,53,Washington,77
10724,2020-12-11,25,Massachusetts,306
10725,2021-01-14,15,Hawaii,8
10726,2020-11-23,47,Tennessee,297
10727,2021-01-18,06,California,1990
10728,2020-11-21,25,Massachusetts,123
10729,2020-12-30,23,Maine,20
10730,2020-12-15,29,Missouri,278
10731,2021-02-06,10,Delaware,23
10732,2021-11-26,37,North Carolina,151
10733,2021-03-05,31,Nebraska,14
10734,2020-12-18,06,California,2215
10735,2021-04-03,25,Massachusetts,95
10736,2021-12-25,44,Rhode Island,11
10737,2020-12-01,05,Arkansas,142
10738,2022-01-27,24,Maryland,149
10739,2021-03-29,55,Wisconsin,56
10740,2021-11-27,04,Arizona,310
10741,2021-12-05,29,Missouri,206
10742,2020-11-26,56,Wyoming,29
10743,2021-12-18,02,Alaska,5
10744,2020-11-20,53,Washington,99
10745,2022-01-08,33,New Hampshire,39
10746,2020-12-18,27,Minnesota,137
10747,2020-11-18,05,Arkansas,155
10748,2020-12-28,44,Rhode Island,42
10749,2021-02-13,78,Virgin Islands,0
10750,2021-02-08,25,Massachusetts,149
10751,2021-01-23,15,Hawaii,11
10752,2021-01-14,72,Puerto Rico,22
10753,2020-12-30,09,Connecticut,151
10754,2021-11-21,50,Vermont,12
10755,2021-02-05,18,Indiana,167
10756,2021-11-20,16,Idaho,30
10757,2021-03-29,10,Delaware,15
10758,2020-12-17,41,Oregon,73
10759,2020-11-17,09,Connecticut,126
10760,2021-03-13,49,Utah,33
10761,2020-11-07,21,Kentucky,276
10762,2021-12-28,23,Maine,39
10763,2020-11-29,42,Pennsylvania,640
10764,2021-03-30,54,West Virginia,31
10765,2021-01-04,55,Wisconsin,262
10766,2020-12-06,08,Colorado,210
10767,2021-11-22,09,Connecticut,64
10768,2021-11-26,02,Alaska,15
10769,2021-03-18,01,Alabama,73
10770,2020-11-15,10,Delaware,19
10771,2020-12-19,06,California,2090
10772,2022-01-14,41,Oregon,111
10773,2021-11-17,55,Wisconsin,249
10774,2021-01-16,23,Maine,18
10775,2020-11-15,21,Kentucky,357
10776,2021-11-28,42,Pennsylvania,435
10777,2020-11-11,38,North Dakota,66
10778,2021-11-18,15,Hawaii,6
10779,2021-02-24,06,California,551
10780,2021-02-18,50,Vermont,3
10781,2021-01-08,36,New York,1135
10782,2021-02-13,18,Indiana,101
10783,2021-12-09,18,Indiana,362
10784,2021-11-27,49,Utah,60
10785,2021-03-25,38,North Dakota,8
10786,2021-11-07,17,Illinois,156
10787,2021-03-12,78,Virgin Islands,0
10788,2020-11-14,27,Minnesota,215
10789,2020-12-18,47,Tennessee,332
10790,2021-02-12,78,Virgin Islands,0
10791,2021-11-25,48,Texas,363
10792,2021-12-24,54,West Virginia,61
10793,2021-04-03,05,Arkansas,23
10794,2021-03-08,32,Nevada,50
10795,2020-12-08,51,Virginia,232
10796,2021-02-09,16,Idaho,21
10797,2022-01-20,44,Rhode Island,38
10798,2020-12-24,30,Montana,32
10799,2021-11-18,10,Delaware,20
10800,2021-02-12,49,Utah,48
10801,2021-01-03,78,Virgin Islands,0
10802,2020-11-28,36,New York,569
10803,2021-12-16,16,Idaho,24
10804,2021-02-15,41,Oregon,31
10805,2022-01-25,16,Idaho,87
10806,2021-04-01,45,South Carolina,78
10807,2020-12-25,08,Colorado,143
10808,2021-12-26,49,Utah,55
10809,2021-12-09,16,Idaho,29
10810,2021-03-26,33,New Hampshire,18
10811,2020-12-07,45,South Carolina,161
10812,2021-03-18,50,Vermont,7
10813,2020-11-16,49,Utah,111
10814,2021-11-09,23,Maine,39
10815,2021-11-16,29,Missouri,125
10816,2020-11-28,19,Iowa,144
10817,2021-11-20,26,Michigan,466
10818,2021-11-14,49,Utah,76
10819,2020-12-26,47,Tennessee,350
10820,2022-01-15,11,District of Columbia,48
10821,2021-01-06,20,Kansas,163
10822,2021-01-20,01,Alabama,319
10823,2020-11-23,42,Pennsylvania,588
10824,2020-12-19,28,Mississippi,168
10825,2020-11-18,25,Massachusetts,131
10826,2020-12-10,16,Idaho,64
10827,2021-02-11,45,South Carolina,158
10828,2021-11-29,04,Arizona,328
10829,2021-03-14,13,Georgia,198
10830,2021-03-01,06,California,457
10831,2021-04-02,04,Arizona,60
10832,2021-12-20,09,Connecticut,123
10833,2021-01-08,21,Kentucky,466
10834,2021-03-15,23,Maine,8
10835,2021-02-17,13,Georgia,334
10836,2021-01-19,48,Texas,1679
10837,2021-01-17,33,New Hampshire,25
10838,2020-12-05,37,North Carolina,267
10839,2021-01-15,02,Alaska,8
10840,2021-03-22,72,Puerto Rico,4
10841,2020-11-14,42,Pennsylvania,376
10842,2021-03-08,55,Wisconsin,59
10843,2021-11-21,39,Ohio,489
10844,2021-02-22,78,Virgin Islands,1
10845,2021-12-27,02,Alaska,10
10846,2021-03-15,09,Connecticut,77
10847,2020-12-30,35,New Mexico,160
10848,2021-02-19,78,Virgin Islands,0
10849,2021-03-31,29,Missouri,51
10850,2022-01-01,55,Wisconsin,303
10851,2021-03-20,26,Michigan,237
10852,2022-01-26,20,Kansas,166
10853,2021-03-22,53,Washington,42
10854,2021-11-25,20,Kansas,66
10855,2021-01-18,40,Oklahoma,326
10856,2021-03-31,16,Idaho,20
10857,2021-11-24,11,District of Columbia,8
10858,2021-11-16,47,Tennessee,93
10859,2021-11-27,39,Ohio,473
10860,2020-11-11,15,Hawaii,6
10861,2021-02-24,23,Maine,9
10862,2021-02-27,06,California,435
10863,2021-11-27,38,North Dakota,26
10864,2021-02-27,50,Vermont,4
10865,2021-12-25,33,New Hampshire,37
10866,2020-12-17,47,Tennessee,369
10867,2021-03-10,22,Louisiana,67
10868,2021-11-09,09,Connecticut,32
10869,2020-12-14,27,Minnesota,158
10870,2021-12-14,41,Oregon,46
10871,2021-11-20,49,Utah,67
10872,2022-01-14,37,North Carolina,587
10873,2021-01-15,53,Washington,71
10874,2021-11-12,47,Tennessee,61
10875,2020-11-21,44,Rhode Island,16
10876,2021-01-26,33,New Hampshire,22
10877,2021-03-02,22,Louisiana,61
10878,2021-11-10,13,Georgia,148
10879,2020-12-09,27,Minnesota,197
10880,2021-01-15,21,Kentucky,465
10881,2021-03-26,27,Minnesota,55
10882,2021-03-21,22,Louisiana,48
10883,2022-01-05,35,New Mexico,79
10884,2020-12-25,01,Alabama,344
10885,2021-04-05,40,Oklahoma,58
10886,2021-03-18,22,Louisiana,51
10887,2020-12-13,28,Mississippi,124
10888,2020-11-25,42,Pennsylvania,627
10889,2021-01-07,38,North Dakota,17
10890,2020-12-29,34,New Jersey,489
10891,2020-12-08,17,Illinois,606
10892,2021-01-29,32,Nevada,106
10893,2021-03-04,10,Delaware,15
10894,2021-01-20,55,Wisconsin,188
10895,2020-11-05,35,New Mexico,78
10896,2021-01-12,47,Tennessee,314
10897,2020-12-12,46,South Dakota,19
10898,2021-01-20,22,Louisiana,221
10899,2022-01-22,13,Georgia,568
10900,2021-12-23,23,Maine,30
10901,2021-03-21,38,North Dakota,3
10902,2022-01-28,56,Wyoming,28
10903,2021-02-10,25,Massachusetts,140
10904,2020-11-24,35,New Mexico,118
10905,2022-01-08,28,Mississippi,156
10906,2020-11-26,51,Virginia,147
10907,2020-11-13,05,Arkansas,119
10908,2021-12-22,41,Oregon,47
10909,2021-01-13,22,Louisiana,274
10910,2020-12-19,72,Puerto Rico,44
10911,2021-02-28,09,Connecticut,63
10912,2021-12-10,50,Vermont,8
10913,2021-02-03,36,New York,962
10914,2021-11-27,16,Idaho,23
10915,2021-01-08,27,Minnesota,98
10916,2022-01-03,46,South Dakota,45
10917,2021-03-01,08,Colorado,36
10918,2020-11-20,36,New York,534
10919,2020-12-25,45,South Carolina,195
10920,2020-12-28,24,Maryland,247
10921,2022-01-07,02,Alaska,12
10922,2021-12-27,46,South Dakota,34
10923,2020-12-31,19,Iowa,89
10924,2021-03-30,31,Nebraska,19
10925,2021-12-06,05,Arkansas,82
10926,2020-11-19,44,Rhode Island,25
10927,2020-12-01,21,Kentucky,431
10928,2021-11-07,42,Pennsylvania,262
10929,2021-02-05,02,Alaska,4
10930,2022-01-11,09,Connecticut,305
10931,2021-03-10,02,Alaska,5
10932,2021-03-29,27,Minnesota,87
10933,2020-12-23,41,Oregon,66
10934,2021-12-09,45,South Carolina,66
10935,2022-01-05,22,Louisiana,365
10936,2020-11-18,48,Texas,1262
10937,2021-12-28,40,Oklahoma,211
10938,2021-02-27,34,New Jersey,211
10939,2020-12-14,42,Pennsylvania,846
10940,2021-04-03,36,New York,498
10941,2021-01-29,11,District of Columbia,32
10942,2020-11-16,16,Idaho,51
10943,2022-01-24,10,Delaware,70
10944,2021-12-21,27,Minnesota,158
10945,2022-01-12,06,California,2276
10946,2021-11-13,50,Vermont,10
10947,2020-12-20,06,California,2117
10948,2021-03-06,09,Connecticut,47
10949,2020-12-10,48,Texas,1223
10950,2022-01-23,41,Oregon,105
10951,2021-01-08,47,Tennessee,326
10952,2020-12-23,25,Massachusetts,281
10953,2021-02-19,18,Indiana,115
10954,2020-12-29,15,Hawaii,14
10955,2021-04-04,33,New Hampshire,16
10956,2022-01-15,55,Wisconsin,327
10957,2021-11-24,18,Indiana,271
10958,2020-11-13,48,Texas,1139
10959,2021-11-25,31,Nebraska,51
10960,2020-12-06,50,Vermont,7
10961,2021-04-03,29,Missouri,54
10962,2021-03-04,35,New Mexico,21
10963,2021-01-09,42,Pennsylvania,553
10964,2021-01-10,20,Kansas,132
10965,2020-12-04,36,New York,747
10966,2021-01-05,78,Virgin Islands,0
10967,2021-12-04,28,Mississippi,21
10968,2021-03-18,39,Ohio,165
10969,2022-01-18,78,Virgin Islands,0
10970,2021-04-01,36,New York,555
10971,2021-12-03,22,Louisiana,30
10972,2021-12-31,32,Nevada,148
10973,2021-02-22,15,Hawaii,7
10974,2021-01-24,49,Utah,47
10975,2021-02-07,51,Virginia,181
10976,2021-01-28,19,Iowa,48
10977,2020-11-18,29,Missouri,351
10978,2021-03-20,37,North Carolina,83
10979,2021-12-23,46,South Dakota,36
10980,2021-12-19,44,Rhode Island,22
10981,2021-01-30,04,Arizona,345
10982,2022-01-21,49,Utah,195
10983,2021-04-06,56,Wyoming,6
10984,2021-01-27,54,West Virginia,59
10985,2022-01-05,04,Arizona,377
10986,2020-11-23,32,Nevada,156
10987,2021-03-04,18,Indiana,77
10988,2021-03-27,44,Rhode Island,9
10989,2021-12-29,04,Arizona,322
10990,2020-11-16,36,New York,380
10991,2021-03-25,27,Minnesota,51
10992,2022-01-24,11,District of Columbia,39
10993,2020-11-27,24,Maryland,240
10994,2021-03-04,21,Kentucky,182
10995,2021-12-29,08,Colorado,301
10996,2020-11-06,02,Alaska,20
10997,2020-11-23,15,Hawaii,7
10998,2021-01-29,51,Virginia,239
10999,2020-11-05,02,Alaska,15
11000,2021-03-28,24,Maryland,115
11001,2021-01-25,05,Arkansas,154
11002,2020-12-27,11,District of Columbia,34
11003,2021-01-23,50,Vermont,8
11004,2020-11-12,09,Connecticut,96
11005,2020-11-24,72,Puerto Rico,220
11006,2021-04-03,12,Florida,429
11007,2021-12-22,42,Pennsylvania,522
11008,2021-03-08,48,Texas,575
11009,2021-02-24,01,Alabama,112
11010,2021-01-12,50,Vermont,8
11011,2020-11-24,41,Oregon,69
11012,2021-02-03,25,Massachusetts,198
11013,2022-01-12,54,West Virginia,111
11014,2020-12-01,06,California,1237
11015,2021-03-23,05,Arkansas,27
11016,2020-11-10,53,Washington,77
11017,2022-01-17,12,Florida,1999
11018,2021-02-13,24,Maryland,109
11019,2022-01-04,22,Louisiana,350
11020,2021-01-13,39,Ohio,550
11021,2020-11-16,55,Wisconsin,519
11022,2021-03-26,31,Nebraska,8
11023,2022-01-18,18,Indiana,490
11024,2021-04-05,28,Mississippi,21
11025,2021-02-17,51,Virginia,172
11026,2021-01-09,48,Texas,1791
11027,2021-02-08,17,Illinois,202
11028,2020-11-07,09,Connecticut,65
11029,2021-03-20,53,Washington,23
11030,2021-02-19,24,Maryland,106
11031,2021-11-17,45,South Carolina,50
11032,2021-03-04,53,Washington,30
11033,2021-12-15,42,Pennsylvania,555
11034,2022-01-11,42,Pennsylvania,1064
11035,2021-03-05,11,District of Columbia,21
11036,2022-01-19,22,Louisiana,395
11037,2021-11-13,42,Pennsylvania,306
11038,2022-01-08,54,West Virginia,111
11039,2021-04-03,54,West Virginia,29
11040,2020-12-02,44,Rhode Island,33
11041,2021-03-04,78,Virgin Islands,0
11042,2021-01-21,37,North Carolina,444
11043,2021-12-29,24,Maryland,445
11044,2021-03-23,53,Washington,43
11045,2021-12-20,05,Arkansas,62
11046,2021-01-02,12,Florida,1066
11047,2021-02-03,16,Idaho,18
11048,2022-01-04,05,Arkansas,153
11049,2020-11-21,54,West Virginia,65
11050,2022-01-02,24,Maryland,481
11051,2021-01-01,18,Indiana,508
11052,2022-01-05,39,Ohio,1109
11053,2021-03-01,26,Michigan,114
11054,2021-03-07,25,Massachusetts,85
11055,2021-02-14,01,Alabama,133
11056,2020-12-14,29,Missouri,335
11057,2021-11-30,40,Oklahoma,137
11058,2022-01-02,12,Florida,1627
11059,2020-11-12,27,Minnesota,228
11060,2020-11-30,72,Puerto Rico,224
11061,2021-01-03,35,New Mexico,101
11062,2022-01-28,46,South Dakota,69
11063,2020-12-03,16,Idaho,58
11064,2022-01-02,08,Colorado,292
11065,2021-02-06,44,Rhode Island,7
11066,2021-02-24,22,Louisiana,91
11067,2021-12-07,20,Kansas,106
11068,2021-01-13,51,Virginia,316
11069,2021-01-04,11,District of Columbia,43
11070,2021-02-12,12,Florida,682
11071,2021-11-14,38,North Dakota,23
11072,2022-01-03,37,North Carolina,467
11073,2020-12-25,30,Montana,28
11074,2021-01-23,47,Tennessee,177
11075,2021-12-06,51,Virginia,198
11076,2020-12-30,46,South Dakota,24
11077,2021-02-25,33,New Hampshire,9
11078,2022-01-10,38,North Dakota,26
11079,2021-01-22,32,Nevada,147
11080,2021-12-02,47,Tennessee,118
11081,2021-12-15,04,Arizona,274
11082,2021-01-21,50,Vermont,5
11083,2021-12-27,26,Michigan,445
11084,2021-11-20,53,Washington,49
11085,2022-01-07,31,Nebraska,94
11086,2020-11-21,16,Idaho,58
11087,2020-12-14,45,South Carolina,201
11088,2020-11-16,38,North Dakota,62
11089,2021-12-21,20,Kansas,117
11090,2021-01-18,25,Massachusetts,247
11091,2021-11-22,38,North Dakota,34
11092,2022-01-22,34,New Jersey,398
11093,2020-12-14,05,Arkansas,196
11094,2021-11-17,40,Oklahoma,106
11095,2021-12-19,10,Delaware,38
11096,2020-12-20,28,Mississippi,149
11097,2021-01-04,47,Tennessee,445
11098,2021-02-14,25,Massachusetts,104
11099,2020-11-09,38,North Dakota,66
11100,2021-11-06,05,Arkansas,33
11101,2021-11-14,04,Arizona,267
11102,2020-11-13,11,District of Columbia,12
11103,2021-02-07,13,Georgia,419
11104,2020-11-14,50,Vermont,0
11105,2020-12-09,26,Michigan,492
11106,2021-02-09,24,Maryland,155
11107,2021-11-09,04,Arizona,240
11108,2021-02-22,33,New Hampshire,12
11109,2020-12-17,26,Michigan,359
11110,2020-11-13,19,Iowa,234
11111,2022-01-23,46,South Dakota,55
11112,2020-11-12,53,Washington,55
11113,2021-11-19,32,Nevada,61
11114,2021-12-25,28,Mississippi,45
11115,2021-03-22,35,New Mexico,10
11116,2021-11-07,12,Florida,195
11117,2021-02-09,49,Utah,43
11118,2022-01-12,25,Massachusetts,473
11119,2021-11-07,25,Massachusetts,45
11120,2020-12-29,09,Connecticut,144
11121,2021-12-25,27,Minnesota,103
11122,2021-03-05,17,Illinois,132
11123,2020-11-26,04,Arizona,275
11124,2022-01-18,46,South Dakota,78
11125,2020-12-09,44,Rhode Island,35
11126,2021-02-05,01,Alabama,210
11127,2021-01-15,19,Iowa,61
11128,2020-11-28,48,Texas,1089
11129,2021-01-07,46,South Dakota,19
11130,2021-04-03,34,New Jersey,272
11131,2021-12-11,05,Arkansas,70
11132,2021-11-14,16,Idaho,42
11133,2021-12-14,20,Kansas,119
11134,2020-11-07,42,Pennsylvania,261
11135,2021-03-12,18,Indiana,65
11136,2021-02-18,23,Maine,7
11137,2021-12-27,15,Hawaii,31
11138,2020-11-09,47,Tennessee,261
11139,2021-12-17,18,Indiana,361
11140,2021-02-23,54,West Virginia,35
11141,2021-12-29,41,Oregon,68
11142,2021-02-03,08,Colorado,111
11143,2020-12-11,44,Rhode Island,45
11144,2021-12-29,39,Ohio,908
11145,2020-12-29,30,Montana,38
11146,2020-11-21,05,Arkansas,130
11147,2021-12-18,47,Tennessee,119
11148,2020-12-04,72,Puerto Rico,46
11149,2022-01-09,08,Colorado,285
11150,2021-12-04,46,South Dakota,34
11151,2021-01-11,46,South Dakota,29
