country,state,location,quantile,forecast_date,target,target_end_date,value
US,GA,13,0.500,2020-05-25,15 day ahead cum death,2020-06-09,2200
US,GA,13,NA,2020-05-25,15 day ahead cum death,2020-06-09,2200
US,GA,13,0.550,2020-05-25,15 day ahead cum death,2020-06-09,2222
US,GA,13,0.600,2020-05-25,15 day ahead cum death,2020-06-09,2245
US,GA,13,0.650,2020-05-25,15 day ahead cum death,2020-06-09,2269
US,GA,13,0.700,2020-05-25,15 day ahead cum death,2020-06-09,2294
US,GA,13,0.750,2020-05-25,15 day ahead cum death,2020-06-09,2321
US,GA,13,0.800,2020-05-25,15 day ahead cum death,2020-06-09,2353
US,GA,13,0.850,2020-05-25,15 day ahead cum death,2020-06-09,2390
US,GA,13,0.900,2020-05-25,15 day ahead cum death,2020-06-09,2439
US,GA,13,0.950,2020-05-25,15 day ahead cum death,2020-06-09,2521
US,GA,13,0.975,2020-05-25,15 day ahead cum death,2020-06-09,2626
US,GA,13,0.990,2020-05-25,15 day ahead cum death,2020-06-09,3444
US,GA,13,0.010,2020-05-25,16 day ahead cum death,2020-06-10,1863
US,GA,13,0.025,2020-05-25,16 day ahead cum death,2020-06-10,1900
US,GA,13,0.050,2020-05-25,16 day ahead cum death,2020-06-10,1942
US,GA,13,0.100,2020-05-25,16 day ahead cum death,2020-06-10,1998
US,GA,13,0.150,2020-05-25,16 day ahead cum death,2020-06-10,2038
US,GA,13,0.200,2020-05-25,16 day ahead cum death,2020-06-10,2071
US,GA,13,0.250,2020-05-25,16 day ahead cum death,2020-06-10,2100
US,GA,13,0.300,2020-05-25,16 day ahead cum death,2020-06-10,2126
US,GA,13,0.350,2020-05-25,16 day ahead cum death,2020-06-10,2151
US,GA,13,0.400,2020-05-25,16 day ahead cum death,2020-06-10,2174
US,GA,13,0.450,2020-05-25,16 day ahead cum death,2020-06-10,2197
US,GA,13,0.500,2020-05-25,16 day ahead cum death,2020-06-10,2220
US,GA,13,NA,2020-05-25,16 day ahead cum death,2020-06-10,2220
US,GA,13,0.550,2020-05-25,16 day ahead cum death,2020-06-10,2242
US,GA,13,0.600,2020-05-25,16 day ahead cum death,2020-06-10,2266
US,GA,13,0.650,2020-05-25,16 day ahead cum death,2020-06-10,2290
US,GA,13,0.700,2020-05-25,16 day ahead cum death,2020-06-10,2316
US,GA,13,0.750,2020-05-25,16 day ahead cum death,2020-06-10,2344
US,GA,13,0.800,2020-05-25,16 day ahead cum death,2020-06-10,2376
US,GA,13,0.850,2020-05-25,16 day ahead cum death,2020-06-10,2414
US,GA,13,0.900,2020-05-25,16 day ahead cum death,2020-06-10,2464
US,GA,13,0.950,2020-05-25,16 day ahead cum death,2020-06-10,2546
US,GA,13,0.975,2020-05-25,16 day ahead cum death,2020-06-10,2642
US,GA,13,0.990,2020-05-25,16 day ahead cum death,2020-06-10,3514
US,GA,13,0.010,2020-05-25,17 day ahead cum death,2020-06-11,1868
US,GA,13,0.025,2020-05-25,17 day ahead cum death,2020-06-11,1908
US,GA,13,0.050,2020-05-25,17 day ahead cum death,2020-06-11,1952
US,GA,13,0.100,2020-05-25,17 day ahead cum death,2020-06-11,2010
US,GA,13,0.150,2020-05-25,17 day ahead cum death,2020-06-11,2052
US,GA,13,0.200,2020-05-25,17 day ahead cum death,2020-06-11,2086
US,GA,13,0.250,2020-05-25,17 day ahead cum death,2020-06-11,2116
US,GA,13,0.300,2020-05-25,17 day ahead cum death,2020-06-11,2143
US,GA,13,0.350,2020-05-25,17 day ahead cum death,2020-06-11,2168
US,GA,13,0.400,2020-05-25,17 day ahead cum death,2020-06-11,2192
US,GA,13,0.450,2020-05-25,17 day ahead cum death,2020-06-11,2216
US,GA,13,0.500,2020-05-25,17 day ahead cum death,2020-06-11,2239
US,GA,13,NA,2020-05-25,17 day ahead cum death,2020-06-11,2239
US,GA,13,0.550,2020-05-25,17 day ahead cum death,2020-06-11,2262
US,GA,13,0.600,2020-05-25,17 day ahead cum death,2020-06-11,2286
US,GA,13,0.650,2020-05-25,17 day ahead cum death,2020-06-11,2311
US,GA,13,0.700,2020-05-25,17 day ahead cum death,2020-06-11,2338
US,GA,13,0.750,2020-05-25,17 day ahead cum death,2020-06-11,2367
US,GA,13,0.800,2020-05-25,17 day ahead cum death,2020-06-11,2400
US,GA,13,0.850,2020-05-25,17 day ahead cum death,2020-06-11,2438
US,GA,13,0.900,2020-05-25,17 day ahead cum death,2020-06-11,2489
US,GA,13,0.950,2020-05-25,17 day ahead cum death,2020-06-11,2571
US,GA,13,0.975,2020-05-25,17 day ahead cum death,2020-06-11,2661
US,GA,13,0.990,2020-05-25,17 day ahead cum death,2020-06-11,3582
US,GA,13,0.010,2020-05-25,18 day ahead cum death,2020-06-12,1873
US,GA,13,0.025,2020-05-25,18 day ahead cum death,2020-06-12,1916
US,GA,13,0.050,2020-05-25,18 day ahead cum death,2020-06-12,1963
US,GA,13,0.100,2020-05-25,18 day ahead cum death,2020-06-12,2023
US,GA,13,0.150,2020-05-25,18 day ahead cum death,2020-06-12,2066
US,GA,13,0.200,2020-05-25,18 day ahead cum death,2020-06-12,2101
US,GA,13,0.250,2020-05-25,18 day ahead cum death,2020-06-12,2132
US,GA,13,0.300,2020-05-25,18 day ahead cum death,2020-06-12,2160
US,GA,13,0.350,2020-05-25,18 day ahead cum death,2020-06-12,2185
US,GA,13,0.400,2020-05-25,18 day ahead cum death,2020-06-12,2210
US,GA,13,0.450,2020-05-25,18 day ahead cum death,2020-06-12,2234
US,GA,13,0.500,2020-05-25,18 day ahead cum death,2020-06-12,2258
US,GA,13,NA,2020-05-25,18 day ahead cum death,2020-06-12,2258
US,GA,13,0.550,2020-05-25,18 day ahead cum death,2020-06-12,2282
US,GA,13,0.600,2020-05-25,18 day ahead cum death,2020-06-12,2307
US,GA,13,0.650,2020-05-25,18 day ahead cum death,2020-06-12,2332
US,GA,13,0.700,2020-05-25,18 day ahead cum death,2020-06-12,2360
US,GA,13,0.750,2020-05-25,18 day ahead cum death,2020-06-12,2389
US,GA,13,0.800,2020-05-25,18 day ahead cum death,2020-06-12,2423
US,GA,13,0.850,2020-05-25,18 day ahead cum death,2020-06-12,2462
US,GA,13,0.900,2020-05-25,18 day ahead cum death,2020-06-12,2514
US,GA,13,0.950,2020-05-25,18 day ahead cum death,2020-06-12,2596
US,GA,13,0.975,2020-05-25,18 day ahead cum death,2020-06-12,2683
US,GA,13,0.990,2020-05-25,18 day ahead cum death,2020-06-12,3649
US,GA,13,0.010,2020-05-25,19 day ahead cum death,2020-06-13,1878
US,GA,13,0.025,2020-05-25,19 day ahead cum death,2020-06-13,1924
US,GA,13,0.050,2020-05-25,19 day ahead cum death,2020-06-13,1973
US,GA,13,0.100,2020-05-25,19 day ahead cum death,2020-06-13,2036
US,GA,13,0.150,2020-05-25,19 day ahead cum death,2020-06-13,2080
US,GA,13,0.200,2020-05-25,19 day ahead cum death,2020-06-13,2116
US,GA,13,0.250,2020-05-25,19 day ahead cum death,2020-06-13,2148
US,GA,13,0.300,2020-05-25,19 day ahead cum death,2020-06-13,2176
US,GA,13,0.350,2020-05-25,19 day ahead cum death,2020-06-13,2203
US,GA,13,0.400,2020-05-25,19 day ahead cum death,2020-06-13,2228
US,GA,13,0.450,2020-05-25,19 day ahead cum death,2020-06-13,2253
US,GA,13,0.500,2020-05-25,19 day ahead cum death,2020-06-13,2277
US,GA,13,NA,2020-05-25,19 day ahead cum death,2020-06-13,2277
US,GA,13,0.550,2020-05-25,19 day ahead cum death,2020-06-13,2302
US,GA,13,0.600,2020-05-25,19 day ahead cum death,2020-06-13,2327
US,GA,13,0.650,2020-05-25,19 day ahead cum death,2020-06-13,2353
US,GA,13,0.700,2020-05-25,19 day ahead cum death,2020-06-13,2381
US,GA,13,0.750,2020-05-25,19 day ahead cum death,2020-06-13,2411
US,GA,13,0.800,2020-05-25,19 day ahead cum death,2020-06-13,2445
US,GA,13,0.850,2020-05-25,19 day ahead cum death,2020-06-13,2486
US,GA,13,0.900,2020-05-25,19 day ahead cum death,2020-06-13,2538
US,GA,13,0.950,2020-05-25,19 day ahead cum death,2020-06-13,2620
US,GA,13,0.975,2020-05-25,19 day ahead cum death,2020-06-13,2705
US,GA,13,0.990,2020-05-25,19 day ahead cum death,2020-06-13,2973
US,GA,13,0.010,2020-05-25,20 day ahead cum death,2020-06-14,1884
US,GA,13,0.025,2020-05-25,20 day ahead cum death,2020-06-14,1933
US,GA,13,0.050,2020-05-25,20 day ahead cum death,2020-06-14,1984
US,GA,13,0.100,2020-05-25,20 day ahead cum death,2020-06-14,2049
US,GA,13,0.150,2020-05-25,20 day ahead cum death,2020-06-14,2094
US,GA,13,0.200,2020-05-25,20 day ahead cum death,2020-06-14,2131
US,GA,13,0.250,2020-05-25,20 day ahead cum death,2020-06-14,2163
US,GA,13,0.300,2020-05-25,20 day ahead cum death,2020-06-14,2193
US,GA,13,0.350,2020-05-25,20 day ahead cum death,2020-06-14,2220
US,GA,13,0.400,2020-05-25,20 day ahead cum death,2020-06-14,2246
US,GA,13,0.450,2020-05-25,20 day ahead cum death,2020-06-14,2271
US,GA,13,0.500,2020-05-25,20 day ahead cum death,2020-06-14,2296
US,GA,13,NA,2020-05-25,20 day ahead cum death,2020-06-14,2296
US,GA,13,0.550,2020-05-25,20 day ahead cum death,2020-06-14,2321
US,GA,13,0.600,2020-05-25,20 day ahead cum death,2020-06-14,2347
US,GA,13,0.650,2020-05-25,20 day ahead cum death,2020-06-14,2374
US,GA,13,0.700,2020-05-25,20 day ahead cum death,2020-06-14,2402
US,GA,13,0.750,2020-05-25,20 day ahead cum death,2020-06-14,2433
US,GA,13,0.800,2020-05-25,20 day ahead cum death,2020-06-14,2468
US,GA,13,0.850,2020-05-25,20 day ahead cum death,2020-06-14,2509
US,GA,13,0.900,2020-05-25,20 day ahead cum death,2020-06-14,2562
US,GA,13,0.950,2020-05-25,20 day ahead cum death,2020-06-14,2645
US,GA,13,0.975,2020-05-25,20 day ahead cum death,2020-06-14,2728
US,GA,13,0.990,2020-05-25,20 day ahead cum death,2020-06-14,2905
US,GA,13,0.010,2020-05-25,21 day ahead cum death,2020-06-15,1889
US,GA,13,0.025,2020-05-25,21 day ahead cum death,2020-06-15,1941
US,GA,13,0.050,2020-05-25,21 day ahead cum death,2020-06-15,1995
US,GA,13,0.100,2020-05-25,21 day ahead cum death,2020-06-15,2061
US,GA,13,0.150,2020-05-25,21 day ahead cum death,2020-06-15,2108
US,GA,13,0.200,2020-05-25,21 day ahead cum death,2020-06-15,2146
US,GA,13,0.250,2020-05-25,21 day ahead cum death,2020-06-15,2179
US,GA,13,0.300,2020-05-25,21 day ahead cum death,2020-06-15,2209
US,GA,13,0.350,2020-05-25,21 day ahead cum death,2020-06-15,2237
US,GA,13,0.400,2020-05-25,21 day ahead cum death,2020-06-15,2263
US,GA,13,0.450,2020-05-25,21 day ahead cum death,2020-06-15,2289
US,GA,13,0.500,2020-05-25,21 day ahead cum death,2020-06-15,2315
US,GA,13,NA,2020-05-25,21 day ahead cum death,2020-06-15,2315
US,GA,13,0.550,2020-05-25,21 day ahead cum death,2020-06-15,2341
US,GA,13,0.600,2020-05-25,21 day ahead cum death,2020-06-15,2367
US,GA,13,0.650,2020-05-25,21 day ahead cum death,2020-06-15,2394
US,GA,13,0.700,2020-05-25,21 day ahead cum death,2020-06-15,2423
US,GA,13,0.750,2020-05-25,21 day ahead cum death,2020-06-15,2455
US,GA,13,0.800,2020-05-25,21 day ahead cum death,2020-06-15,2490
US,GA,13,0.850,2020-05-25,21 day ahead cum death,2020-06-15,2532
US,GA,13,0.900,2020-05-25,21 day ahead cum death,2020-06-15,2586
US,GA,13,0.950,2020-05-25,21 day ahead cum death,2020-06-15,2670
US,GA,13,0.975,2020-05-25,21 day ahead cum death,2020-06-15,2752
US,GA,13,0.990,2020-05-25,21 day ahead cum death,2020-06-15,2902
US,GA,13,0.010,2020-05-25,22 day ahead cum death,2020-06-16,1896
US,GA,13,0.025,2020-05-25,22 day ahead cum death,2020-06-16,1950
US,GA,13,0.050,2020-05-25,22 day ahead cum death,2020-06-16,2005
US,GA,13,0.100,2020-05-25,22 day ahead cum death,2020-06-16,2074
US,GA,13,0.150,2020-05-25,22 day ahead cum death,2020-06-16,2122
US,GA,13,0.200,2020-05-25,22 day ahead cum death,2020-06-16,2161
US,GA,13,0.250,2020-05-25,22 day ahead cum death,2020-06-16,2195
US,GA,13,0.300,2020-05-25,22 day ahead cum death,2020-06-16,2225
US,GA,13,0.350,2020-05-25,22 day ahead cum death,2020-06-16,2254
US,GA,13,0.400,2020-05-25,22 day ahead cum death,2020-06-16,2281
US,GA,13,0.450,2020-05-25,22 day ahead cum death,2020-06-16,2307
US,GA,13,0.500,2020-05-25,22 day ahead cum death,2020-06-16,2333
US,GA,13,NA,2020-05-25,22 day ahead cum death,2020-06-16,2333
US,GA,13,0.550,2020-05-25,22 day ahead cum death,2020-06-16,2360
US,GA,13,0.600,2020-05-25,22 day ahead cum death,2020-06-16,2386
US,GA,13,0.650,2020-05-25,22 day ahead cum death,2020-06-16,2414
US,GA,13,0.700,2020-05-25,22 day ahead cum death,2020-06-16,2444
US,GA,13,0.750,2020-05-25,22 day ahead cum death,2020-06-16,2476
US,GA,13,0.800,2020-05-25,22 day ahead cum death,2020-06-16,2512
US,GA,13,0.850,2020-05-25,22 day ahead cum death,2020-06-16,2555
US,GA,13,0.900,2020-05-25,22 day ahead cum death,2020-06-16,2609
US,GA,13,0.950,2020-05-25,22 day ahead cum death,2020-06-16,2694
US,GA,13,0.975,2020-05-25,22 day ahead cum death,2020-06-16,2776
US,GA,13,0.990,2020-05-25,22 day ahead cum death,2020-06-16,2912
US,GA,13,0.010,2020-05-25,23 day ahead cum death,2020-06-17,1902
US,GA,13,0.025,2020-05-25,23 day ahead cum death,2020-06-17,1959
US,GA,13,0.050,2020-05-25,23 day ahead cum death,2020-06-17,2016
US,GA,13,0.100,2020-05-25,23 day ahead cum death,2020-06-17,2087
US,GA,13,0.150,2020-05-25,23 day ahead cum death,2020-06-17,2136
US,GA,13,0.200,2020-05-25,23 day ahead cum death,2020-06-17,2176
US,GA,13,0.250,2020-05-25,23 day ahead cum death,2020-06-17,2210
US,GA,13,0.300,2020-05-25,23 day ahead cum death,2020-06-17,2241
US,GA,13,0.350,2020-05-25,23 day ahead cum death,2020-06-17,2270
US,GA,13,0.400,2020-05-25,23 day ahead cum death,2020-06-17,2298
US,GA,13,0.450,2020-05-25,23 day ahead cum death,2020-06-17,2325
US,GA,13,0.500,2020-05-25,23 day ahead cum death,2020-06-17,2351
US,GA,13,NA,2020-05-25,23 day ahead cum death,2020-06-17,2351
US,GA,13,0.550,2020-05-25,23 day ahead cum death,2020-06-17,2378
US,GA,13,0.600,2020-05-25,23 day ahead cum death,2020-06-17,2406
US,GA,13,0.650,2020-05-25,23 day ahead cum death,2020-06-17,2434
US,GA,13,0.700,2020-05-25,23 day ahead cum death,2020-06-17,2464
US,GA,13,0.750,2020-05-25,23 day ahead cum death,2020-06-17,2497
US,GA,13,0.800,2020-05-25,23 day ahead cum death,2020-06-17,2534
US,GA,13,0.850,2020-05-25,23 day ahead cum death,2020-06-17,2577
US,GA,13,0.900,2020-05-25,23 day ahead cum death,2020-06-17,2633
US,GA,13,0.950,2020-05-25,23 day ahead cum death,2020-06-17,2718
US,GA,13,0.975,2020-05-25,23 day ahead cum death,2020-06-17,2800
US,GA,13,0.990,2020-05-25,23 day ahead cum death,2020-06-17,2927
US,GA,13,0.010,2020-05-25,24 day ahead cum death,2020-06-18,1908
US,GA,13,0.025,2020-05-25,24 day ahead cum death,2020-06-18,1968
US,GA,13,0.050,2020-05-25,24 day ahead cum death,2020-06-18,2027
US,GA,13,0.100,2020-05-25,24 day ahead cum death,2020-06-18,2099
US,GA,13,0.150,2020-05-25,24 day ahead cum death,2020-06-18,2150
US,GA,13,0.200,2020-05-25,24 day ahead cum death,2020-06-18,2190
US,GA,13,0.250,2020-05-25,24 day ahead cum death,2020-06-18,2225
US,GA,13,0.300,2020-05-25,24 day ahead cum death,2020-06-18,2257
US,GA,13,0.350,2020-05-25,24 day ahead cum death,2020-06-18,2287
US,GA,13,0.400,2020-05-25,24 day ahead cum death,2020-06-18,2315
US,GA,13,0.450,2020-05-25,24 day ahead cum death,2020-06-18,2342
US,GA,13,0.500,2020-05-25,24 day ahead cum death,2020-06-18,2370
US,GA,13,NA,2020-05-25,24 day ahead cum death,2020-06-18,2370
US,GA,13,0.550,2020-05-25,24 day ahead cum death,2020-06-18,2397
US,GA,13,0.600,2020-05-25,24 day ahead cum death,2020-06-18,2425
US,GA,13,0.650,2020-05-25,24 day ahead cum death,2020-06-18,2454
US,GA,13,0.700,2020-05-25,24 day ahead cum death,2020-06-18,2484
US,GA,13,0.750,2020-05-25,24 day ahead cum death,2020-06-18,2518
US,GA,13,0.800,2020-05-25,24 day ahead cum death,2020-06-18,2555
US,GA,13,0.850,2020-05-25,24 day ahead cum death,2020-06-18,2599
US,GA,13,0.900,2020-05-25,24 day ahead cum death,2020-06-18,2656
US,GA,13,0.950,2020-05-25,24 day ahead cum death,2020-06-18,2742
US,GA,13,0.975,2020-05-25,24 day ahead cum death,2020-06-18,2824
US,GA,13,0.990,2020-05-25,24 day ahead cum death,2020-06-18,2945
US,GA,13,0.010,2020-05-25,25 day ahead cum death,2020-06-19,1915
US,GA,13,0.025,2020-05-25,25 day ahead cum death,2020-06-19,1978
US,GA,13,0.050,2020-05-25,25 day ahead cum death,2020-06-19,2038
US,GA,13,0.100,2020-05-25,25 day ahead cum death,2020-06-19,2112
US,GA,13,0.150,2020-05-25,25 day ahead cum death,2020-06-19,2163
US,GA,13,0.200,2020-05-25,25 day ahead cum death,2020-06-19,2205
US,GA,13,0.250,2020-05-25,25 day ahead cum death,2020-06-19,2240
US,GA,13,0.300,2020-05-25,25 day ahead cum death,2020-06-19,2273
US,GA,13,0.350,2020-05-25,25 day ahead cum death,2020-06-19,2303
US,GA,13,0.400,2020-05-25,25 day ahead cum death,2020-06-19,2332
US,GA,13,0.450,2020-05-25,25 day ahead cum death,2020-06-19,2360
US,GA,13,0.500,2020-05-25,25 day ahead cum death,2020-06-19,2387
US,GA,13,NA,2020-05-25,25 day ahead cum death,2020-06-19,2387
US,GA,13,0.550,2020-05-25,25 day ahead cum death,2020-06-19,2415
US,GA,13,0.600,2020-05-25,25 day ahead cum death,2020-06-19,2443
US,GA,13,0.650,2020-05-25,25 day ahead cum death,2020-06-19,2473
US,GA,13,0.700,2020-05-25,25 day ahead cum death,2020-06-19,2504
US,GA,13,0.750,2020-05-25,25 day ahead cum death,2020-06-19,2538
US,GA,13,0.800,2020-05-25,25 day ahead cum death,2020-06-19,2576
US,GA,13,0.850,2020-05-25,25 day ahead cum death,2020-06-19,2621
US,GA,13,0.900,2020-05-25,25 day ahead cum death,2020-06-19,2678
US,GA,13,0.950,2020-05-25,25 day ahead cum death,2020-06-19,2766
US,GA,13,0.975,2020-05-25,25 day ahead cum death,2020-06-19,2848
US,GA,13,0.990,2020-05-25,25 day ahead cum death,2020-06-19,2965
US,GA,13,0.010,2020-05-25,26 day ahead cum death,2020-06-20,1922
US,GA,13,0.025,2020-05-25,26 day ahead cum death,2020-06-20,1987
US,GA,13,0.050,2020-05-25,26 day ahead cum death,2020-06-20,2049
US,GA,13,0.100,2020-05-25,26 day ahead cum death,2020-06-20,2124
US,GA,13,0.150,2020-05-25,26 day ahead cum death,2020-06-20,2177
US,GA,13,0.200,2020-05-25,26 day ahead cum death,2020-06-20,2219
US,GA,13,0.250,2020-05-25,26 day ahead cum death,2020-06-20,2255
US,GA,13,0.300,2020-05-25,26 day ahead cum death,2020-06-20,2288
US,GA,13,0.350,2020-05-25,26 day ahead cum death,2020-06-20,2319
US,GA,13,0.400,2020-05-25,26 day ahead cum death,2020-06-20,2348
US,GA,13,0.450,2020-05-25,26 day ahead cum death,2020-06-20,2377
US,GA,13,0.500,2020-05-25,26 day ahead cum death,2020-06-20,2405
US,GA,13,NA,2020-05-25,26 day ahead cum death,2020-06-20,2405
US,GA,13,0.550,2020-05-25,26 day ahead cum death,2020-06-20,2433
US,GA,13,0.600,2020-05-25,26 day ahead cum death,2020-06-20,2462
US,GA,13,0.650,2020-05-25,26 day ahead cum death,2020-06-20,2492
US,GA,13,0.700,2020-05-25,26 day ahead cum death,2020-06-20,2524
US,GA,13,0.750,2020-05-25,26 day ahead cum death,2020-06-20,2558
US,GA,13,0.800,2020-05-25,26 day ahead cum death,2020-06-20,2597
US,GA,13,0.850,2020-05-25,26 day ahead cum death,2020-06-20,2642
US,GA,13,0.900,2020-05-25,26 day ahead cum death,2020-06-20,2701
US,GA,13,0.950,2020-05-25,26 day ahead cum death,2020-06-20,2789
US,GA,13,0.975,2020-05-25,26 day ahead cum death,2020-06-20,2872
US,GA,13,0.990,2020-05-25,26 day ahead cum death,2020-06-20,2986
US,GA,13,0.010,2020-05-25,27 day ahead cum death,2020-06-21,1929
US,GA,13,0.025,2020-05-25,27 day ahead cum death,2020-06-21,1996
US,GA,13,0.050,2020-05-25,27 day ahead cum death,2020-06-21,2060
US,GA,13,0.100,2020-05-25,27 day ahead cum death,2020-06-21,2137
US,GA,13,0.150,2020-05-25,27 day ahead cum death,2020-06-21,2190
US,GA,13,0.200,2020-05-25,27 day ahead cum death,2020-06-21,2233
US,GA,13,0.250,2020-05-25,27 day ahead cum death,2020-06-21,2270
US,GA,13,0.300,2020-05-25,27 day ahead cum death,2020-06-21,2304
US,GA,13,0.350,2020-05-25,27 day ahead cum death,2020-06-21,2335
US,GA,13,0.400,2020-05-25,27 day ahead cum death,2020-06-21,2365
US,GA,13,0.450,2020-05-25,27 day ahead cum death,2020-06-21,2394
US,GA,13,0.500,2020-05-25,27 day ahead cum death,2020-06-21,2422
US,GA,13,NA,2020-05-25,27 day ahead cum death,2020-06-21,2422
US,GA,13,0.550,2020-05-25,27 day ahead cum death,2020-06-21,2451
US,GA,13,0.600,2020-05-25,27 day ahead cum death,2020-06-21,2480
US,GA,13,0.650,2020-05-25,27 day ahead cum death,2020-06-21,2511
US,GA,13,0.700,2020-05-25,27 day ahead cum death,2020-06-21,2543
US,GA,13,0.750,2020-05-25,27 day ahead cum death,2020-06-21,2578
US,GA,13,0.800,2020-05-25,27 day ahead cum death,2020-06-21,2617
US,GA,13,0.850,2020-05-25,27 day ahead cum death,2020-06-21,2664
US,GA,13,0.900,2020-05-25,27 day ahead cum death,2020-06-21,2723
US,GA,13,0.950,2020-05-25,27 day ahead cum death,2020-06-21,2813
US,GA,13,0.975,2020-05-25,27 day ahead cum death,2020-06-21,2895
US,GA,13,0.990,2020-05-25,27 day ahead cum death,2020-06-21,3008
US,GA,13,0.010,2020-05-25,28 day ahead cum death,2020-06-22,1937
US,GA,13,0.025,2020-05-25,28 day ahead cum death,2020-06-22,2006
US,GA,13,0.050,2020-05-25,28 day ahead cum death,2020-06-22,2071
US,GA,13,0.100,2020-05-25,28 day ahead cum death,2020-06-22,2149
US,GA,13,0.150,2020-05-25,28 day ahead cum death,2020-06-22,2203
US,GA,13,0.200,2020-05-25,28 day ahead cum death,2020-06-22,2247
US,GA,13,0.250,2020-05-25,28 day ahead cum death,2020-06-22,2285
US,GA,13,0.300,2020-05-25,28 day ahead cum death,2020-06-22,2319
US,GA,13,0.350,2020-05-25,28 day ahead cum death,2020-06-22,2351
US,GA,13,0.400,2020-05-25,28 day ahead cum death,2020-06-22,2381
US,GA,13,0.450,2020-05-25,28 day ahead cum death,2020-06-22,2410
US,GA,13,0.500,2020-05-25,28 day ahead cum death,2020-06-22,2439
US,GA,13,NA,2020-05-25,28 day ahead cum death,2020-06-22,2439
US,GA,13,0.550,2020-05-25,28 day ahead cum death,2020-06-22,2468
US,GA,13,0.600,2020-05-25,28 day ahead cum death,2020-06-22,2498
US,GA,13,0.650,2020-05-25,28 day ahead cum death,2020-06-22,2529
US,GA,13,0.700,2020-05-25,28 day ahead cum death,2020-06-22,2562
US,GA,13,0.750,2020-05-25,28 day ahead cum death,2020-06-22,2598
US,GA,13,0.800,2020-05-25,28 day ahead cum death,2020-06-22,2638
US,GA,13,0.850,2020-05-25,28 day ahead cum death,2020-06-22,2685
US,GA,13,0.900,2020-05-25,28 day ahead cum death,2020-06-22,2744
US,GA,13,0.950,2020-05-25,28 day ahead cum death,2020-06-22,2835
US,GA,13,0.975,2020-05-25,28 day ahead cum death,2020-06-22,2919
US,GA,13,0.990,2020-05-25,28 day ahead cum death,2020-06-22,3030
US,GA,13,0.010,2020-05-25,29 day ahead cum death,2020-06-23,1944
US,GA,13,0.025,2020-05-25,29 day ahead cum death,2020-06-23,2015
US,GA,13,0.050,2020-05-25,29 day ahead cum death,2020-06-23,2082
US,GA,13,0.100,2020-05-25,29 day ahead cum death,2020-06-23,2162
US,GA,13,0.150,2020-05-25,29 day ahead cum death,2020-06-23,2217
US,GA,13,0.200,2020-05-25,29 day ahead cum death,2020-06-23,2261
US,GA,13,0.250,2020-05-25,29 day ahead cum death,2020-06-23,2299
US,GA,13,0.300,2020-05-25,29 day ahead cum death,2020-06-23,2334
US,GA,13,0.350,2020-05-25,29 day ahead cum death,2020-06-23,2366
US,GA,13,0.400,2020-05-25,29 day ahead cum death,2020-06-23,2397
US,GA,13,0.450,2020-05-25,29 day ahead cum death,2020-06-23,2427
US,GA,13,0.500,2020-05-25,29 day ahead cum death,2020-06-23,2456
US,GA,13,NA,2020-05-25,29 day ahead cum death,2020-06-23,2456
US,GA,13,0.550,2020-05-25,29 day ahead cum death,2020-06-23,2486
US,GA,13,0.600,2020-05-25,29 day ahead cum death,2020-06-23,2516
US,GA,13,0.650,2020-05-25,29 day ahead cum death,2020-06-23,2548
US,GA,13,0.700,2020-05-25,29 day ahead cum death,2020-06-23,2581
US,GA,13,0.750,2020-05-25,29 day ahead cum death,2020-06-23,2617
US,GA,13,0.800,2020-05-25,29 day ahead cum death,2020-06-23,2658
US,GA,13,0.850,2020-05-25,29 day ahead cum death,2020-06-23,2705
US,GA,13,0.900,2020-05-25,29 day ahead cum death,2020-06-23,2766
US,GA,13,0.950,2020-05-25,29 day ahead cum death,2020-06-23,2858
US,GA,13,0.975,2020-05-25,29 day ahead cum death,2020-06-23,2942
US,GA,13,0.990,2020-05-25,29 day ahead cum death,2020-06-23,3052
US,GA,13,0.010,2020-05-25,30 day ahead cum death,2020-06-24,1951
US,GA,13,0.025,2020-05-25,30 day ahead cum death,2020-06-24,2024
US,GA,13,0.050,2020-05-25,30 day ahead cum death,2020-06-24,2092
US,GA,13,0.100,2020-05-25,30 day ahead cum death,2020-06-24,2174
US,GA,13,0.150,2020-05-25,30 day ahead cum death,2020-06-24,2230
US,GA,13,0.200,2020-05-25,30 day ahead cum death,2020-06-24,2275
US,GA,13,0.250,2020-05-25,30 day ahead cum death,2020-06-24,2314
US,GA,13,0.300,2020-05-25,30 day ahead cum death,2020-06-24,2349
US,GA,13,0.350,2020-05-25,30 day ahead cum death,2020-06-24,2381
US,GA,13,0.400,2020-05-25,30 day ahead cum death,2020-06-24,2413
US,GA,13,0.450,2020-05-25,30 day ahead cum death,2020-06-24,2443
US,GA,13,0.500,2020-05-25,30 day ahead cum death,2020-06-24,2473
US,GA,13,NA,2020-05-25,30 day ahead cum death,2020-06-24,2473
US,GA,13,0.550,2020-05-25,30 day ahead cum death,2020-06-24,2503
US,GA,13,0.600,2020-05-25,30 day ahead cum death,2020-06-24,2534
US,GA,13,0.650,2020-05-25,30 day ahead cum death,2020-06-24,2566
US,GA,13,0.700,2020-05-25,30 day ahead cum death,2020-06-24,2599
US,GA,13,0.750,2020-05-25,30 day ahead cum death,2020-06-24,2636
US,GA,13,0.800,2020-05-25,30 day ahead cum death,2020-06-24,2677
