0.025,06037,1 wk ahead inc case,2020-07-12,2020-07-18,8238,forecast_date,location,quantile,target,target_end_date,type,value
,,,,,,2020-07-12,05,0.300,2 wk ahead inc death,2020-07-25,quantile,30
,,,,,,2020-07-12,05,0.350,2 wk ahead inc death,2020-07-25,quantile,32
,,,,,,2020-07-12,05,0.400,2 wk ahead inc death,2020-07-25,quantile,35
,,,,,,2020-07-12,05,0.450,2 wk ahead inc death,2020-07-25,quantile,37
,,,,,,2020-07-12,05,0.500,2 wk ahead inc death,2020-07-25,quantile,39
,,,,,,2020-07-12,05,,2 wk ahead inc death,2020-07-25,point,39
,,,,,,2020-07-12,05,0.550,2 wk ahead inc death,2020-07-25,quantile,42
,,,,,,2020-07-12,05,0.600,2 wk ahead inc death,2020-07-25,quantile,45
,,,,,,2020-07-12,05,0.650,2 wk ahead inc death,2020-07-25,quantile,48
,,,,,,2020-07-12,05,0.700,2 wk ahead inc death,2020-07-25,quantile,51
,,,,,,2020-07-12,05,0.750,2 wk ahead inc death,2020-07-25,quantile,55
,,,,,,2020-07-12,05,0.800,2 wk ahead inc death,2020-07-25,quantile,59
,,,,,,2020-07-12,05,0.850,2 wk ahead inc death,2020-07-25,quantile,64
,,,,,,2020-07-12,05,0.900,2 wk ahead inc death,2020-07-25,quantile,72
,,,,,,2020-07-12,05,0.950,2 wk ahead inc death,2020-07-25,quantile,84
,,,,,,2020-07-12,05,0.975,2 wk ahead inc death,2020-07-25,quantile,96
,,,,,,2020-07-12,05,0.990,2 wk ahead inc death,2020-07-25,quantile,107
,,,,,,2020-07-12,05,0.010,3 wk ahead inc death,2020-08-01,quantile,9
,,,,,,2020-07-12,05,0.025,3 wk ahead inc death,2020-08-01,quantile,11
,,,,,,2020-07-12,05,0.050,3 wk ahead inc death,2020-08-01,quantile,14
,,,,,,2020-07-12,05,0.100,3 wk ahead inc death,2020-08-01,quantile,17
,,,,,,2020-07-12,05,0.150,3 wk ahead inc death,2020-08-01,quantile,21
,,,,,,2020-07-12,05,0.200,3 wk ahead inc death,2020-08-01,quantile,24
,,,,,,2020-07-12,05,0.250,3 wk ahead inc death,2020-08-01,quantile,28
,,,,,,2020-07-12,05,0.300,3 wk ahead inc death,2020-08-01,quantile,30
,,,,,,2020-07-12,05,0.350,3 wk ahead inc death,2020-08-01,quantile,33
,,,,,,2020-07-12,05,0.400,3 wk ahead inc death,2020-08-01,quantile,35
,,,,,,2020-07-12,05,0.450,3 wk ahead inc death,2020-08-01,quantile,38
,,,,,,2020-07-12,05,0.500,3 wk ahead inc death,2020-08-01,quantile,42
,,,,,,2020-07-12,05,,3 wk ahead inc death,2020-08-01,point,42
,,,,,,2020-07-12,05,0.550,3 wk ahead inc death,2020-08-01,quantile,47
,,,,,,2020-07-12,05,0.600,3 wk ahead inc death,2020-08-01,quantile,52
,,,,,,2020-07-12,05,0.650,3 wk ahead inc death,2020-08-01,quantile,57
,,,,,,2020-07-12,05,0.700,3 wk ahead inc death,2020-08-01,quantile,63
,,,,,,2020-07-12,05,0.750,3 wk ahead inc death,2020-08-01,quantile,69
,,,,,,2020-07-12,05,0.800,3 wk ahead inc death,2020-08-01,quantile,77
,,,,,,2020-07-12,05,0.850,3 wk ahead inc death,2020-08-01,quantile,88
,,,,,,2020-07-12,05,0.900,3 wk ahead inc death,2020-08-01,quantile,100
,,,,,,2020-07-12,05,0.950,3 wk ahead inc death,2020-08-01,quantile,125
,,,,,,2020-07-12,05,0.975,3 wk ahead inc death,2020-08-01,quantile,143
,,,,,,2020-07-12,05,0.990,3 wk ahead inc death,2020-08-01,quantile,166
,,,,,,2020-07-12,05,0.010,4 wk ahead inc death,2020-08-08,quantile,7
,,,,,,2020-07-12,05,0.025,4 wk ahead inc death,2020-08-08,quantile,9
,,,,,,2020-07-12,05,0.050,4 wk ahead inc death,2020-08-08,quantile,11
,,,,,,2020-07-12,05,0.100,4 wk ahead inc death,2020-08-08,quantile,14
,,,,,,2020-07-12,05,0.150,4 wk ahead inc death,2020-08-08,quantile,17
,,,,,,2020-07-12,05,0.200,4 wk ahead inc death,2020-08-08,quantile,20
,,,,,,2020-07-12,05,0.250,4 wk ahead inc death,2020-08-08,quantile,24
,,,,,,2020-07-12,05,0.300,4 wk ahead inc death,2020-08-08,quantile,27
,,,,,,2020-07-12,05,0.350,4 wk ahead inc death,2020-08-08,quantile,32
,,,,,,2020-07-12,05,0.400,4 wk ahead inc death,2020-08-08,quantile,36
,,,,,,2020-07-12,05,0.450,4 wk ahead inc death,2020-08-08,quantile,40
,,,,,,2020-07-12,05,0.500,4 wk ahead inc death,2020-08-08,quantile,45
,,,,,,2020-07-12,05,,4 wk ahead inc death,2020-08-08,point,45
,,,,,,2020-07-12,05,0.550,4 wk ahead inc death,2020-08-08,quantile,51
,,,,,,2020-07-12,05,0.600,4 wk ahead inc death,2020-08-08,quantile,57
,,,,,,2020-07-12,05,0.650,4 wk ahead inc death,2020-08-08,quantile,64
,,,,,,2020-07-12,05,0.700,4 wk ahead inc death,2020-08-08,quantile,74
,,,,,,2020-07-12,05,0.750,4 wk ahead inc death,2020-08-08,quantile,88
,,,,,,2020-07-12,05,0.800,4 wk ahead inc death,2020-08-08,quantile,102
,,,,,,2020-07-12,05,0.850,4 wk ahead inc death,2020-08-08,quantile,118
,,,,,,2020-07-12,05,0.900,4 wk ahead inc death,2020-08-08,quantile,137
,,,,,,2020-07-12,05,0.950,4 wk ahead inc death,2020-08-08,quantile,172
,,,,,,2020-07-12,05,0.975,4 wk ahead inc death,2020-08-08,quantile,203
,,,,,,2020-07-12,05,0.990,4 wk ahead inc death,2020-08-08,quantile,240
,,,,,,2020-07-12,60,0.010,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.025,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.050,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.100,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.150,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.200,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.250,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.300,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.350,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.400,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.450,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.500,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,,1 wk ahead inc death,2020-07-18,point,0
,,,,,,2020-07-12,60,0.550,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.600,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.650,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.700,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.750,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.800,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.850,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.900,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.950,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.975,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.990,1 wk ahead inc death,2020-07-18,quantile,0
,,,,,,2020-07-12,60,0.010,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.025,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.050,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.100,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.150,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.200,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.250,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.300,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.350,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.400,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.450,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.500,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,,2 wk ahead inc death,2020-07-25,point,0
,,,,,,2020-07-12,60,0.550,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.600,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.650,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.700,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.750,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.800,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.850,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.900,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.950,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.975,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.990,2 wk ahead inc death,2020-07-25,quantile,0
,,,,,,2020-07-12,60,0.010,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.025,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.050,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.100,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.150,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.200,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.250,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.300,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.350,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.400,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.450,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.500,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,,3 wk ahead inc death,2020-08-01,point,0
,,,,,,2020-07-12,60,0.550,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.600,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.650,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.700,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.750,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.800,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.850,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.900,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.950,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.975,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.990,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,60,0.010,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.025,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.050,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.100,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.150,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.200,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.250,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.300,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.350,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.400,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.450,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.500,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,,4 wk ahead inc death,2020-08-08,point,0
,,,,,,2020-07-12,60,0.550,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.600,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.650,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.700,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.750,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.800,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.850,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.900,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.950,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.975,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,60,0.990,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,04,0.010,1 wk ahead inc death,2020-07-18,quantile,165
,,,,,,2020-07-12,04,0.025,1 wk ahead inc death,2020-07-18,quantile,192
,,,,,,2020-07-12,04,0.050,1 wk ahead inc death,2020-07-18,quantile,223
,,,,,,2020-07-12,04,0.100,1 wk ahead inc death,2020-07-18,quantile,247
,,,,,,2020-07-12,04,0.150,1 wk ahead inc death,2020-07-18,quantile,273
,,,,,,2020-07-12,04,0.200,1 wk ahead inc death,2020-07-18,quantile,293
,,,,,,2020-07-12,04,0.250,1 wk ahead inc death,2020-07-18,quantile,310
,,,,,,2020-07-12,04,0.300,1 wk ahead inc death,2020-07-18,quantile,322
,,,,,,2020-07-12,04,0.350,1 wk ahead inc death,2020-07-18,quantile,338
,,,,,,2020-07-12,04,0.400,1 wk ahead inc death,2020-07-18,quantile,362
,,,,,,2020-07-12,04,0.450,1 wk ahead inc death,2020-07-18,quantile,378
,,,,,,2020-07-12,04,0.500,1 wk ahead inc death,2020-07-18,quantile,396
,,,,,,2020-07-12,04,,1 wk ahead inc death,2020-07-18,point,396
,,,,,,2020-07-12,04,0.550,1 wk ahead inc death,2020-07-18,quantile,414
,,,,,,2020-07-12,04,0.600,1 wk ahead inc death,2020-07-18,quantile,430
,,,,,,2020-07-12,04,0.650,1 wk ahead inc death,2020-07-18,quantile,447
,,,,,,2020-07-12,04,0.700,1 wk ahead inc death,2020-07-18,quantile,470
,,,,,,2020-07-12,04,0.750,1 wk ahead inc death,2020-07-18,quantile,498
,,,,,,2020-07-12,04,0.800,1 wk ahead inc death,2020-07-18,quantile,530
,,,,,,2020-07-12,04,0.850,1 wk ahead inc death,2020-07-18,quantile,566
,,,,,,2020-07-12,04,0.900,1 wk ahead inc death,2020-07-18,quantile,601
,,,,,,2020-07-12,04,0.950,1 wk ahead inc death,2020-07-18,quantile,702
,,,,,,2020-07-12,04,0.975,1 wk ahead inc death,2020-07-18,quantile,756
,,,,,,2020-07-12,04,0.990,1 wk ahead inc death,2020-07-18,quantile,832
,,,,,,2020-07-12,04,0.010,2 wk ahead inc death,2020-07-25,quantile,147
,,,,,,2020-07-12,04,0.025,2 wk ahead inc death,2020-07-25,quantile,169
,,,,,,2020-07-12,04,0.050,2 wk ahead inc death,2020-07-25,quantile,200
,,,,,,2020-07-12,04,0.100,2 wk ahead inc death,2020-07-25,quantile,234
,,,,,,2020-07-12,04,0.150,2 wk ahead inc death,2020-07-25,quantile,263
,,,,,,2020-07-12,04,0.200,2 wk ahead inc death,2020-07-25,quantile,286
,,,,,,2020-07-12,04,0.250,2 wk ahead inc death,2020-07-25,quantile,306
,,,,,,2020-07-12,04,0.300,2 wk ahead inc death,2020-07-25,quantile,327
,,,,,,2020-07-12,04,0.350,2 wk ahead inc death,2020-07-25,quantile,347
,,,,,,2020-07-12,04,0.400,2 wk ahead inc death,2020-07-25,quantile,369
,,,,,,2020-07-12,04,0.450,2 wk ahead inc death,2020-07-25,quantile,389
,,,,,,2020-07-12,04,0.500,2 wk ahead inc death,2020-07-25,quantile,406
,,,,,,2020-07-12,04,,2 wk ahead inc death,2020-07-25,point,406
,,,,,,2020-07-12,04,0.550,2 wk ahead inc death,2020-07-25,quantile,429
,,,,,,2020-07-12,04,0.600,2 wk ahead inc death,2020-07-25,quantile,447
,,,,,,2020-07-12,04,0.650,2 wk ahead inc death,2020-07-25,quantile,472
,,,,,,2020-07-12,04,0.700,2 wk ahead inc death,2020-07-25,quantile,503
,,,,,,2020-07-12,04,0.750,2 wk ahead inc death,2020-07-25,quantile,535
,,,,,,2020-07-12,04,0.800,2 wk ahead inc death,2020-07-25,quantile,571
,,,,,,2020-07-12,04,0.850,2 wk ahead inc death,2020-07-25,quantile,617
,,,,,,2020-07-12,04,0.900,2 wk ahead inc death,2020-07-25,quantile,664
,,,,,,2020-07-12,04,0.950,2 wk ahead inc death,2020-07-25,quantile,763
,,,,,,2020-07-12,04,0.975,2 wk ahead inc death,2020-07-25,quantile,859
,,,,,,2020-07-12,04,0.990,2 wk ahead inc death,2020-07-25,quantile,996
,,,,,,2020-07-12,04,0.010,3 wk ahead inc death,2020-08-01,quantile,108
,,,,,,2020-07-12,04,0.025,3 wk ahead inc death,2020-08-01,quantile,135
,,,,,,2020-07-12,04,0.050,3 wk ahead inc death,2020-08-01,quantile,160
,,,,,,2020-07-12,04,0.100,3 wk ahead inc death,2020-08-01,quantile,205
,,,,,,2020-07-12,04,0.150,3 wk ahead inc death,2020-08-01,quantile,236
,,,,,,2020-07-12,04,0.200,3 wk ahead inc death,2020-08-01,quantile,263
,,,,,,2020-07-12,04,0.250,3 wk ahead inc death,2020-08-01,quantile,286
,,,,,,2020-07-12,04,0.300,3 wk ahead inc death,2020-08-01,quantile,312
,,,,,,2020-07-12,04,0.350,3 wk ahead inc death,2020-08-01,quantile,333
,,,,,,2020-07-12,04,0.400,3 wk ahead inc death,2020-08-01,quantile,350
,,,,,,2020-07-12,04,0.450,3 wk ahead inc death,2020-08-01,quantile,378
,,,,,,2020-07-12,04,0.500,3 wk ahead inc death,2020-08-01,quantile,410
,,,,,,2020-07-12,04,,3 wk ahead inc death,2020-08-01,point,410
,,,,,,2020-07-12,04,0.550,3 wk ahead inc death,2020-08-01,quantile,442
,,,,,,2020-07-12,04,0.600,3 wk ahead inc death,2020-08-01,quantile,475
,,,,,,2020-07-12,04,0.650,3 wk ahead inc death,2020-08-01,quantile,511
,,,,,,2020-07-12,04,0.700,3 wk ahead inc death,2020-08-01,quantile,546
,,,,,,2020-07-12,04,0.750,3 wk ahead inc death,2020-08-01,quantile,600
,,,,,,2020-07-12,04,0.800,3 wk ahead inc death,2020-08-01,quantile,643
,,,,,,2020-07-12,04,0.850,3 wk ahead inc death,2020-08-01,quantile,702
,,,,,,2020-07-12,04,0.900,3 wk ahead inc death,2020-08-01,quantile,808
,,,,,,2020-07-12,04,0.950,3 wk ahead inc death,2020-08-01,quantile,946
,,,,,,2020-07-12,04,0.975,3 wk ahead inc death,2020-08-01,quantile,1108
,,,,,,2020-07-12,04,0.990,3 wk ahead inc death,2020-08-01,quantile,1278
,,,,,,2020-07-12,04,0.010,4 wk ahead inc death,2020-08-08,quantile,75
,,,,,,2020-07-12,04,0.025,4 wk ahead inc death,2020-08-08,quantile,103
,,,,,,2020-07-12,04,0.050,4 wk ahead inc death,2020-08-08,quantile,124
,,,,,,2020-07-12,04,0.100,4 wk ahead inc death,2020-08-08,quantile,159
,,,,,,2020-07-12,04,0.150,4 wk ahead inc death,2020-08-08,quantile,194
,,,,,,2020-07-12,04,0.200,4 wk ahead inc death,2020-08-08,quantile,224
,,,,,,2020-07-12,04,0.250,4 wk ahead inc death,2020-08-08,quantile,253
,,,,,,2020-07-12,04,0.300,4 wk ahead inc death,2020-08-08,quantile,282
,,,,,,2020-07-12,04,0.350,4 wk ahead inc death,2020-08-08,quantile,310
,,,,,,2020-07-12,04,0.400,4 wk ahead inc death,2020-08-08,quantile,330
,,,,,,2020-07-12,04,0.450,4 wk ahead inc death,2020-08-08,quantile,357
,,,,,,2020-07-12,04,0.500,4 wk ahead inc death,2020-08-08,quantile,390
,,,,,,2020-07-12,04,,4 wk ahead inc death,2020-08-08,point,390
,,,,,,2020-07-12,04,0.550,4 wk ahead inc death,2020-08-08,quantile,430
,,,,,,2020-07-12,04,0.600,4 wk ahead inc death,2020-08-08,quantile,465
,,,,,,2020-07-12,04,0.650,4 wk ahead inc death,2020-08-08,quantile,509
,,,,,,2020-07-12,04,0.700,4 wk ahead inc death,2020-08-08,quantile,560
,,,,,,2020-07-12,04,0.750,4 wk ahead inc death,2020-08-08,quantile,623
,,,,,,2020-07-12,04,0.800,4 wk ahead inc death,2020-08-08,quantile,698
,,,,,,2020-07-12,04,0.850,4 wk ahead inc death,2020-08-08,quantile,781
,,,,,,2020-07-12,04,0.900,4 wk ahead inc death,2020-08-08,quantile,908
,,,,,,2020-07-12,04,0.950,4 wk ahead inc death,2020-08-08,quantile,1100
,,,,,,2020-07-12,04,0.975,4 wk ahead inc death,2020-08-08,quantile,1280
,,,,,,2020-07-12,04,0.990,4 wk ahead inc death,2020-08-08,quantile,1559
,,,,,,2020-07-12,06,0.010,1 wk ahead inc death,2020-07-18,quantile,428
,,,,,,2020-07-12,06,0.025,1 wk ahead inc death,2020-07-18,quantile,456
,,,,,,2020-07-12,06,0.050,1 wk ahead inc death,2020-07-18,quantile,479
,,,,,,2020-07-12,06,0.100,1 wk ahead inc death,2020-07-18,quantile,524
,,,,,,2020-07-12,06,0.150,1 wk ahead inc death,2020-07-18,quantile,549
,,,,,,2020-07-12,06,0.200,1 wk ahead inc death,2020-07-18,quantile,579
,,,,,,2020-07-12,06,0.250,1 wk ahead inc death,2020-07-18,quantile,601
,,,,,,2020-07-12,06,0.300,1 wk ahead inc death,2020-07-18,quantile,622
,,,,,,2020-07-12,06,0.350,1 wk ahead inc death,2020-07-18,quantile,641
,,,,,,2020-07-12,06,0.400,1 wk ahead inc death,2020-07-18,quantile,664
,,,,,,2020-07-12,06,0.450,1 wk ahead inc death,2020-07-18,quantile,683
,,,,,,2020-07-12,06,0.500,1 wk ahead inc death,2020-07-18,quantile,704
,,,,,,2020-07-12,06,,1 wk ahead inc death,2020-07-18,point,704
,,,,,,2020-07-12,06,0.550,1 wk ahead inc death,2020-07-18,quantile,724
,,,,,,2020-07-12,06,0.600,1 wk ahead inc death,2020-07-18,quantile,745
,,,,,,2020-07-12,06,0.650,1 wk ahead inc death,2020-07-18,quantile,768
,,,,,,2020-07-12,06,0.700,1 wk ahead inc death,2020-07-18,quantile,794
,,,,,,2020-07-12,06,0.750,1 wk ahead inc death,2020-07-18,quantile,819
,,,,,,2020-07-12,06,0.800,1 wk ahead inc death,2020-07-18,quantile,849
,,,,,,2020-07-12,06,0.850,1 wk ahead inc death,2020-07-18,quantile,891
,,,,,,2020-07-12,06,0.900,1 wk ahead inc death,2020-07-18,quantile,935
,,,,,,2020-07-12,06,0.950,1 wk ahead inc death,2020-07-18,quantile,1036
,,,,,,2020-07-12,06,0.975,1 wk ahead inc death,2020-07-18,quantile,1092
,,,,,,2020-07-12,06,0.990,1 wk ahead inc death,2020-07-18,quantile,1167
,,,,,,2020-07-12,06,0.010,2 wk ahead inc death,2020-07-25,quantile,359
,,,,,,2020-07-12,06,0.025,2 wk ahead inc death,2020-07-25,quantile,391
,,,,,,2020-07-12,06,0.050,2 wk ahead inc death,2020-07-25,quantile,451
,,,,,,2020-07-12,06,0.100,2 wk ahead inc death,2020-07-25,quantile,511
,,,,,,2020-07-12,06,0.150,2 wk ahead inc death,2020-07-25,quantile,549
,,,,,,2020-07-12,06,0.200,2 wk ahead inc death,2020-07-25,quantile,583
,,,,,,2020-07-12,06,0.250,2 wk ahead inc death,2020-07-25,quantile,613
,,,,,,2020-07-12,06,0.300,2 wk ahead inc death,2020-07-25,quantile,646
,,,,,,2020-07-12,06,0.350,2 wk ahead inc death,2020-07-25,quantile,681
,,,,,,2020-07-12,06,0.400,2 wk ahead inc death,2020-07-25,quantile,703
,,,,,,2020-07-12,06,0.450,2 wk ahead inc death,2020-07-25,quantile,732
,,,,,,2020-07-12,06,0.500,2 wk ahead inc death,2020-07-25,quantile,762
,,,,,,2020-07-12,06,,2 wk ahead inc death,2020-07-25,point,762
,,,,,,2020-07-12,06,0.550,2 wk ahead inc death,2020-07-25,quantile,791
,,,,,,2020-07-12,06,0.600,2 wk ahead inc death,2020-07-25,quantile,825
,,,,,,2020-07-12,06,0.650,2 wk ahead inc death,2020-07-25,quantile,859
,,,,,,2020-07-12,06,0.700,2 wk ahead inc death,2020-07-25,quantile,892
,,,,,,2020-07-12,06,0.750,2 wk ahead inc death,2020-07-25,quantile,939
,,,,,,2020-07-12,06,0.800,2 wk ahead inc death,2020-07-25,quantile,984
,,,,,,2020-07-12,06,0.850,2 wk ahead inc death,2020-07-25,quantile,1035
,,,,,,2020-07-12,06,0.900,2 wk ahead inc death,2020-07-25,quantile,1126
,,,,,,2020-07-12,06,0.950,2 wk ahead inc death,2020-07-25,quantile,1253
,,,,,,2020-07-12,06,0.975,2 wk ahead inc death,2020-07-25,quantile,1369
,,,,,,2020-07-12,06,0.990,2 wk ahead inc death,2020-07-25,quantile,1553
,,,,,,2020-07-12,06,0.010,3 wk ahead inc death,2020-08-01,quantile,302
,,,,,,2020-07-12,06,0.025,3 wk ahead inc death,2020-08-01,quantile,348
,,,,,,2020-07-12,06,0.050,3 wk ahead inc death,2020-08-01,quantile,407
,,,,,,2020-07-12,06,0.100,3 wk ahead inc death,2020-08-01,quantile,464
,,,,,,2020-07-12,06,0.150,3 wk ahead inc death,2020-08-01,quantile,510
,,,,,,2020-07-12,06,0.200,3 wk ahead inc death,2020-08-01,quantile,560
,,,,,,2020-07-12,06,0.250,3 wk ahead inc death,2020-08-01,quantile,596
,,,,,,2020-07-12,06,0.300,3 wk ahead inc death,2020-08-01,quantile,636
,,,,,,2020-07-12,06,0.350,3 wk ahead inc death,2020-08-01,quantile,677
,,,,,,2020-07-12,06,0.400,3 wk ahead inc death,2020-08-01,quantile,719
,,,,,,2020-07-12,06,0.450,3 wk ahead inc death,2020-08-01,quantile,770
,,,,,,2020-07-12,06,0.500,3 wk ahead inc death,2020-08-01,quantile,810
,,,,,,2020-07-12,06,,3 wk ahead inc death,2020-08-01,point,810
,,,,,,2020-07-12,06,0.550,3 wk ahead inc death,2020-08-01,quantile,865
,,,,,,2020-07-12,06,0.600,3 wk ahead inc death,2020-08-01,quantile,915
,,,,,,2020-07-12,06,0.650,3 wk ahead inc death,2020-08-01,quantile,979
