forecast_date,location,location_name,target,type,target_end_date,quantile,value
2020-05-30,01,Alabama,27 day ahead inc hosp,quantile,2020-06-26,0.990,205.23203244682117
2020-05-30,01,Alabama,28 day ahead cum death,point,2020-06-27,,1006.0394703612852
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.010,814.8465096090674
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.025,844.9580941176614
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.050,870.8557179869596
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.100,900.714019723712
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.150,920.8592741528934
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.200,936.8700837556454
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.250,950.6059327652874
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.300,962.9411497002063
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.350,974.3715665052194
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.400,985.2179142702805
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.450,995.711881256737
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.500,1006.0394703612852
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.550,1016.3670594658334
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.600,1026.86102645229
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.650,1037.7073742173511
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.700,1049.1377910223641
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.750,1061.473007957283
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.800,1075.2088569669252
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.850,1091.2196665696772
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.900,1111.3649209988585
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.950,1141.223222735611
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.975,1167.120846604909
2020-05-30,01,Alabama,28 day ahead cum death,quantile,2020-06-27,0.990,1197.232431113503
2020-05-30,01,Alabama,28 day ahead inc death,point,2020-06-27,,11.035231860907299
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.010,0.0
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.025,0.0
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.050,0.0
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.100,0.09540508480957222
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.150,2.1878299686489964
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.200,3.8508229351059136
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.250,5.277522824624462
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.300,6.558743419425895
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.350,7.745985240547823
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.400,8.87256162816171
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.450,9.962537320940463
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.500,11.035231860907299
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.550,12.107926400874135
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.600,13.197902093652889
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.650,14.324478481266778
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.700,15.511720302388703
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.750,16.79294089719014
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.800,18.219640786708684
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.850,19.8826337531656
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.900,21.975058637005034
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.950,25.076347516864843
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.975,27.766253112593535
2020-05-30,01,Alabama,28 day ahead inc death,quantile,2020-06-27,0.990,30.893849685727325
2020-05-30,01,Alabama,28 day ahead inc hosp,point,2020-06-27,,34.12658648020181
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.010,0.0
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.025,0.0
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.050,0.0
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.100,0.0
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.150,0.0
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.200,0.0
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.250,0.0
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.300,0.0
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.350,5.291927990229915
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.400,15.167881103214338
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.450,24.722980033501006
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.500,34.12658648020181
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.550,43.53019292690262
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.600,53.085291857189304
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.650,62.96124497017373
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.700,73.36901197832883
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.750,84.60062899140051
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.800,97.10756715387005
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.850,111.68593107532325
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.900,130.0288417491466
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.950,157.21579853614844
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.975,180.7964290498387
2020-05-30,01,Alabama,28 day ahead inc hosp,quantile,2020-06-27,0.990,208.21400805486428
2020-05-30,01,Alabama,3 day ahead cum death,point,2020-06-02,,657.9767212906673
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.010,580.0
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.025,587.1103639612776
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.050,598.5037994402996
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.100,611.6397008676952
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.150,620.5024311979269
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.200,627.5462483101262
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.250,633.5892161990249
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.300,639.0159881290301
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.350,644.0447010728705
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.400,648.8164578976639
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.450,653.4331878487435
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.500,657.9767212906673
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.550,662.5202547325912
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.600,667.1369846836708
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.650,671.9087415084642
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.700,676.9374544523046
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.750,682.3642263823098
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.800,688.4071942712085
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.850,695.4510113834078
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.900,704.3137417136396
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.950,717.449643141035
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.975,728.8430786200571
2020-05-30,01,Alabama,3 day ahead cum death,quantile,2020-06-02,0.990,742.090409610778
2020-05-30,01,Alabama,3 day ahead inc death,point,2020-06-02,,9.70884217075964
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.010,0.972215133795201
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.025,2.348174176997425
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.050,3.53157486287765
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.100,4.895960064115388
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.150,5.816504281957213
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.200,6.548123644452341
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.250,7.175787912849877
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.300,7.739449824650594
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.350,8.261766588351279
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.400,8.757394119635542
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.450,9.236919492003757
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.500,9.70884217075964
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.550,10.180764849515523
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.600,10.66029022188374
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.650,11.155917753168003
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.700,11.678234516868686
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.750,12.241896428669405
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.800,12.86956069706694
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.850,13.601180059562067
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.900,14.521724277403898
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.950,15.886109478641632
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.975,17.06951016452185
2020-05-30,01,Alabama,3 day ahead inc death,quantile,2020-06-02,0.990,18.44546920772408
2020-05-30,01,Alabama,3 day ahead inc hosp,point,2020-06-02,,28.350641720305923
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.010,0.0
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.025,0.0
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.050,0.0
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.100,0.0
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.150,0.0
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.200,0.6427043692787571
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.250,6.1450235671086375
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.300,11.086276263083764
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.350,15.665083279764874
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.400,20.009923376080827
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.450,24.213606451691305
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.500,28.350641720305923
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.550,32.48767698892054
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.600,36.691360064531025
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.650,41.03620016084699
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.700,45.615007177528085
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.750,50.55625987350322
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.800,56.05857907133309
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.850,62.47220410377057
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.900,70.54200889800232
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.950,82.50267523507439
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.975,92.87676954072589
2020-05-30,01,Alabama,3 day ahead inc hosp,quantile,2020-06-02,0.990,104.93889612659697
2020-05-30,01,Alabama,3 wk ahead cum death,point,2020-06-20,,922.0679234624957
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.010,753.8405468222743
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.025,780.3352088037162
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.050,803.1220797617605
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.100,829.3938826165513
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.150,847.1193432770148
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.200,861.2069775014135
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.250,873.2929132792109
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.300,884.1464571392213
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.350,894.203883026902
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.400,903.747396676489
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.450,912.9808565786481
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.500,922.0679234624957
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.550,931.1549903463434
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.600,940.3884502485025
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.650,949.9319638980895
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.700,959.9893897857702
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.750,970.8429336457806
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.800,982.9288694235781
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.850,997.0165036479767
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.900,1014.7419643084403
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.950,1041.013767163231
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.975,1063.8006381212751
2020-05-30,01,Alabama,3 wk ahead cum death,quantile,2020-06-20,0.990,1090.2953001027172
2020-05-30,01,Alabama,3 wk ahead inc death,point,2020-06-20,,74.3100498512286
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.010,56.83679577729972
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.025,59.58871386370417
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.050,61.95551523546462
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.100,64.68428563794009
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.150,66.52537407362375
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.200,67.988612798614
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.250,69.24394133540908
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.300,70.3712651590105
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.350,71.41589868641188
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.400,72.4071537489804
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.450,73.36620449371684
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.500,74.3100498512286
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.550,75.25389520874036
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.600,76.21294595347679
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.650,77.20420101604532
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.700,78.24883454344669
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.750,79.37615836704813
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.800,80.6314869038432
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.850,82.09472562883344
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.900,83.93581406451712
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.950,86.66458446699258
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.975,89.03138583875302
2020-05-30,01,Alabama,3 wk ahead inc death,quantile,2020-06-20,0.990,91.78330392515747
2020-05-30,01,Alabama,4 day ahead cum death,point,2020-06-03,,671.2130132372681
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.010,580.3598460390456
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.025,594.6685988885197
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.050,606.9749157224502
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.100,621.1633108875827
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.150,630.7361537459406
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.200,638.3443457844692
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.250,644.8714971072621
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.300,650.7330807252225
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.350,656.1647114978485
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.400,661.3187979407393
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.450,666.3054362219926
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.500,671.2130132372681
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.550,676.1205902525436
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.600,681.107228533797
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.650,686.2613149766877
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.700,691.6929457493137
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.750,697.5545293672741
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.800,704.0816806900671
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.850,711.6898727285957
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.900,721.2627155869535
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.950,735.451110752086
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.975,747.7574275860165
2020-05-30,01,Alabama,4 day ahead cum death,quantile,2020-06-03,0.990,762.0661804354907
2020-05-30,01,Alabama,4 day ahead inc death,point,2020-06-03,,9.7697467189008
2020-05-30,01,Alabama,4 day ahead inc death,quantile,2020-06-03,0.010,0.3331109846898155
2020-05-30,01,Alabama,4 day ahead inc death,quantile,2020-06-03,0.025,1.8193166131269791
2020-05-30,01,Alabama,4 day ahead inc death,quantile,2020-06-03,0.050,3.0975354443782708
2020-05-30,01,Alabama,4 day ahead inc death,quantile,2020-06-03,0.100,4.571239894706072
2020-05-30,01,Alabama,4 day ahead inc death,quantile,2020-06-03,0.150,5.565541290914664
