forecast_date,location,target,type,target_end_date,quantile,value
2020-07-05,40,4 wk ahead inc death,quantile,2020-08-01,0.500,32.294778712013084
2020-07-05,40,4 wk ahead inc death,quantile,2020-08-01,0.750,49.466049968859046
2020-07-05,40,4 wk ahead inc death,quantile,2020-08-01,0.900,64.92072974418902
2020-07-05,40,4 wk ahead inc death,quantile,2020-08-01,0.975,82.19186495002037
2020-07-05,40,5 wk ahead inc death,quantile,2020-08-08,0.025,0.0
2020-07-05,40,5 wk ahead inc death,quantile,2020-08-08,0.100,0.0
2020-07-05,40,5 wk ahead inc death,quantile,2020-08-08,0.250,14.966127527943653
2020-07-05,40,5 wk ahead inc death,quantile,2020-08-08,0.500,34.89175722085646
2020-07-05,40,5 wk ahead inc death,quantile,2020-08-08,0.750,54.81738691376928
2020-07-05,40,5 wk ahead inc death,quantile,2020-08-08,0.900,72.7510752015832
2020-07-05,40,5 wk ahead inc death,quantile,2020-08-08,0.975,92.79258752411563
2020-07-05,40,6 wk ahead inc death,quantile,2020-08-15,0.025,0.0
2020-07-05,40,6 wk ahead inc death,quantile,2020-08-15,0.100,0.0
2020-07-05,40,6 wk ahead inc death,quantile,2020-08-15,0.250,14.660748626465715
2020-07-05,40,6 wk ahead inc death,quantile,2020-08-15,0.500,37.062768323595584
2020-07-05,40,6 wk ahead inc death,quantile,2020-08-15,0.750,59.46478802072547
2020-07-05,40,6 wk ahead inc death,quantile,2020-08-15,0.900,79.62730456135407
2020-07-05,40,6 wk ahead inc death,quantile,2020-08-15,0.975,102.15960897175538
2020-07-05,40,1 wk ahead inc case,quantile,2020-07-11,0.025,3337.2892049072284
2020-07-05,40,1 wk ahead inc case,quantile,2020-07-11,0.100,3464.465375617689
2020-07-05,40,1 wk ahead inc case,quantile,2020-07-11,0.250,3578.2660592415004
2020-07-05,40,1 wk ahead inc case,quantile,2020-07-11,0.500,3704.706880800175
2020-07-05,40,1 wk ahead inc case,quantile,2020-07-11,0.750,3831.1477023588495
2020-07-05,40,1 wk ahead inc case,quantile,2020-07-11,0.900,3944.94838598266
2020-07-05,40,1 wk ahead inc case,quantile,2020-07-11,0.975,4072.12455669312
2020-07-05,40,2 wk ahead inc case,quantile,2020-07-18,0.025,4241.1008133873875
2020-07-05,40,2 wk ahead inc case,quantile,2020-07-18,0.100,4455.865245008458
2020-07-05,40,2 wk ahead inc case,quantile,2020-07-18,0.250,4648.042277859994
2020-07-05,40,2 wk ahead inc case,quantile,2020-07-18,0.500,4861.564913618332
2020-07-05,40,2 wk ahead inc case,quantile,2020-07-18,0.750,5075.087549376671
2020-07-05,40,2 wk ahead inc case,quantile,2020-07-18,0.900,5267.264582228207
2020-07-05,40,2 wk ahead inc case,quantile,2020-07-18,0.975,5482.029013849276
2020-07-05,40,3 wk ahead inc case,quantile,2020-07-25,0.025,5432.8365252044605
2020-07-05,40,3 wk ahead inc case,quantile,2020-07-25,0.100,5726.472219810686
2020-07-05,40,3 wk ahead inc case,quantile,2020-07-25,0.250,5989.225395943173
2020-07-05,40,3 wk ahead inc case,quantile,2020-07-25,0.500,6281.163250790924
2020-07-05,40,3 wk ahead inc case,quantile,2020-07-25,0.750,6573.101105638674
2020-07-05,40,3 wk ahead inc case,quantile,2020-07-25,0.900,6835.854281771162
2020-07-05,40,3 wk ahead inc case,quantile,2020-07-25,0.975,7129.4899763773865
2020-07-05,40,4 wk ahead inc case,quantile,2020-08-01,0.025,6734.415565756092
2020-07-05,40,4 wk ahead inc case,quantile,2020-08-01,0.100,7103.325994649852
2020-07-05,40,4 wk ahead inc case,quantile,2020-08-01,0.250,7433.437042730101
2020-07-05,40,4 wk ahead inc case,quantile,2020-08-01,0.500,7800.214383566115
2020-07-05,40,4 wk ahead inc case,quantile,2020-08-01,0.750,8166.991724402133
2020-07-05,40,4 wk ahead inc case,quantile,2020-08-01,0.900,8497.102772482382
2020-07-05,40,4 wk ahead inc case,quantile,2020-08-01,0.975,8866.01320137614
2020-07-05,40,5 wk ahead inc case,quantile,2020-08-08,0.025,7928.0088972851845
2020-07-05,40,5 wk ahead inc case,quantile,2020-08-08,0.100,8367.01205790943
2020-07-05,40,5 wk ahead inc case,quantile,2020-08-08,0.250,8759.84398163351
2020-07-05,40,5 wk ahead inc case,quantile,2020-08-08,0.500,9196.308768913177
2020-07-05,40,5 wk ahead inc case,quantile,2020-08-08,0.750,9632.773556192846
2020-07-05,40,5 wk ahead inc case,quantile,2020-08-08,0.900,10025.605479916927
2020-07-05,40,5 wk ahead inc case,quantile,2020-08-08,0.975,10464.608640541172
2020-07-05,40,6 wk ahead inc case,quantile,2020-08-15,0.025,8774.572202435755
2020-07-05,40,6 wk ahead inc case,quantile,2020-08-15,0.100,9274.353973623774
2020-07-05,40,6 wk ahead inc case,quantile,2020-08-15,0.250,9721.572244988483
2020-07-05,40,6 wk ahead inc case,quantile,2020-08-15,0.500,10218.464213004509
2020-07-05,40,6 wk ahead inc case,quantile,2020-08-15,0.750,10715.356181020532
2020-07-05,40,6 wk ahead inc case,quantile,2020-08-15,0.900,11162.57445238524
2020-07-05,40,6 wk ahead inc case,quantile,2020-08-15,0.975,11662.356223573259
2020-07-05,41,1 wk ahead inc death,quantile,2020-07-11,0.025,4.2216747235281415
2020-07-05,41,1 wk ahead inc death,quantile,2020-07-11,0.100,7.330228643314558
2020-07-05,41,1 wk ahead inc death,quantile,2020-07-11,0.250,10.111846922721297
2020-07-05,41,1 wk ahead inc death,quantile,2020-07-11,0.500,13.2024267796355
2020-07-05,41,1 wk ahead inc death,quantile,2020-07-11,0.750,16.293006636549713
2020-07-05,41,1 wk ahead inc death,quantile,2020-07-11,0.900,19.07462491595645
2020-07-05,41,1 wk ahead inc death,quantile,2020-07-11,0.975,22.183178835742854
2020-07-05,41,2 wk ahead inc death,quantile,2020-07-18,0.025,0.349044209911348
2020-07-05,41,2 wk ahead inc death,quantile,2020-07-18,0.100,5.477826190609398
2020-07-05,41,2 wk ahead inc death,quantile,2020-07-18,0.250,10.067199280712266
2020-07-05,41,2 wk ahead inc death,quantile,2020-07-18,0.500,15.166325977262868
2020-07-05,41,2 wk ahead inc death,quantile,2020-07-18,0.750,20.26545267381348
2020-07-05,41,2 wk ahead inc death,quantile,2020-07-18,0.900,24.85482576391635
2020-07-05,41,2 wk ahead inc death,quantile,2020-07-18,0.975,29.983607744614392
2020-07-05,41,3 wk ahead inc death,quantile,2020-07-25,0.025,0.0
2020-07-05,41,3 wk ahead inc death,quantile,2020-07-25,0.100,4.445905202709595
2020-07-05,41,3 wk ahead inc death,quantile,2020-07-25,0.250,10.063572220393883
2020-07-05,41,3 wk ahead inc death,quantile,2020-07-25,0.500,16.305208125737916
2020-07-05,41,3 wk ahead inc death,quantile,2020-07-25,0.750,22.546844031081953
2020-07-05,41,3 wk ahead inc death,quantile,2020-07-25,0.900,28.16451104876625
2020-07-05,41,3 wk ahead inc death,quantile,2020-07-25,0.975,34.442446794716915
2020-07-05,41,4 wk ahead inc death,quantile,2020-08-01,0.025,0.0
2020-07-05,41,4 wk ahead inc death,quantile,2020-08-01,0.100,3.5855236711590748
2020-07-05,41,4 wk ahead inc death,quantile,2020-08-01,0.250,10.249028756231336
2020-07-05,41,4 wk ahead inc death,quantile,2020-08-01,0.500,17.65266668341739
2020-07-05,41,4 wk ahead inc death,quantile,2020-08-01,0.750,25.056304610603448
2020-07-05,41,4 wk ahead inc death,quantile,2020-08-01,0.900,31.719809695675718
2020-07-05,41,4 wk ahead inc death,quantile,2020-08-01,0.975,39.1665053854006
2020-07-05,41,5 wk ahead inc death,quantile,2020-08-08,0.025,0.0
2020-07-05,41,5 wk ahead inc death,quantile,2020-08-08,0.100,2.7996800072983885
2020-07-05,41,5 wk ahead inc death,quantile,2020-08-08,0.250,10.255750996043526
2020-07-05,41,5 wk ahead inc death,quantile,2020-08-08,0.500,18.53998718335132
2020-07-05,41,5 wk ahead inc death,quantile,2020-08-08,0.750,26.824223370659123
2020-07-05,41,5 wk ahead inc death,quantile,2020-08-08,0.900,34.280294359404266
2020-07-05,41,5 wk ahead inc death,quantile,2020-08-08,0.975,42.61270965515533
2020-07-05,41,6 wk ahead inc death,quantile,2020-08-15,0.025,0.0
2020-07-05,41,6 wk ahead inc death,quantile,2020-08-15,0.100,2.162710929892405
2020-07-05,41,6 wk ahead inc death,quantile,2020-08-15,0.250,10.394347235667624
2020-07-05,41,6 wk ahead inc death,quantile,2020-08-15,0.500,19.540292797076052
2020-07-05,41,6 wk ahead inc death,quantile,2020-08-15,0.750,28.686238358484484
2020-07-05,41,6 wk ahead inc death,quantile,2020-08-15,0.900,36.91787466425971
2020-07-05,41,6 wk ahead inc death,quantile,2020-08-15,0.975,46.11701082683597
2020-07-05,41,1 wk ahead inc case,quantile,2020-07-11,0.025,1873.2380704517386
2020-07-05,41,1 wk ahead inc case,quantile,2020-07-11,0.100,1941.7213290594175
2020-07-05,41,1 wk ahead inc case,quantile,2020-07-11,0.250,2003.0020045413305
2020-07-05,41,1 wk ahead inc case,quantile,2020-07-11,0.500,2071.0892840450047
2020-07-05,41,1 wk ahead inc case,quantile,2020-07-11,0.750,2139.176563548679
2020-07-05,41,1 wk ahead inc case,quantile,2020-07-11,0.900,2200.457239030592
2020-07-05,41,1 wk ahead inc case,quantile,2020-07-11,0.975,2268.9404976382707
2020-07-05,41,2 wk ahead inc case,quantile,2020-07-18,0.025,1898.474468242876
2020-07-05,41,2 wk ahead inc case,quantile,2020-07-18,0.100,2030.1121142242428
2020-07-05,41,2 wk ahead inc case,quantile,2020-07-18,0.250,2147.9050468123332
2020-07-05,41,2 wk ahead inc case,quantile,2020-07-18,0.500,2278.781546811911
2020-07-05,41,2 wk ahead inc case,quantile,2020-07-18,0.750,2409.65804681149
2020-07-05,41,2 wk ahead inc case,quantile,2020-07-18,0.900,2527.4509793995794
2020-07-05,41,2 wk ahead inc case,quantile,2020-07-18,0.975,2659.0886253809463
2020-07-05,41,3 wk ahead inc case,quantile,2020-07-25,0.025,2029.411203434861
2020-07-05,41,3 wk ahead inc case,quantile,2020-07-25,0.100,2201.9051198916322
2020-07-05,41,3 wk ahead inc case,quantile,2020-07-25,0.250,2356.257350376855
2020-07-05,41,3 wk ahead inc case,quantile,2020-07-25,0.500,2527.7538845846866
2020-07-05,41,3 wk ahead inc case,quantile,2020-07-25,0.750,2699.2504187925188
2020-07-05,41,3 wk ahead inc case,quantile,2020-07-25,0.900,2853.602649277741
2020-07-05,41,3 wk ahead inc case,quantile,2020-07-25,0.975,3026.0965657345123
2020-07-05,41,4 wk ahead inc case,quantile,2020-08-01,0.025,2202.2693102044527
2020-07-05,41,4 wk ahead inc case,quantile,2020-08-01,0.100,2409.2722126673084
2020-07-05,41,4 wk ahead inc case,quantile,2020-08-01,0.250,2594.504018915177
2020-07-05,41,4 wk ahead inc case,quantile,2020-08-01,0.500,2800.310003685881
2020-07-05,41,4 wk ahead inc case,quantile,2020-08-01,0.750,3006.1159884565864
2020-07-05,41,4 wk ahead inc case,quantile,2020-08-01,0.900,3191.347794704455
2020-07-05,41,4 wk ahead inc case,quantile,2020-08-01,0.975,3398.3506971673096
2020-07-05,41,5 wk ahead inc case,quantile,2020-08-08,0.025,2405.655211280415
2020-07-05,41,5 wk ahead inc case,quantile,2020-08-08,0.100,2644.4607327512444
2020-07-05,41,5 wk ahead inc case,quantile,2020-08-08,0.250,2858.1503842378606
2020-07-05,41,5 wk ahead inc case,quantile,2020-08-08,0.500,3095.5751011391358
2020-07-05,41,5 wk ahead inc case,quantile,2020-08-08,0.750,3332.99981804041
2020-07-05,41,5 wk ahead inc case,quantile,2020-08-08,0.900,3546.689469527026
2020-07-05,41,5 wk ahead inc case,quantile,2020-08-08,0.975,3785.4949909978554
2020-07-05,41,6 wk ahead inc case,quantile,2020-08-15,0.025,2624.4020323965424
2020-07-05,41,6 wk ahead inc case,quantile,2020-08-15,0.100,2893.3680254817373
2020-07-05,41,6 wk ahead inc case,quantile,2020-08-15,0.250,3134.046084222301
2020-07-05,41,6 wk ahead inc case,quantile,2020-08-15,0.500,3401.4568809702446
2020-07-05,41,6 wk ahead inc case,quantile,2020-08-15,0.750,3668.867677718189
2020-07-05,41,6 wk ahead inc case,quantile,2020-08-15,0.900,3909.545736458752
2020-07-05,41,6 wk ahead inc case,quantile,2020-08-15,0.975,4178.511729543947
2020-07-05,42,1 wk ahead inc death,quantile,2020-07-11,0.025,15.854085986887329
2020-07-05,42,1 wk ahead inc death,quantile,2020-07-11,0.100,51.05596153212143
2020-07-05,42,1 wk ahead inc death,quantile,2020-07-11,0.250,82.55555362951438
2020-07-05,42,1 wk ahead inc death,quantile,2020-07-11,0.500,117.55388735414745
2020-07-05,42,1 wk ahead inc death,quantile,2020-07-11,0.750,152.5522210787806
2020-07-05,42,1 wk ahead inc death,quantile,2020-07-11,0.900,184.05181317617357
2020-07-05,42,1 wk ahead inc death,quantile,2020-07-11,0.975,219.2536887214076
2020-07-05,42,2 wk ahead inc death,quantile,2020-07-18,0.025,0.0
2020-07-05,42,2 wk ahead inc death,quantile,2020-07-18,0.100,10.310132586002766
2020-07-05,42,2 wk ahead inc death,quantile,2020-07-18,0.250,51.780979173481064
2020-07-05,42,2 wk ahead inc death,quantile,2020-07-18,0.500,97.85810056045142
2020-07-05,42,2 wk ahead inc death,quantile,2020-07-18,0.750,143.93522194742178
2020-07-05,42,2 wk ahead inc death,quantile,2020-07-18,0.900,185.40606853490016
2020-07-05,42,2 wk ahead inc death,quantile,2020-07-18,0.975,231.75116328451526
2020-07-05,42,3 wk ahead inc death,quantile,2020-07-25,0.025,0.0
2020-07-05,42,3 wk ahead inc death,quantile,2020-07-25,0.100,0.0
2020-07-05,42,3 wk ahead inc death,quantile,2020-07-25,0.250,28.10873551334493
2020-07-05,42,3 wk ahead inc death,quantile,2020-07-25,0.500,81.51816928677685
2020-07-05,42,3 wk ahead inc death,quantile,2020-07-25,0.750,134.9276030602088
2020-07-05,42,3 wk ahead inc death,quantile,2020-07-25,0.900,182.99775952116383
2020-07-05,42,3 wk ahead inc death,quantile,2020-07-25,0.975,236.7178096077335
2020-07-05,42,4 wk ahead inc death,quantile,2020-08-01,0.025,0.0
2020-07-05,42,4 wk ahead inc death,quantile,2020-08-01,0.100,0.0
2020-07-05,42,4 wk ahead inc death,quantile,2020-08-01,0.250,8.940205516058477
2020-07-05,42,4 wk ahead inc death,quantile,2020-08-01,0.500,67.85365994574873
2020-07-05,42,4 wk ahead inc death,quantile,2020-08-01,0.750,126.76711437543905
2020-07-05,42,4 wk ahead inc death,quantile,2020-08-01,0.900,179.79106112057937
2020-07-05,42,4 wk ahead inc death,quantile,2020-08-01,0.975,239.0471419126233
2020-07-05,42,5 wk ahead inc death,quantile,2020-08-08,0.025,0.0
2020-07-05,42,5 wk ahead inc death,quantile,2020-08-08,0.100,0.0
2020-07-05,42,5 wk ahead inc death,quantile,2020-08-08,0.250,0.0
2020-07-05,42,5 wk ahead inc death,quantile,2020-08-08,0.500,56.39893632024788
2020-07-05,42,5 wk ahead inc death,quantile,2020-08-08,0.750,119.7442169643372
2020-07-05,42,5 wk ahead inc death,quantile,2020-08-08,0.900,176.75694554973546
2020-07-05,42,5 wk ahead inc death,quantile,2020-08-08,0.975,240.47062698256573
2020-07-05,42,6 wk ahead inc death,quantile,2020-08-15,0.025,0.0
2020-07-05,42,6 wk ahead inc death,quantile,2020-08-15,0.100,0.0
2020-07-05,42,6 wk ahead inc death,quantile,2020-08-15,0.250,0.0
2020-07-05,42,6 wk ahead inc death,quantile,2020-08-15,0.500,46.81216062836898
2020-07-05,42,6 wk ahead inc death,quantile,2020-08-15,0.750,113.90995437965263
2020-07-05,42,6 wk ahead inc death,quantile,2020-08-15,0.900,174.30006181819175
2020-07-05,42,6 wk ahead inc death,quantile,2020-08-15,0.975,241.7880800643298
2020-07-05,42,1 wk ahead inc case,quantile,2020-07-11,0.025,3656.0114930003615
2020-07-05,42,1 wk ahead inc case,quantile,2020-07-11,0.100,3852.068116320937
2020-07-05,42,1 wk ahead inc case,quantile,2020-07-11,0.250,4027.504895382741
2020-07-05,42,1 wk ahead inc case,quantile,2020-07-11,0.500,4222.427893820169
2020-07-05,42,1 wk ahead inc case,quantile,2020-07-11,0.750,4417.3508922575975
2020-07-05,42,1 wk ahead inc case,quantile,2020-07-11,0.900,4592.787671319401
2020-07-05,42,1 wk ahead inc case,quantile,2020-07-11,0.975,4788.844294639976
2020-07-05,42,2 wk ahead inc case,quantile,2020-07-18,0.025,3215.2780113618373
2020-07-05,42,2 wk ahead inc case,quantile,2020-07-18,0.100,3474.508504480745
2020-07-05,42,2 wk ahead inc case,quantile,2020-07-18,0.250,3706.4749740502107
2020-07-05,42,2 wk ahead inc case,quantile,2020-07-18,0.500,3964.206562758275
2020-07-05,42,2 wk ahead inc case,quantile,2020-07-18,0.750,4221.93815146634
2020-07-05,42,2 wk ahead inc case,quantile,2020-07-18,0.900,4453.9046210358065
2020-07-05,42,2 wk ahead inc case,quantile,2020-07-18,0.975,4713.135114154713
2020-07-05,42,3 wk ahead inc case,quantile,2020-07-25,0.025,2876.6360674224798
2020-07-05,42,3 wk ahead inc case,quantile,2020-07-25,0.100,3180.474411446344
2020-07-05,42,3 wk ahead inc case,quantile,2020-07-25,0.250,3452.357194737271
2020-07-05,42,3 wk ahead inc case,quantile,2020-07-25,0.500,3754.4387059573965
2020-07-05,42,3 wk ahead inc case,quantile,2020-07-25,0.750,4056.52021717752
2020-07-05,42,3 wk ahead inc case,quantile,2020-07-25,0.900,4328.403000468448
2020-07-05,42,3 wk ahead inc case,quantile,2020-07-25,0.975,4632.24134449231
2020-07-05,42,4 wk ahead inc case,quantile,2020-08-01,0.025,2598.8773025225805
2020-07-05,42,4 wk ahead inc case,quantile,2020-08-01,0.100,2938.69936958268
2020-07-05,42,4 wk ahead inc case,quantile,2020-08-01,0.250,3242.781363291543
2020-07-05,42,4 wk ahead inc case,quantile,2020-08-01,0.500,3580.638534983469
2020-07-05,42,4 wk ahead inc case,quantile,2020-08-01,0.750,3918.495706675397
2020-07-05,42,4 wk ahead inc case,quantile,2020-08-01,0.900,4222.57770038426
2020-07-05,42,4 wk ahead inc case,quantile,2020-08-01,0.975,4562.399767444358
2020-07-05,42,5 wk ahead inc case,quantile,2020-08-08,0.025,2364.991445999467
2020-07-05,42,5 wk ahead inc case,quantile,2020-08-08,0.100,2735.626638548956
2020-07-05,42,5 wk ahead inc case,quantile,2020-08-08,0.250,3067.2810518839915
2020-07-05,42,5 wk ahead inc case,quantile,2020-08-08,0.500,3435.773183568061
2020-07-05,42,5 wk ahead inc case,quantile,2020-08-08,0.750,3804.265315252132
2020-07-05,42,5 wk ahead inc case,quantile,2020-08-08,0.900,4135.919728587168
2020-07-05,42,5 wk ahead inc case,quantile,2020-08-08,0.975,4506.554921136656
2020-07-05,42,6 wk ahead inc case,quantile,2020-08-15,0.025,2165.171055310717
2020-07-05,42,6 wk ahead inc case,quantile,2020-08-15,0.100,2563.1635260038447
2020-07-05,42,6 wk ahead inc case,quantile,2020-08-15,0.250,2919.297973117543
2020-07-05,42,6 wk ahead inc case,quantile,2020-08-15,0.500,3314.989199606614
2020-07-05,42,6 wk ahead inc case,quantile,2020-08-15,0.750,3710.6804260956856
2020-07-05,42,6 wk ahead inc case,quantile,2020-08-15,0.900,4066.814873209384
2020-07-05,42,6 wk ahead inc case,quantile,2020-08-15,0.975,4464.80734390251
2020-07-05,44,1 wk ahead inc death,quantile,2020-07-11,0.025,0.0
2020-07-05,44,1 wk ahead inc death,quantile,2020-07-11,0.100,9.253005191728173
2020-07-05,44,1 wk ahead inc death,quantile,2020-07-11,0.250,19.992303062122204
2020-07-05,44,1 wk ahead inc death,quantile,2020-07-11,0.500,31.924442680761885
2020-07-05,44,1 wk ahead inc death,quantile,2020-07-11,0.750,43.856582299401566
2020-07-05,44,1 wk ahead inc death,quantile,2020-07-11,0.900,54.59588016979562
2020-07-05,44,1 wk ahead inc death,quantile,2020-07-11,0.975,66.59741421848878
2020-07-05,44,2 wk ahead inc death,quantile,2020-07-18,0.025,0.0
2020-07-05,44,2 wk ahead inc death,quantile,2020-07-18,0.100,2.192926750076865
2020-07-05,44,2 wk ahead inc death,quantile,2020-07-18,0.250,15.826727569314633
2020-07-05,44,2 wk ahead inc death,quantile,2020-07-18,0.500,30.974870108162023
2020-07-05,44,2 wk ahead inc death,quantile,2020-07-18,0.750,46.12301264700943
2020-07-05,44,2 wk ahead inc death,quantile,2020-07-18,0.900,59.756813466247216
2020-07-05,44,2 wk ahead inc death,quantile,2020-07-18,0.975,74.99305392813685
2020-07-05,44,3 wk ahead inc death,quantile,2020-07-25,0.025,0.0
2020-07-05,44,3 wk ahead inc death,quantile,2020-07-25,0.100,0.0
2020-07-05,44,3 wk ahead inc death,quantile,2020-07-25,0.250,12.553815100593633
2020-07-05,44,3 wk ahead inc death,quantile,2020-07-25,0.500,30.189608050693263
2020-07-05,44,3 wk ahead inc death,quantile,2020-07-25,0.750,47.825401000792894
2020-07-05,44,3 wk ahead inc death,quantile,2020-07-25,0.900,63.698164790436465
2020-07-05,44,3 wk ahead inc death,quantile,2020-07-25,0.975,81.43652323502641
2020-07-05,44,4 wk ahead inc death,quantile,2020-08-01,0.025,0.0
2020-07-05,44,4 wk ahead inc death,quantile,2020-08-01,0.100,0.0
2020-07-05,44,4 wk ahead inc death,quantile,2020-08-01,0.250,9.965321070231337
2020-07-05,44,4 wk ahead inc death,quantile,2020-08-01,0.500,29.615757001235256
2020-07-05,44,4 wk ahead inc death,quantile,2020-08-01,0.750,49.266192932239186
2020-07-05,44,4 wk ahead inc death,quantile,2020-08-01,0.900,66.95219824988429
